endpoint,metric,left,right,mean_diff,right_wins,n_folds,p_value
LOG_MGMB,spearman,monroe,moljepa,-0.09592153104392175,0,25,8.446073262805953e-14
LOG_MGMB,mae,monroe,moljepa,0.02003552640731395,3,25,0.0005606101529240834
LogD,r2,chemeleon,moljepa,-0.1497802815391146,0,25,1.561258865278912e-20
LogD,spearman,chemeleon,moljepa,-0.11873819766686287,0,25,4.996233858081325e-26
LogD,mae,chemeleon,moljepa,0.10328924636598065,0,25,1.3594632314189183e-19
LogS,r2,chemeleon,moljepa,-0.17704391484091048,0,25,3.1215338902229884e-18
LogS,spearman,chemeleon,moljepa,-0.08176831760478746,0,25,1.8709541856413615e-18
LogS,mae,chemeleon,moljepa,0.09800366894001886,0,25,9.409532833748733e-19
LOG_HLM,r2,chemeleon,moljepa,-0.03022996326738408,8,25,0.03514604614266798
LOG_HLM,spearman,chemeleon,moljepa,-0.04370129333134586,1,25,1.881844538747952e-09
LOG_HLM,mae,chemeleon,moljepa,0.005418346619233108,9,25,0.07039563079709346
LOG_MLM,r2,chemeleon,moljepa,-0.08308291955191321,5,25,0.012160691383199494
LOG_MLM,spearman,chemeleon,moljepa,-0.10190512490110537,1,25,8.312974455577815e-09
LOG_MLM,mae,chemeleon,moljepa,0.011921490663500978,8,25,0.06900657357880924
LOG_Caco_AB,r2,chemeleon,moljepa,-0.024777267523110692,5,25,0.46701638458605715
LOG_Caco_AB,spearman,chemeleon,moljepa,-0.13024015059217317,0,25,1.0307995171595557e-11
LOG_Caco_AB,mae,chemeleon,moljepa,0.011391382538044913,5,25,0.060279365383513306
LOG_Caco_Efflux,r2,chemeleon,moljepa,-0.07048958899435892,7,25,0.01633245450978238
LOG_Caco_Efflux,spearman,chemeleon,moljepa,-0.049394896791840316,3,25,6.3789111736459785e-06
LOG_Caco_Efflux,mae,chemeleon,moljepa,0.007592830860739221,7,25,0.20526612753174522
LOG_MPPB,r2,chemeleon,moljepa,-0.3219520886593628,0,25,1.5720135856159618e-12
LOG_MPPB,spearman,chemeleon,moljepa,-0.1962446347787984,0,25,4.7970207824695604e-17
LOG_MPPB,mae,chemeleon,moljepa,0.07274324791834902,0,25,3.6704736788669964e-13
LOG_MBPB,r2,chemeleon,moljepa,-0.2751040961153161,0,25,4.5084527124923563e-13
LOG_MBPB,spearman,chemeleon,moljepa,-0.1296847220889148,0,25,8.022738076592247e-14
LOG_MBPB,mae,chemeleon,moljepa,0.07692966647395308,0,25,1.1599168155843131e-14
LOG_MGMB,r2,chemeleon,moljepa,-0.13824558368870574,0,25,5.81442805078939e-13
LOG_MGMB,spearman,chemeleon,moljepa,-0.11452192079467371,0,25,3.4983601062181e-16
LOG_MGMB,mae,chemeleon,moljepa,0.048562570539037224,0,25,7.421018247244467e-13
