split,metric,test,left,right,n_folds,mean_diff,sd_diff,right_wins,p_raw,p_holm
butina,r2,wilcoxon,chemeleon,monroe35,50,0.07115703872691409,0.11782597755912323,0.72,0.00014253035612021847,0.003278198190765025
butina,r2,wilcoxon,chemeleon,median,50,-0.2731994258840803,0.29335632617618373,0.16,5.7649630846867694e-08,2.24833560302784e-06
butina,r2,wilcoxon,chemeleon,pub_knn,50,-0.19184434740452036,0.3253850882351597,0.32,7.861200783665367e-05,0.0020439122037529955
butina,r2,wilcoxon,chemeleon,pub_svm,50,0.0115835705225588,0.1672955241897745,0.48,0.8035269768960163,1.0
butina,r2,wilcoxon,chemeleon,pub_rf,50,0.028868981958114916,0.18079507389773147,0.58,0.2866420365460076,1.0
butina,r2,wilcoxon,chemeleon,pub_xgboost,50,-0.020306184511339444,0.14919088182012702,0.4,0.2866420365460076,1.0
butina,r2,wilcoxon,chemeleon,pub_mlp,50,-0.11146713425697338,0.18083448477356964,0.28,4.4254613142058474e-05,0.0011948745548355788
butina,r2,wilcoxon,chemeleon,pub_gnn,50,-0.30880377819122323,0.3453463013015155,0.1,6.3368066349767105e-09,2.8515629857395197e-07
butina,r2,wilcoxon,monroe35,median,50,-0.3443564646109944,0.27827332227149454,0.14,9.07522945681194e-11,4.628367022974089e-09
butina,r2,wilcoxon,monroe35,pub_knn,50,-0.2630013861314345,0.3160181807499504,0.18,2.1246773229677274e-09,1.0198451150245091e-07
butina,r2,wilcoxon,monroe35,pub_svm,50,-0.05957346820435528,0.13247113728246301,0.34,0.002049094724295486,0.04098189448590972
butina,r2,wilcoxon,monroe35,pub_rf,50,-0.04228805676879917,0.14629278061760193,0.48,0.11619549807268115,1.0
butina,r2,wilcoxon,monroe35,pub_xgboost,50,-0.09146322323825352,0.13370237850017092,0.3,1.4422642710343325e-05,0.0004471019240206431
butina,r2,wilcoxon,monroe35,pub_mlp,50,-0.18262417298388747,0.1792958712390032,0.16,2.5633326572460646e-09,1.1791330223331897e-07
butina,r2,wilcoxon,monroe35,pub_gnn,50,-0.37996081691813727,0.34713882805601126,0.12,2.022026990289305e-11,1.0918945747562248e-09
butina,r2,wilcoxon,median,pub_knn,50,0.08135507847955992,0.36414145448661156,0.64,0.020665866669398625,0.3513197333797766
butina,r2,wilcoxon,median,pub_svm,50,0.28478299640663907,0.2321667111441781,0.94,2.8132163265581767e-10,1.4066081632790883e-08
butina,r2,wilcoxon,median,pub_rf,50,0.3020684078421952,0.20693896233531306,0.92,2.433608869978343e-13,1.3384848784880887e-11
butina,r2,wilcoxon,median,pub_xgboost,50,0.2528932413727409,0.2770775677509778,0.82,2.434094703573919e-08,9.736378814295676e-07
butina,r2,wilcoxon,median,pub_mlp,50,0.1617322916271069,0.3201224011909766,0.76,0.00011374680137699045,0.0027299232330477707
butina,r2,wilcoxon,median,pub_gnn,50,-0.03560435230714296,0.36931588979407354,0.52,0.81837027658068,1.0
butina,r2,wilcoxon,pub_knn,pub_svm,50,0.2034279179270792,0.3167765087665104,0.82,5.572207957271758e-07,2.117439023763268e-05
butina,r2,wilcoxon,pub_knn,pub_rf,50,0.2207133293626353,0.310631189822283,0.88,7.546860913976161e-09,3.2451501930097493e-07
butina,r2,wilcoxon,pub_knn,pub_xgboost,50,0.17153816289318094,0.2935864110886191,0.8,1.6896629077223224e-05,0.0005068988723166967
butina,r2,wilcoxon,pub_knn,pub_mlp,50,0.08037721314754698,0.3074353079542631,0.6,0.0894381024777875,1.0
butina,r2,wilcoxon,pub_knn,pub_gnn,50,-0.11695943078670287,0.4440325618132059,0.38,0.07719592312590784,1.0
butina,r2,wilcoxon,pub_svm,pub_rf,50,0.017285411435556116,0.09508509477293815,0.54,0.2695104487517437,1.0
butina,r2,wilcoxon,pub_svm,pub_xgboost,50,-0.031889755033898244,0.11895651088086148,0.36,0.055465717070337206,0.7765200389847209
butina,r2,wilcoxon,pub_svm,pub_mlp,50,-0.12305070477953219,0.17506713163224785,0.16,6.78354924232849e-07,2.4420777272382566e-05
butina,r2,wilcoxon,pub_svm,pub_gnn,50,-0.32038734871378205,0.3203179672001146,0.1,3.863753761379485e-11,2.047789493531127e-09
butina,r2,wilcoxon,pub_rf,pub_xgboost,50,-0.04917516646945435,0.12041039327328751,0.32,0.009674503529771172,0.1741410635358811
butina,r2,wilcoxon,pub_rf,pub_mlp,50,-0.14033611621508832,0.19470011648581406,0.24,2.670359481982132e-06,8.812186290541035e-05
butina,r2,wilcoxon,pub_rf,pub_gnn,50,-0.3376727601493382,0.33183324069734527,0.12,6.337863567296154e-11,3.295689054994e-09
butina,r2,wilcoxon,pub_xgboost,pub_mlp,50,-0.09116094974563393,0.18905965780454864,0.34,0.0014315119741414861,0.031493263431112695
butina,r2,wilcoxon,pub_xgboost,pub_gnn,50,-0.28849759367988387,0.34065913359120925,0.18,6.917133532624575e-09,3.043538754354813e-07
butina,r2,wilcoxon,pub_mlp,pub_gnn,50,-0.19733664393424988,0.3679243402123078,0.26,4.011462634423424e-05,0.0011232095376385587
butina,r2,t_target,knn,lgbm,10,0.1700271849287996,0.11225185913560945,1.0,0.0009875568749140463,0.03224019634704155
butina,r2,t_target,knn,chemeleon,10,0.191844347066792,0.1264516418432178,1.0,0.0009769756752416561,0.03224019634704155
butina,r2,t_target,knn,monroe35,10,0.2630013857937061,0.11879457750075874,1.0,6.317610428469341e-05,0.0030956290569836243
butina,r2,t_target,knn,median,10,-0.08135507881728829,0.16177373663543093,0.3,0.1462325407351949,1.0
butina,r2,t_target,knn,pub_knn,10,-3.3772838484158465e-10,1.075169283381363e-09,0.3,1.0,1.0
butina,r2,t_target,knn,pub_svm,10,0.2034279175893508,0.14193207641889244,1.0,0.001421263113756609,0.03837410397362188
butina,r2,t_target,knn,pub_rf,10,0.2207133290249069,0.11918151784602429,1.0,0.00024186801306859274,0.010642192555508544
butina,r2,t_target,knn,pub_xgboost,10,0.17153816255545257,0.12304342058842072,0.9,0.0016989972365124939,0.042474930679313676
butina,r2,t_target,knn,pub_mlp,10,0.08037721280981859,0.11919473388929525,0.7,0.061776438803314175,1.0
butina,r2,t_target,knn,pub_gnn,10,-0.11695943112443127,0.22048149662395164,0.2,0.12775657638455756,1.0
butina,r2,t_target,lgbm,chemeleon,10,0.02181716213799239,0.051932063762154396,0.5,0.21671078302321647,1.0
butina,r2,t_target,lgbm,monroe35,10,0.09297420086490647,0.05409006732430223,1.0,0.00041336108580808595,0.015707721260707266
butina,r2,t_target,lgbm,median,10,-0.2513822637460879,0.12673792638790154,0.0,0.00014570388387955043,0.00684808254233887
butina,r2,t_target,lgbm,pub_knn,10,-0.170027185266528,0.11225185909335553,0.0,0.0009875568593193205,0.03224019634704155
butina,r2,t_target,lgbm,pub_svm,10,0.03340073266055119,0.06123849056066234,0.8,0.11865449711671758,1.0
butina,r2,t_target,lgbm,pub_rf,10,0.05068614409610731,0.062433433634116416,0.8,0.03032315528971779,0.5458167952149202
butina,r2,t_target,lgbm,pub_xgboost,10,0.0015109776266529471,0.035777004164787955,0.4,0.8966945806778382,1.0
butina,r2,t_target,lgbm,pub_mlp,10,-0.089649972118981,0.06783652041400988,0.1,0.002379134012488792,0.05234094827475342
butina,r2,t_target,lgbm,pub_gnn,10,-0.2869866160532309,0.1825978186054734,0.0,0.0007697872813136212,0.027622411466132646
butina,r2,t_target,chemeleon,monroe35,10,0.07115703872691409,0.04786583777727794,0.9,0.0011185607403837873,0.03243826147112983
butina,r2,t_target,chemeleon,median,10,-0.2731994258840803,0.15408346123228894,0.1,0.0003313290063395122,0.013253160253580488
butina,r2,t_target,chemeleon,pub_knn,10,-0.1918443474045204,0.12645164151701707,0.0,0.0009769756468800469,0.03224019634704155
butina,r2,t_target,chemeleon,pub_svm,10,0.0115835705225588,0.08832658303083044,0.4,0.6880604145768915,1.0
butina,r2,t_target,chemeleon,pub_rf,10,0.028868981958114916,0.08296716213531641,0.5,0.2997441004746497,1.0
butina,r2,t_target,chemeleon,pub_xgboost,10,-0.02030618451133944,0.06647604555822892,0.4,0.3592974426471872,1.0
butina,r2,t_target,chemeleon,pub_mlp,10,-0.11146713425697338,0.07226782575002647,0.0,0.0008743366432891321,0.02972744587183049
butina,r2,t_target,chemeleon,pub_gnn,10,-0.3088037781912233,0.19638536921951566,0.0,0.0007672892073925735,0.027622411466132646
butina,r2,t_target,monroe35,median,10,-0.34435646461099434,0.14439889995503918,0.0,3.5365795026255554e-05,0.0017682897513127778
butina,r2,t_target,monroe35,pub_knn,10,-0.2630013861314345,0.11879457739027906,0.0,6.317610320374743e-05,0.0030956290569836243
butina,r2,t_target,monroe35,pub_svm,10,-0.059573468204355294,0.07198192127610713,0.1,0.027940983717995235,0.5308786906419095
butina,r2,t_target,monroe35,pub_rf,10,-0.042288056768799175,0.06779498218551337,0.2,0.080017799271466,1.0
butina,r2,t_target,monroe35,pub_xgboost,10,-0.09146322323825354,0.052899073534064214,0.0,0.00039648168459493636,0.015462785699202519
butina,r2,t_target,monroe35,pub_mlp,10,-0.1826241729838875,0.056758090859460826,0.0,3.096763220023239e-06,0.0001672252138812549
butina,r2,t_target,monroe35,pub_gnn,10,-0.3799608169181374,0.15864814074562836,0.0,3.419192623234147e-05,0.0017437882378494149
butina,r2,t_target,median,pub_knn,10,0.08135507847955992,0.16177373678312895,0.7,0.1462325425471381,1.0
butina,r2,t_target,median,pub_svm,10,0.28478299640663907,0.09283086058728497,1.0,4.603706583171165e-06,0.0002393927423249006
butina,r2,t_target,median,pub_rf,10,0.30206840784219524,0.09435677523568259,1.0,3.2303193962770665e-06,0.00017120692800268452
butina,r2,t_target,median,pub_xgboost,10,0.25289324137274083,0.13662134561624212,1.0,0.00024268569642498615,0.010642192555508544
butina,r2,t_target,median,pub_mlp,10,0.1617322916271069,0.1191848073979181,0.9,0.0020166026948894747,0.04638186198245792
butina,r2,t_target,median,pub_gnn,10,-0.03560435230714295,0.2146748192770286,0.4,0.6126217552243972,1.0
butina,r2,t_target,pub_knn,pub_svm,10,0.20342791792707918,0.14193207659882032,1.0,0.0014212631101341436,0.03837410397362188
butina,r2,t_target,pub_knn,pub_rf,10,0.22071332936263527,0.11918151799843538,1.0,0.0002418680126251942,0.010642192555508544
butina,r2,t_target,pub_knn,pub_xgboost,10,0.17153816289318094,0.12304342072491135,0.9,0.001698997227172547,0.042474930679313676
butina,r2,t_target,pub_knn,pub_mlp,10,0.08037721314754698,0.11919473388141077,0.7,0.06177643788931257,1.0
butina,r2,t_target,pub_knn,pub_gnn,10,-0.11695943078670287,0.2204814968291724,0.2,0.12775657766001283,1.0
butina,r2,t_target,pub_svm,pub_rf,10,0.017285411435556116,0.043374283460170054,0.6,0.23928243069748525,1.0
butina,r2,t_target,pub_svm,pub_xgboost,10,-0.03188975503389825,0.05537470299846828,0.3,0.10192119714219249,1.0
butina,r2,t_target,pub_svm,pub_mlp,10,-0.1230507047795322,0.06334525492762548,0.0,0.00017018320306812424,0.007828427341133716
butina,r2,t_target,pub_svm,pub_gnn,10,-0.3203873487137821,0.17476362191685835,0.0,0.0002603603605521333,0.010674774782637465
butina,r2,t_target,pub_rf,pub_xgboost,10,-0.04917516646945436,0.0586636327432143,0.2,0.02644152370643906,0.5288304741287813
butina,r2,t_target,pub_rf,pub_mlp,10,-0.14033611621508832,0.0332283859092156,0.0,3.079228654854656e-07,1.693575760170061e-05
butina,r2,t_target,pub_rf,pub_gnn,10,-0.3376727601493382,0.1803447987589085,0.0,0.00022320183423017126,0.010044082540357708
butina,r2,t_target,pub_xgboost,pub_mlp,10,-0.09116094974563396,0.06246605213794849,0.0,0.0012634234878950627,0.03537585766106176
butina,r2,t_target,pub_xgboost,pub_gnn,10,-0.2884975936798838,0.17189929079084668,0.0,0.0004891596269377953,0.018098906196698426
butina,r2,t_target,pub_mlp,pub_gnn,10,-0.19733664393424985,0.18634289001273138,0.2,0.008539223036825453,0.17932368377333452
diverse_25,r2,t,knn,lgbm,50,0.10257040893444495,0.21183684899315108,0.68,0.0012565880118691392,0.030158112284859342
diverse_25,r2,t,knn,chemeleon,50,0.10092703668322202,0.21600699199310575,0.68,0.0017870001768033052,0.03574000353606611
diverse_25,r2,t,knn,monroe35,50,0.19096802246624606,0.21962094578749944,0.9,1.381042325314171e-07,5.386065068725267e-06
diverse_25,r2,t,knn,median,50,-0.1344362254485866,0.25233326112734644,0.24,0.0004433706117551784,0.011527635905634638
diverse_25,r2,t,knn,pub_knn,50,0.00016380786821394656,0.2482215072297303,0.5,0.9962957254229337,1.0
diverse_25,r2,t,knn,pub_svm,50,0.1285645646348437,0.20702457043987676,0.76,6.009930085100988e-05,0.0018029790255302963
diverse_25,r2,t,knn,pub_rf,50,0.1444279096629862,0.1947340970491488,0.8,3.328976603300779e-06,0.00011651418111552727
diverse_25,r2,t,knn,pub_xgboost,50,0.07914913699270486,0.20333129655252288,0.62,0.008270143699126726,0.13232229918602761
diverse_25,r2,t,knn,pub_mlp,50,0.06378521317780629,0.21588471133446788,0.54,0.04190352453423586,0.5866493434793021
diverse_25,r2,t,knn,pub_gnn,50,-0.133689718300694,0.2631326708893303,0.2,0.0007574915893309886,0.018937289733274715
diverse_25,r2,t,lgbm,chemeleon,50,-0.0016433722512229354,0.14988476503375248,0.56,0.9385185452195847,1.0
diverse_25,r2,t,lgbm,monroe35,50,0.08839761353180106,0.11045061226692741,0.74,7.804935313669585e-07,2.8097767129210506e-05
diverse_25,r2,t,lgbm,median,50,-0.2370066343830316,0.20209182338335935,0.1,6.840713107451618e-11,3.351949422651293e-09
diverse_25,r2,t,lgbm,pub_knn,50,-0.10240660106623102,0.2131848007144075,0.28,0.001361363651166049,0.03131136397681913
diverse_25,r2,t,lgbm,pub_svm,50,0.02599415570039874,0.11514606191030215,0.62,0.11685424850071455,1.0
diverse_25,r2,t,lgbm,pub_rf,50,0.04185750072854121,0.10222025104693186,0.66,0.005640691928951343,0.10153245472112417
diverse_25,r2,t,lgbm,pub_xgboost,50,-0.0234212719417401,0.13087894560627025,0.44,0.21171448205044652,1.0
diverse_25,r2,t,lgbm,pub_mlp,50,-0.038785195756638656,0.1529555150715699,0.38,0.07914271246172154,0.9497125495406584
diverse_25,r2,t,lgbm,pub_gnn,50,-0.23626012723513898,0.20673333861029508,0.08,1.4369727065830003e-10,6.897468991598401e-09
diverse_25,r2,t,chemeleon,monroe35,50,0.09004098578302398,0.1371931369587063,0.74,2.619302995217291e-05,0.0008643699884217061
diverse_25,r2,t,chemeleon,median,50,-0.23536326213180866,0.22205327944436254,0.12,1.1395852983408553e-09,5.014175312699763e-08
diverse_25,r2,t,chemeleon,pub_knn,50,-0.10076322881500807,0.2513588968703997,0.28,0.006647523859593068,0.11300790561308216
diverse_25,r2,t,chemeleon,pub_svm,50,0.02763752795162168,0.1583412002537552,0.46,0.22301009727106552,1.0
diverse_25,r2,t,chemeleon,pub_rf,50,0.043500872979764134,0.14888164137080004,0.56,0.044131157628158474,0.5866493434793021
diverse_25,r2,t,chemeleon,pub_xgboost,50,-0.021777899690517164,0.16209200103151894,0.34,0.34675721825872835,1.0
diverse_25,r2,t,chemeleon,pub_mlp,50,-0.037141823505415714,0.15703174368407896,0.4,0.10080408251572695,1.0
diverse_25,r2,t,chemeleon,pub_gnn,50,-0.23461675498391607,0.22480965092228178,0.08,1.7169011140878876e-09,7.382674790577917e-08
diverse_25,r2,t,monroe35,median,50,-0.3254042479148327,0.1890996673145509,0.0,2.0236001774074787e-16,1.0927440958000385e-14
diverse_25,r2,t,monroe35,pub_knn,50,-0.1908042145980321,0.2276230890642584,0.08,3.028420272286123e-07,1.1507997034687267e-05
diverse_25,r2,t,monroe35,pub_svm,50,-0.06240345783140233,0.0778365193845732,0.24,7.53976765164221e-07,2.7897140311076177e-05
diverse_25,r2,t,monroe35,pub_rf,50,-0.04654011280325985,0.08370070000823436,0.22,0.00026504096138683713,0.00742114691883144
diverse_25,r2,t,monroe35,pub_xgboost,50,-0.11181888547354119,0.10010101287779181,0.14,2.728910041269436e-10,1.2552986189839405e-08
diverse_25,r2,t,monroe35,pub_mlp,50,-0.1271828092884397,0.11226776033272691,0.14,1.8413833524122815e-10,8.654501756337723e-09
diverse_25,r2,t,monroe35,pub_gnn,50,-0.32465774076694004,0.19539086688785284,0.04,7.326207799759167e-16,3.882890133872358e-14
diverse_25,r2,t,median,pub_knn,50,0.1346000333168006,0.31284803709738895,0.78,0.0037667666569530392,0.07156856648210774
diverse_25,r2,t,median,pub_svm,50,0.26300079008343036,0.17485880760398592,0.94,2.5031577632222994e-14,1.2766104592433728e-12
diverse_25,r2,t,median,pub_rf,50,0.2788641351115728,0.15594382404304002,0.98,4.8080263753415736e-17,2.6444145064378653e-15
diverse_25,r2,t,median,pub_xgboost,50,0.21358536244129148,0.19711525761372647,0.84,6.304032544138175e-10,2.8368146448621786e-08
diverse_25,r2,t,median,pub_mlp,50,0.19822143862639294,0.20336277704642866,0.84,9.741059737464322e-09,3.896423894985729e-07
diverse_25,r2,t,median,pub_gnn,50,0.0007465071478926078,0.17379224758804632,0.52,0.9758929056634411,1.0
diverse_25,r2,t,pub_knn,pub_svm,50,0.12840075676662976,0.21202487488377564,0.78,8.594657062809396e-05,0.002492450548214725
diverse_25,r2,t,pub_knn,pub_rf,50,0.14426410179477223,0.22085779877663508,0.86,2.8198060372026063e-05,0.000902337931904834
diverse_25,r2,t,pub_knn,pub_xgboost,50,0.07898532912449091,0.2457026636772393,0.6,0.027439732245590022,0.4115959836838503
diverse_25,r2,t,pub_knn,pub_mlp,50,0.06362140530959236,0.26172756144873816,0.56,0.09195377798227469,1.0
diverse_25,r2,t,pub_knn,pub_gnn,50,-0.13385352616890797,0.2796332397628988,0.22,0.0014101947602879587,0.03131136397681913
diverse_25,r2,t,pub_svm,pub_rf,50,0.01586334502814247,0.0700648180115968,0.58,0.11581465837556273,1.0
diverse_25,r2,t,pub_svm,pub_xgboost,50,-0.04941542764213884,0.1046939267178836,0.32,0.001619846885708436,0.034016784599877156
diverse_25,r2,t,pub_svm,pub_mlp,50,-0.06477935145703739,0.11949175858103747,0.26,0.0003609272756797224,0.009745036443352504
diverse_25,r2,t,pub_svm,pub_gnn,50,-0.2622542829355377,0.17771462563279855,0.04,4.808365932492498e-14,2.404182966246249e-12
diverse_25,r2,t,pub_rf,pub_xgboost,50,-0.06527877267028132,0.1045981427122596,0.24,5.59329317241907e-05,0.0017339208834499117
diverse_25,r2,t,pub_rf,pub_mlp,50,-0.08064269648517985,0.12025092884761376,0.28,1.8626291055791516e-05,0.0006332938958969115
diverse_25,r2,t,pub_rf,pub_gnn,50,-0.27811762796368017,0.16891789356322476,0.04,1.0210495490416653e-15,5.3094576550166597e-14
diverse_25,r2,t,pub_xgboost,pub_mlp,50,-0.01536392381489855,0.13015755659284609,0.46,0.4079514323869996,1.0
diverse_25,r2,t,pub_xgboost,pub_gnn,50,-0.21283885529339888,0.21699106238243848,0.12,8.34197438673218e-09,3.420209498560194e-07
diverse_25,r2,t,pub_mlp,pub_gnn,50,-0.19747493147850037,0.19109468370581575,0.16,2.2209380505973367e-09,9.327939812508814e-08
diverse_25,r2,wilcoxon,knn,lgbm,50,0.10257040893444495,0.21183684899315108,0.68,0.002799360749817126,0.05318785424652539
diverse_25,r2,wilcoxon,knn,chemeleon,50,0.10092703668322202,0.21600699199310575,0.68,0.004043947968749961,0.0727910634374993
diverse_25,r2,wilcoxon,knn,monroe35,50,0.19096802246624606,0.21962094578749944,0.9,4.9116266609416925e-12,2.3575807972520124e-10
diverse_25,r2,wilcoxon,knn,median,50,-0.1344362254485866,0.25233326112734644,0.24,0.00035222154756553437,0.008453317141572825
diverse_25,r2,wilcoxon,knn,pub_knn,50,0.00016380786821394656,0.2482215072297303,0.5,0.8482444441392172,1.0
diverse_25,r2,wilcoxon,knn,pub_svm,50,0.1285645646348437,0.20702457043987676,0.76,3.586156610779767e-06,0.00011475701154495255
diverse_25,r2,wilcoxon,knn,pub_rf,50,0.1444279096629862,0.1947340970491488,0.8,6.3368066349767105e-09,2.40798652129115e-07
diverse_25,r2,wilcoxon,knn,pub_xgboost,50,0.07914913699270486,0.20333129655252288,0.62,0.014479791748943427,0.23167666798309483
diverse_25,r2,wilcoxon,knn,pub_mlp,50,0.06378521317780629,0.21588471133446788,0.54,0.174987615360088,1.0
diverse_25,r2,wilcoxon,knn,pub_gnn,50,-0.133689718300694,0.2631326708893303,0.2,0.0005966978973450665,0.013127353741591463
diverse_25,r2,wilcoxon,lgbm,chemeleon,50,-0.0016433722512229354,0.14988476503375248,0.56,0.5272794190915597,1.0
diverse_25,r2,wilcoxon,lgbm,monroe35,50,0.08839761353180106,0.11045061226692741,0.74,1.6455253124547653e-06,5.4302335311007255e-05
diverse_25,r2,wilcoxon,lgbm,median,50,-0.2370066343830316,0.20209182338335935,0.1,7.237197507947712e-10,3.1119949284175163e-08
diverse_25,r2,wilcoxon,lgbm,pub_knn,50,-0.10240660106623102,0.2131848007144075,0.28,7.500770700019643e-05,0.0019502003820051073
diverse_25,r2,wilcoxon,lgbm,pub_svm,50,0.02599415570039874,0.11514606191030215,0.62,0.16001685587048975,1.0
diverse_25,r2,wilcoxon,lgbm,pub_rf,50,0.04185750072854121,0.10222025104693186,0.66,0.006131180232502587,0.10423006395254397
diverse_25,r2,wilcoxon,lgbm,pub_xgboost,50,-0.0234212719417401,0.13087894560627025,0.44,0.1976349682926415,1.0
diverse_25,r2,wilcoxon,lgbm,pub_mlp,50,-0.038785195756638656,0.1529555150715699,0.38,0.04294367729928261,0.6012114821899566
diverse_25,r2,wilcoxon,lgbm,pub_gnn,50,-0.23626012723513898,0.20673333861029508,0.08,3.8819791825517314e-10,1.7857104239737964e-08
diverse_25,r2,wilcoxon,chemeleon,monroe35,50,0.09004098578302398,0.1371931369587063,0.74,1.367585375788849e-05,0.0004239514664945432
diverse_25,r2,wilcoxon,chemeleon,median,50,-0.23536326213180866,0.22205327944436254,0.12,1.5961560961841315e-09,6.544239994354939e-08
diverse_25,r2,wilcoxon,chemeleon,pub_knn,50,-0.10076322881500807,0.2513588968703997,0.28,0.0022762251098509267,0.04780072730686946
diverse_25,r2,wilcoxon,chemeleon,pub_svm,50,0.02763752795162168,0.1583412002537552,0.46,0.5526669770606443,1.0
diverse_25,r2,wilcoxon,chemeleon,pub_rf,50,0.043500872979764134,0.14888164137080004,0.56,0.20103473802823935,1.0
diverse_25,r2,wilcoxon,chemeleon,pub_xgboost,50,-0.021777899690517164,0.16209200103151894,0.34,0.07082612042920822,0.9207395655797068
diverse_25,r2,wilcoxon,chemeleon,pub_mlp,50,-0.037141823505415714,0.15703174368407896,0.4,0.09130577606126522,1.0
diverse_25,r2,wilcoxon,chemeleon,pub_gnn,50,-0.23461675498391607,0.22480965092228178,0.08,7.237197507947712e-10,3.1119949284175163e-08
diverse_25,r2,wilcoxon,monroe35,median,50,-0.3254042479148327,0.1890996673145509,0.0,1.7763568394002505e-15,9.769962616701378e-14
diverse_25,r2,wilcoxon,monroe35,pub_knn,50,-0.1908042145980321,0.2276230890642584,0.08,1.1368683772161603e-12,5.6843418860808015e-11
diverse_25,r2,wilcoxon,monroe35,pub_svm,50,-0.06240345783140233,0.0778365193845732,0.24,1.3667570399888973e-06,4.646973935962251e-05
diverse_25,r2,wilcoxon,monroe35,pub_rf,50,-0.04654011280325985,0.08370070000823436,0.22,0.00035222154756553437,0.008453317141572825
diverse_25,r2,wilcoxon,monroe35,pub_xgboost,50,-0.11181888547354119,0.10010101287779181,0.14,5.318447904301138e-10,2.3401170778925007e-08
diverse_25,r2,wilcoxon,monroe35,pub_mlp,50,-0.1271828092884397,0.11226776033272691,0.14,2.2601653881793027e-10,1.0622777324442723e-08
diverse_25,r2,wilcoxon,monroe35,pub_gnn,50,-0.32465774076694004,0.19539086688785284,0.04,1.2434497875801753e-14,6.714628852932947e-13
diverse_25,r2,wilcoxon,median,pub_knn,50,0.1346000333168006,0.31284803709738895,0.78,5.121092026350027e-05,0.0014339057673780076
diverse_25,r2,wilcoxon,median,pub_svm,50,0.26300079008343036,0.17485880760398592,0.94,1.6058265828178264e-12,7.86855025580735e-11
diverse_25,r2,wilcoxon,median,pub_rf,50,0.2788641351115728,0.15594382404304002,0.98,1.2434497875801753e-14,6.714628852932947e-13
diverse_25,r2,wilcoxon,median,pub_xgboost,50,0.21358536244129148,0.19711525761372647,0.84,1.9326371614170057e-09,7.730548645668023e-08
diverse_25,r2,wilcoxon,median,pub_mlp,50,0.19822143862639294,0.20336277704642866,0.84,2.5633326572460646e-09,9.996997363259652e-08
diverse_25,r2,wilcoxon,median,pub_gnn,50,0.0007465071478926078,0.17379224758804632,0.52,0.7448958960780061,1.0
diverse_25,r2,wilcoxon,pub_knn,pub_svm,50,0.12840075676662976,0.21202487488377564,0.78,6.354784893858323e-07,2.224174712850413e-05
diverse_25,r2,wilcoxon,pub_knn,pub_rf,50,0.14426410179477223,0.22085779877663508,0.86,1.0642100534141719e-08,3.8311561922910187e-07
diverse_25,r2,wilcoxon,pub_knn,pub_xgboost,50,0.07898532912449091,0.2457026636772393,0.6,0.02898427633581413,0.43476414503721195
diverse_25,r2,wilcoxon,pub_knn,pub_mlp,50,0.06362140530959236,0.26172756144873816,0.56,0.08401577354329604,1.0
diverse_25,r2,wilcoxon,pub_knn,pub_gnn,50,-0.13385352616890797,0.2796332397628988,0.22,6.508990648690371e-05,0.0017574274751464003
diverse_25,r2,wilcoxon,pub_svm,pub_rf,50,0.01586334502814247,0.0700648180115968,0.58,0.1515030570827971,1.0
diverse_25,r2,wilcoxon,pub_svm,pub_xgboost,50,-0.04941542764213884,0.1046939267178836,0.32,0.0024399375469918994,0.04879875093983799
diverse_25,r2,wilcoxon,pub_svm,pub_mlp,50,-0.06477935145703739,0.11949175858103747,0.26,0.000251529064962952,0.0062882266240738005
diverse_25,r2,wilcoxon,pub_svm,pub_gnn,50,-0.2622542829355377,0.17771462563279855,0.04,5.861977570020827e-14,2.9896085607106215e-12
diverse_25,r2,wilcoxon,pub_rf,pub_xgboost,50,-0.06527877267028132,0.1045981427122596,0.24,3.288899332076767e-05,0.00098666979962303
diverse_25,r2,wilcoxon,pub_rf,pub_mlp,50,-0.08064269648517985,0.12025092884761376,0.28,3.288899332076767e-05,0.00098666979962303
diverse_25,r2,wilcoxon,pub_rf,pub_gnn,50,-0.27811762796368017,0.16891789356322476,0.04,3.375077994860476e-14,1.7550405573274475e-12
diverse_25,r2,wilcoxon,pub_xgboost,pub_mlp,50,-0.01536392381489855,0.13015755659284609,0.46,0.46061015880625966,1.0
diverse_25,r2,wilcoxon,pub_xgboost,pub_gnn,50,-0.21283885529339888,0.21699106238243848,0.12,8.970399534291573e-09,3.319047827687882e-07
diverse_25,r2,wilcoxon,pub_mlp,pub_gnn,50,-0.19747493147850037,0.19109468370581575,0.16,4.3148595807451784e-10,1.9416868113353303e-08
diverse_25,r2,t_target,knn,lgbm,10,0.10257040893444498,0.08927262536577292,0.8,0.005457326526555343,0.13643316316388357
diverse_25,r2,t_target,knn,chemeleon,10,0.100927036683222,0.09881003622408219,0.8,0.010322164732480677,0.20644329464961353
diverse_25,r2,t_target,knn,monroe35,10,0.19096802246624606,0.08439582684517094,1.0,5.334424931212665e-05,0.0026138682162942057
diverse_25,r2,t_target,knn,median,10,-0.13443622544858663,0.1371351184395088,0.1,0.012721586934798733,0.24171015176117594
diverse_25,r2,t_target,knn,pub_knn,10,0.00016380786821394155,0.09194628167182324,0.7,0.9956278119951909,1.0
diverse_25,r2,t_target,knn,pub_svm,10,0.12856456463484373,0.06435000259669695,1.0,0.0001380209862824141,0.0063489653689910485
diverse_25,r2,t_target,knn,pub_rf,10,0.1444279096629862,0.05195684709708521,1.0,1.0349036202398684e-05,0.0005691969911319276
