bin,n,mean_sigma,mean_abs_error,endpoint,method
7,26,0.07371135460713571,0.2549442723346929,LOG_MGMB,fus_GRM_late_lgbm
0,27,0.01981876486868998,0.23337817946488498,LOG_MGMB,fus_GRM_late_rf
1,26,0.02731301912638321,0.1555403561303385,LOG_MGMB,fus_GRM_late_rf
2,26,0.031924237579642786,0.2266299789275196,LOG_MGMB,fus_GRM_late_rf
3,26,0.03555670818297492,0.2145250238593184,LOG_MGMB,fus_GRM_late_rf
4,26,0.03959049105026166,0.23162173716605755,LOG_MGMB,fus_GRM_late_rf
5,26,0.04546653916431574,0.1739823671077961,LOG_MGMB,fus_GRM_late_rf
6,26,0.05407031892342641,0.2746440802941737,LOG_MGMB,fus_GRM_late_rf
7,26,0.06816815798224567,0.21738870237952146,LOG_MGMB,fus_GRM_late_rf
0,27,0.023408639443144325,0.25282302059905315,LOG_MGMB,fus_GRS_early_attfp
1,26,0.033503316023406775,0.20443175251368112,LOG_MGMB,fus_GRS_early_attfp
2,26,0.03852987451875981,0.23866350209864234,LOG_MGMB,fus_GRS_early_attfp
3,26,0.0452452134292631,0.3308214511483834,LOG_MGMB,fus_GRS_early_attfp
4,26,0.054839124047015526,0.20906883466209766,LOG_MGMB,fus_GRS_early_attfp
5,26,0.0666654641098567,0.30987427414767765,LOG_MGMB,fus_GRS_early_attfp
6,26,0.08326946917598042,0.2020021025732464,LOG_MGMB,fus_GRS_early_attfp
7,26,0.179853447408875,0.23804438125627164,LOG_MGMB,fus_GRS_early_attfp
0,27,0.020337801067387827,0.11062128673647388,LOG_MGMB,fus_GRS_early_lgbm
1,26,0.03174371384349663,0.14979215056388756,LOG_MGMB,fus_GRS_early_lgbm
2,26,0.037594302607881,0.16794603333801322,LOG_MGMB,fus_GRS_early_lgbm
3,26,0.046107739360016886,0.1624083446890047,LOG_MGMB,fus_GRS_early_lgbm
4,26,0.05438871897238611,0.2056143238787683,LOG_MGMB,fus_GRS_early_lgbm
5,26,0.06135583169812278,0.2911848106229231,LOG_MGMB,fus_GRS_early_lgbm
6,26,0.07364844763863497,0.30532408588387094,LOG_MGMB,fus_GRS_early_lgbm
7,26,0.09880299626477627,0.23828987602815843,LOG_MGMB,fus_GRS_early_lgbm
0,27,0.017840180653642235,0.11542659789314588,LOG_MGMB,fus_GRS_early_rf
1,26,0.030779709032304228,0.20684662745711774,LOG_MGMB,fus_GRS_early_rf
2,26,0.038871589272054,0.16142693478280695,LOG_MGMB,fus_GRS_early_rf
3,26,0.04594317445015579,0.2521801136806853,LOG_MGMB,fus_GRS_early_rf
4,26,0.0525796095726183,0.24542347941769818,LOG_MGMB,fus_GRS_early_rf
5,26,0.05960681883527034,0.20835793261997862,LOG_MGMB,fus_GRS_early_rf
6,26,0.06811972852419951,0.18622010975562364,LOG_MGMB,fus_GRS_early_rf
7,26,0.08676481521401112,0.3000682575402288,LOG_MGMB,fus_GRS_early_rf
0,27,0.021976800752290575,0.1924598032654886,LOG_MGMB,fus_GRS_late_attfp
1,26,0.03152032473980085,0.2323660978753361,LOG_MGMB,fus_GRS_late_attfp
2,26,0.03594467413339329,0.19272779472702856,LOG_MGMB,fus_GRS_late_attfp
3,26,0.04030816959815598,0.23188877654201523,LOG_MGMB,fus_GRS_late_attfp
4,26,0.04466367171109989,0.29868074590149285,LOG_MGMB,fus_GRS_late_attfp
5,26,0.047943950016128944,0.3051161417824119,LOG_MGMB,fus_GRS_late_attfp
6,26,0.05304082672280118,0.2111078083492,LOG_MGMB,fus_GRS_late_attfp
7,26,0.06890971178124225,0.15782306684821096,LOG_MGMB,fus_GRS_late_attfp
0,27,0.014586480035274553,0.14967184640124323,LOG_MGMB,fus_GRS_late_lgbm
1,26,0.025535520579464604,0.21334099212387947,LOG_MGMB,fus_GRS_late_lgbm
2,26,0.0330983657983824,0.18853138924276364,LOG_MGMB,fus_GRS_late_lgbm
3,26,0.03949743156514475,0.23604763837751097,LOG_MGMB,fus_GRS_late_lgbm
4,26,0.045416825384703534,0.21514556787906505,LOG_MGMB,fus_GRS_late_lgbm
5,26,0.05297998464470278,0.2353272159523433,LOG_MGMB,fus_GRS_late_lgbm
6,26,0.0632022816521237,0.2601980294000212,LOG_MGMB,fus_GRS_late_lgbm
7,26,0.08591671791972905,0.31673453037907245,LOG_MGMB,fus_GRS_late_lgbm
0,27,0.013719462631552735,0.1806753169905239,LOG_MGMB,fus_GRS_late_rf
1,26,0.02295111129158559,0.18984248856261254,LOG_MGMB,fus_GRS_late_rf
2,26,0.029728617965298305,0.22598685522587797,LOG_MGMB,fus_GRS_late_rf
3,26,0.03533075622616639,0.18499430846546452,LOG_MGMB,fus_GRS_late_rf
4,26,0.041100110009267304,0.22112356733988556,LOG_MGMB,fus_GRS_late_rf
5,26,0.04789881882562945,0.2883706208607693,LOG_MGMB,fus_GRS_late_rf
6,26,0.05761463055396218,0.2779784431236743,LOG_MGMB,fus_GRS_late_rf
7,26,0.07766308649330968,0.26879850777310915,LOG_MGMB,fus_GRS_late_rf
0,27,0.01850396629402296,0.2796108719412641,LOG_MGMB,fus_GR_early_attfp
1,26,0.027215512939797668,0.29698546049195057,LOG_MGMB,fus_GR_early_attfp
2,26,0.03172352315981089,0.25306315701019694,LOG_MGMB,fus_GR_early_attfp
3,26,0.037914953649943205,0.2867908108560213,LOG_MGMB,fus_GR_early_attfp
4,26,0.044905695641588625,0.21615468175929164,LOG_MGMB,fus_GR_early_attfp
5,26,0.05372845463925678,0.2909647759060958,LOG_MGMB,fus_GR_early_attfp
6,26,0.06119372923410653,0.31765284797338694,LOG_MGMB,fus_GR_early_attfp
7,26,0.0822074149953487,0.2712589048552928,LOG_MGMB,fus_GR_early_attfp
0,27,0.01689600507570338,0.10091223262546295,LOG_MGMB,fus_GR_early_lgbm
1,26,0.02732327390019846,0.16418008640955462,LOG_MGMB,fus_GR_early_lgbm
2,26,0.03396409127635681,0.18989657673903507,LOG_MGMB,fus_GR_early_lgbm
3,26,0.041588916050413184,0.2494082756187153,LOG_MGMB,fus_GR_early_lgbm
4,26,0.04845861873646159,0.24257792715593648,LOG_MGMB,fus_GR_early_lgbm
5,26,0.05636514990927729,0.2826786712636862,LOG_MGMB,fus_GR_early_lgbm
6,26,0.06663593662878134,0.2808203006661301,LOG_MGMB,fus_GR_early_lgbm
7,26,0.08848888289048129,0.23882476634339614,LOG_MGMB,fus_GR_early_lgbm
0,27,0.017682805548911076,0.13766035282505784,LOG_MGMB,fus_GR_early_rf
1,26,0.029172266105986402,0.1647196467737874,LOG_MGMB,fus_GR_early_rf
2,26,0.03706684362145127,0.2148587446170121,LOG_MGMB,fus_GR_early_rf
3,26,0.04428730529688984,0.2145806360236096,LOG_MGMB,fus_GR_early_rf
4,26,0.05194344265065451,0.22587981305671784,LOG_MGMB,fus_GR_early_rf
5,26,0.05806828324492192,0.2953220918879094,LOG_MGMB,fus_GR_early_rf
6,26,0.06897247512074912,0.2173189292562712,LOG_MGMB,fus_GR_early_rf
7,26,0.08644302240706997,0.2599499649902325,LOG_MGMB,fus_GR_early_rf
0,27,0.02251363929144808,0.18552824432004922,LOG_MGMB,fus_GR_late_attfp
1,26,0.03129274719580673,0.16179912539649488,LOG_MGMB,fus_GR_late_attfp
2,26,0.036891019988975336,0.1836009255680065,LOG_MGMB,fus_GR_late_attfp
3,26,0.04148777023695919,0.27490517835671074,LOG_MGMB,fus_GR_late_attfp
4,26,0.04503555096757371,0.28268618530567835,LOG_MGMB,fus_GR_late_attfp
5,26,0.04918140523727456,0.20446988285024226,LOG_MGMB,fus_GR_late_attfp
6,26,0.05458619218922393,0.24313042727742068,LOG_MGMB,fus_GR_late_attfp
7,26,0.06710141918565153,0.23457996583701798,LOG_MGMB,fus_GR_late_attfp
0,27,0.014698588072551463,0.14726961638951716,LOG_MGMB,fus_GR_late_lgbm
1,26,0.024994603385297708,0.2229073380266405,LOG_MGMB,fus_GR_late_lgbm
2,26,0.031610436665016665,0.19763556412104608,LOG_MGMB,fus_GR_late_lgbm
3,26,0.03848536267961463,0.2231462181432599,LOG_MGMB,fus_GR_late_lgbm
4,26,0.04310717324668116,0.20934002520551448,LOG_MGMB,fus_GR_late_lgbm
5,26,0.05030740887423205,0.24418665033919004,LOG_MGMB,fus_GR_late_lgbm
6,26,0.06155462791176526,0.33741177309796466,LOG_MGMB,fus_GR_late_lgbm
7,26,0.08566559813135682,0.2530516634378228,LOG_MGMB,fus_GR_late_lgbm
0,27,0.014026916541884435,0.1955012583349145,LOG_MGMB,fus_GR_late_rf
1,28,0.02268805756845671,0.18172439896047024,LOG_MGMB,fus_GR_late_rf
2,24,0.029588418910390674,0.2004059923757274,LOG_MGMB,fus_GR_late_rf
3,26,0.034981970093856396,0.22542660821061483,LOG_MGMB,fus_GR_late_rf
4,26,0.04165322120383786,0.21147775552196907,LOG_MGMB,fus_GR_late_rf
5,26,0.047244756193793536,0.2731301936927671,LOG_MGMB,fus_GR_late_rf
6,26,0.05832289459502205,0.25890792957602027,LOG_MGMB,fus_GR_late_rf
7,26,0.0775171894787124,0.2981558893121302,LOG_MGMB,fus_GR_late_rf
0,27,0.01329482904128493,0.14076179301593197,LOG_MGMB,lgbm
1,26,0.021521515589955447,0.2701316054044031,LOG_MGMB,lgbm
2,26,0.026367699069217678,0.3324687604865458,LOG_MGMB,lgbm
3,26,0.030649858197369765,0.2630345948925656,LOG_MGMB,lgbm
4,26,0.034596577171856616,0.2919426246523825,LOG_MGMB,lgbm
5,26,0.03933681177282973,0.3792331710291096,LOG_MGMB,lgbm
6,27,0.044512549766288434,0.2855287403920167,LOG_MGMB,lgbm
7,25,0.05884408589000574,0.38511469994009795,LOG_MGMB,lgbm
0,27,0.024812909357393245,0.2123125643367349,LOG_MGMB,uni_G_attfp
1,26,0.038170423866885565,0.25298685035282287,LOG_MGMB,uni_G_attfp
2,26,0.04552709707477321,0.259031350052214,LOG_MGMB,uni_G_attfp
3,26,0.05124009336349855,0.22368359919927888,LOG_MGMB,uni_G_attfp
4,26,0.05944383844922189,0.3152316002080904,LOG_MGMB,uni_G_attfp
5,26,0.06824440950573725,0.24513487981852847,LOG_MGMB,uni_G_attfp
6,26,0.08433015127780709,0.21398859780122914,LOG_MGMB,uni_G_attfp
7,26,0.11884462784265205,0.21433011385782194,LOG_MGMB,uni_G_attfp
0,27,0.01930010339292503,0.08921044188859169,LOG_MGMB,uni_G_lgbm
1,26,0.03362751989856882,0.1935956372630997,LOG_MGMB,uni_G_lgbm
2,26,0.04394799961413719,0.1942820193196625,LOG_MGMB,uni_G_lgbm
3,26,0.05444989282440189,0.2465587722440715,LOG_MGMB,uni_G_lgbm
4,26,0.06259686963220396,0.29586040099487065,LOG_MGMB,uni_G_lgbm
5,26,0.07591883531407045,0.27358386558095715,LOG_MGMB,uni_G_lgbm
6,26,0.09146289819550425,0.31198905969274615,LOG_MGMB,uni_G_lgbm
7,26,0.11419779428570606,0.26211186620462507,LOG_MGMB,uni_G_lgbm
0,27,0.02007784154338927,0.1273627085391262,LOG_MGMB,uni_G_rf
1,26,0.0329260964596999,0.1447341748135485,LOG_MGMB,uni_G_rf
2,26,0.044184255644111436,0.18956081703880923,LOG_MGMB,uni_G_rf
3,26,0.05260293121638793,0.27929079884545605,LOG_MGMB,uni_G_rf
4,26,0.059328132856368954,0.2843686942253385,LOG_MGMB,uni_G_rf
5,26,0.0669250370772837,0.28459659065050114,LOG_MGMB,uni_G_rf
6,26,0.07522877623390992,0.26596658352704117,LOG_MGMB,uni_G_rf
7,26,0.09841852171934994,0.1625080076425108,LOG_MGMB,uni_G_rf
0,27,0.02200068075760775,0.13450264448114121,LOG_MGMB,uni_M_lgbm
1,26,0.02910182022441265,0.20865482172933358,LOG_MGMB,uni_M_lgbm
2,26,0.034794414972699,0.3121806462805325,LOG_MGMB,uni_M_lgbm
3,27,0.039500726342052164,0.20038478533515697,LOG_MGMB,uni_M_lgbm
4,25,0.044884350208011646,0.196831332854724,LOG_MGMB,uni_M_lgbm
5,26,0.050554732049587686,0.24321508174621176,LOG_MGMB,uni_M_lgbm
6,26,0.06277109052786536,0.21949923859064752,LOG_MGMB,uni_M_lgbm
