task,dimension,model,dataset,split,fold,seed,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,config,gap,objective_with_penalty,test_mse,train_mae,train_mse,train_pearson_r,train_r2,train_rmse,train_spearman_r,val_mse,val_pearson_r,val_spearman_r
regressor,2d,rf,279,umap,4,42,0.4881933000723688,0.6252959174718337,0.6632983249089179,0.996839646807847,1.1937029353382533,-0.11902310289192397,-0.056674275823139504,-0.07472507487043092,"{'n_estimators': 103, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3846927393997355,0.6252959174718337,1.4249266978351622,0.18074634626302283,0.05788988929839381,0.9787837423461366,0.9519668965428971,0.24060317807209822,0.9776354387509918,0.39099498440694225,0.817144504820077,0.8147362123604676
regressor,2d,rf,279,umap,1,42,0.5419800566413564,0.7214931228613292,0.6189335266883607,0.8472198497262217,1.068249935269082,-0.0972111532958051,0.1749401346710587,0.14013606840959072,"{'n_estimators': 404, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.4772764852278937,0.7214931228613292,1.1411579242023977,0.1849194242631776,0.05964176609698074,0.97931629959908,0.9528812029176024,0.24421663763343548,0.9781758047550191,0.5205523263361931,0.7908528589937134,0.7804996746836484
regressor,2d,rf,279,time,5,42,0.471575572183405,0.6057279838042754,0.6382672805259163,0.7865678525560896,1.0075415028578396,-0.042514070662301284,0.18775479835230935,0.22782687880354907,"{'n_estimators': 329, 'max_depth': 48, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3348185531747264,0.6057279838042754,1.015139879981034,0.21007863453584788,0.0733919196040264,0.9750314922663605,0.9411306283229415,0.270909430629549,0.9742232872781987,0.36690639036359257,0.8006619593828379,0.78580593555123
regressor,2d,rf,279,time,3,42,0.5321473512486746,0.6866628825715362,0.662167022735989,0.9387627886665463,1.1472241236888252,0.01664031052889159,0.21181732281593182,0.21345209420016173,"{'n_estimators': 133, 'max_depth': 39, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.45151345290554734,0.6866628825715362,1.3161231899735928,0.18563046118747611,0.05529525427223983,0.9773878568909458,0.945762407010087,0.23514942966598884,0.9739041879000943,0.4715059143014513,0.8354615097894014,0.8306221688731333
regressor,2d,rf,279,time,2,42,0.4805614874244613,0.6055580568052059,0.696474090444061,0.9375095831585705,1.1358383539883548,0.032092287278051024,0.21159498338932692,0.19671874838539016,"{'n_estimators': 237, 'max_depth': 39, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.2579000770561448,0.6055580568052059,1.290128766390975,0.2820941364238559,0.12086607088319859,0.9498578763538404,0.879298586158698,0.3476579797490611,0.9442521566005452,0.36670056016169694,0.8466076968089132,0.823184405406543
regressor,2d,rf,279,time,4,42,0.5040421290633214,0.6462328569908122,0.6245993564366993,0.9372886621258896,1.148971591638802,-0.07275274313767444,0.13302519829577156,0.12144781040563427,"{'n_estimators': 177, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.3736783289820874,0.6462328569908122,1.320135718393002,0.2141325074006297,0.07428597073805876,0.9729307110492058,0.9367561737648796,0.2725545280087248,0.9711383382296093,0.41761690545450764,0.7970040365934103,0.7786349395746399
regressor,2d,rf,279,time,1,42,0.4246676202602022,0.5223031365236019,0.5325268371090617,0.98498662998277,1.203300816942529,-0.06042331747234719,0.18306851705221666,0.1683333542829678,"{'n_estimators': 184, 'max_depth': 39, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.28261858031810017,0.5223031365236019,1.447932856054558,0.19071857495053607,0.05744868648342836,0.9718376964968941,0.9309934555375813,0.2396845562055018,0.9687618343947841,0.2728005664223923,0.7357604492229965,0.6761869043774698
regressor,2d,rf,279,butina,5,42,0.5718037920711366,0.7391176464558642,0.5583418674559206,0.7963271362683363,0.9646589357114121,0.2586944543131213,0.5098571458150025,0.4885205162966044,"{'n_estimators': 420, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.5117706706905717,0.7391176464558642,0.9305668622478743,0.171825000765651,0.05168664738962451,0.9809896278347122,0.9566899959976106,0.22734697576529253,0.980235059033412,0.5462948953024558,0.749941071806898,0.7494491473929519
regressor,2d,rf,279,butina,3,42,0.5222454836778718,0.6924765453548322,0.6268306510734502,0.7608763472102332,0.9655063418814027,0.06286072927869957,0.3662450963928318,0.264976022382142,"{'n_estimators': 171, 'max_depth': 45, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.43512654658409594,0.6924765453548322,0.9322024962132082,0.1969667171026521,0.06622902186729794,0.9771518629211656,0.9475998853485426,0.2573499987707362,0.976423315767533,0.47952376586656287,0.798221565198427,0.796883751529298
regressor,2d,rf,279,butina,2,42,0.535177312865923,0.7155570007669295,0.5726215987113847,0.7790677331165025,0.9806326935536998,0.3941468349474635,0.6564959764437247,0.6030518572884718,"{'n_estimators': 319, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.4672703250548552,0.7155570007669295,0.9616404796663843,0.19139479593771938,0.061646273336152746,0.9759911013507554,0.9445433364254108,0.2482866757120743,0.9743430429444254,0.5120218213465636,0.7600733542606191,0.7675918806720484
regressor,2d,rf,279,butina,4,42,0.4913001812715243,0.670913434320569,0.6330684323565768,0.6607129064071018,0.8173866719451066,0.2829938032652036,0.5415802822595437,0.5022963334762651,"{'n_estimators': 420, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.410236541785761,0.670913434320569,0.6681209714734972,0.1996905650790198,0.06795244230160384,0.9774709184912507,0.9473709237448014,0.260676892534808,0.975523894506845,0.45012483635182055,0.7965356847130893,0.7942185993601626
regressor,2d,rf,279,butina,1,42,0.5291580456750674,0.7002444682066403,0.6169935977690215,0.8854128914291227,1.0365325582695675,0.135820209536207,0.425542158775544,0.43098927023517697,"{'n_estimators': 181, 'max_depth': 48, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.4614083001336064,0.7002444682066403,1.0743997443528543,0.18166264110524205,0.057042715179810514,0.9791181952051101,0.9521078484926426,0.23883616807303393,0.9774456669141691,0.49034231525400057,0.7906691423106718,0.7951293234318698
regressor,2d,rf,279,diverse_25,5,42,0.7419786634618418,0.9097151727395755,0.2336442308655703,0.8956774653922325,1.075603491679588,0.16790303428092979,0.42647507208574975,0.4055177462008494,"{'n_estimators': 85, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64, 'use_gpu': False}",-0.8158056656579333,0.9097151727395755,1.1569228713133215,0.073912399784919,0.008818995520316987,0.9978078727383731,0.9923178263918014,0.0939095070816421,0.9979586805402527,0.8275816955125956,0.5144664690245602,0.46827854373972
regressor,2d,rf,279,diverse_25,3,42,0.8762529548626933,1.0901762959225259,0.20844746855535912,0.6733076441393171,0.8338587465830858,0.28148899959749984,0.539863682059205,0.515250008658441,"{'n_estimators': 171, 'max_depth': 45, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64, 'use_gpu': False}",-0.8995541374382194,1.0901762959225259,0.6953204092531149,0.15574437783903894,0.036336807305216025,0.9930549955679949,0.9697375972427699,0.1906221584843064,0.9932952638808403,1.1884843561913585,0.5163312212343965,0.5276194870940963
regressor,2d,rf,279,diverse_25,2,42,0.8870296237079902,1.018858993194596,0.2721922891245341,0.7125555057286282,0.867098106283933,0.238590351013227,0.5204432472705249,0.47742405842110547,"{'n_estimators': 72, 'max_depth': 50, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 64, 'use_gpu': False}",-0.3591950724847469,1.018858993194596,0.7518591259211829,0.5430517952770773,0.43515648828629006,0.9147087865283415,0.6446179657501,0.659663920709849,0.9173326586644235,1.0380736480135055,0.6262177350323308,0.6198695579694746
regressor,2d,rf,279,diverse_25,4,42,0.8099027994587106,0.993428971338728,0.21990907737548626,0.8134184296093138,0.9628325700426045,0.2811953578435634,0.5431195350765514,0.5122442657560589,"{'n_estimators': 389, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128, 'use_gpu': False}",-0.8951141164854777,0.993428971338728,0.9270465579348469,0.07766348347739628,0.009665810684815672,0.9979049332165684,0.9916880434759413,0.09831485485325028,0.9978379313198635,0.9869011210951233,0.5233641736528645,0.5075433175254366
regressor,2d,rf,279,diverse_25,1,42,0.7339140598957192,0.8594941767122231,0.31869724469662775,0.873585571612667,1.0657027325895347,0.11988286919437974,0.3825561261791257,0.3519274194355526,"{'n_estimators': 51, 'max_depth': 50, 'min_samples_split': 17, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 128, 'use_gpu': False}",-0.25388547558142194,0.8594941767122231,1.1357223142488013,0.5098689520021733,0.366761898885336,0.9236657198109173,0.6874660798185037,0.6056087011308011,0.9227270170319158,0.7387302398022221,0.6247648090257718,0.5912579468934341
regressor,2d,rf,1865,scaffold,5,42,0.4798293899424492,0.6357788402794924,0.5950401974254911,0.5345025642402251,0.6830943376711135,0.49586457874194034,0.7135584557952859,0.7388976137907535,"{'n_estimators': 281, 'max_depth': 45, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.4185750548414212,0.6357788402794924,0.4666178741583372,0.15612798346898854,0.04717748440862766,0.9784778468892297,0.9519030674360978,0.21720378543807117,0.979572337559362,0.40421473374713623,0.7852100749700108,0.7757569822687332
regressor,2d,rf,1865,scaffold,3,42,0.42430087207351685,0.5683984678858726,0.6559413720302578,0.5607893717079253,0.7306136972056667,0.4396871594263997,0.704130451106178,0.7183099117119817,"{'n_estimators': 493, 'max_depth': 48, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3473838395205072,0.5683984678858726,0.5337963745445337,0.15824535822786823,0.04884746595148057,0.9778712527795408,0.950181072521396,0.22101462836536537,0.9782679093134877,0.32307681829500734,0.8183449607344546,0.8133339865659315
regressor,2d,rf,1865,scaffold,2,42,0.4674600876797614,0.6437623598596047,0.5424290875680928,0.5885769314665547,0.7607859427357947,0.3939995602123906,0.6401400455626514,0.6023776441107968,"{'n_estimators': 442, 'max_depth': 39, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.405883560641262,0.6437623598596047,0.5787952506643919,0.17339035153126978,0.0565863231175606,0.9739772008102396,0.9423818017629876,0.2378787992183427,0.9738174843850365,0.41442997597200715,0.7515581121739957,0.7196865396639852
regressor,2d,rf,1865,scaffold,4,42,0.4497203104653397,0.5713258252522095,0.6853434287777149,0.4977595883523291,0.675874482855099,0.5622807263335123,0.7864165705895517,0.7719941267681124,"{'n_estimators': 262, 'max_depth': 50, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.31817712595792574,0.5713258252522095,0.4568063165746475,0.1989546508486677,0.06408426395438771,0.9727298308323327,0.9321045976404021,0.2531486992942838,0.9723385112935975,0.3264131986001183,0.8512273930867813,0.8641879912845152
regressor,2d,rf,1865,scaffold,1,42,0.4671865953142002,0.6098386759200134,0.6275985090431093,0.6187567743491096,0.7943515088574925,0.3214241035801849,0.6199393670927317,0.6064838288367753,"{'n_estimators': 243, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.31330021525316004,0.6098386759200134,0.6309943196241751,0.22828370608314535,0.08793505865466694,0.9625370994977224,0.9091181894381836,0.29653846066685335,0.9627627914173409,0.3719032106478751,0.8076988733882576,0.83476917090097
regressor,2d,rf,1865,random,5,42,0.4668885987447031,0.6144510906325739,0.5662934071782066,0.4918289272099175,0.667627333665978,0.5274127065420349,0.7323089161677451,0.7496908678882067,"{'n_estimators': 341, 'max_depth': 48, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.403277202281997,0.6144510906325739,0.44572625665794324,0.15565218246461596,0.04459441112110191,0.9801933065066164,0.9551651658419181,0.21117388835057688,0.9802644119966814,0.3775501427795595,0.7531207384688279,0.7725269104387731
regressor,2d,rf,1865,random,3,42,0.3927116108909957,0.5225375428840409,0.7219791166295011,0.47209265939777456,0.6202321393079966,0.6199739511671617,0.7934866958831024,0.7985159389118132,"{'n_estimators': 104, 'max_depth': 45, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.3060588549330707,0.5225375428840409,0.38468790663057406,0.15549344660527517,0.046863022336973495,0.9785273926969542,0.9512507962079686,0.2164786879509701,0.9784919297836105,0.2730454837232908,0.8591669313298667,0.8629145496167323
regressor,2d,rf,1865,random,2,42,0.40232119810725414,0.5338169434255872,0.6586083907137887,0.4469469801078251,0.5946610628880189,0.6184111387235798,0.7939017031074216,0.7754506735931492,"{'n_estimators': 468, 'max_depth': 50, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.2883760788991596,0.5338169434255872,0.3536217797151084,0.18201047905230894,0.06024121797948015,0.973808677582882,0.939687561973343,0.24544086452642752,0.9744196754350999,0.2849605290882365,0.8165616129049125,0.7868392126288677
regressor,2d,rf,1865,random,4,42,0.55723518737293,0.7662052215487783,0.564398663824821,0.46860788658153407,0.6143802901901392,0.6184108903700354,0.7943083048712256,0.8131734657550822,"{'n_estimators': 482, 'max_depth': 46, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.5471121519974939,0.7662052215487783,0.3774631409741196,0.1608798863883434,0.04800177312540397,0.9773831878671118,0.9483311068824809,0.21909306955128446,0.9771828093668783,0.5870704415286125,0.7744625572510191,0.7966846987752069
regressor,2d,rf,1865,random,1,42,0.3902715769219942,0.5207410184037513,0.6396500380699212,0.46546156947338146,0.6195578705924716,0.611295065771019,0.7885990197406934,0.7988469280269637,"{'n_estimators': 320, 'max_depth': 50, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.24222068801001495,0.5207410184037513,0.38385195501307773,0.2141221251530428,0.07757357444263607,0.968038839821281,0.9220037584713071,0.27852033039373636,0.9675634015916854,0.27117120824817603,0.8044077736057603,0.8301578759692119
regressor,2d,rf,1865,umap,5,42,0.43742845339734004,0.5790349743747537,0.6756050215109667,0.6513407647019539,0.8153538883946481,0.3448510696715057,0.6485441323572022,0.6359057835210173,"{'n_estimators': 93, 'max_depth': 47, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3806595487946615,0.5790349743747537,0.6648019633202722,0.14551084932324462,0.03935280947408269,0.9814563942743024,0.9584807278659621,0.1983754255800922,0.978722618519012,0.3352815015491717,0.8424162436492983,0.8395482550208145
regressor,2d,rf,1865,umap,3,42,0.4225850381001917,0.569574419139304,0.5724998664516421,0.7811149831454265,0.9363448265716919,0.1036350278012218,0.33873477391518736,0.21754575755097033,"{'n_estimators': 500, 'max_depth': 35, 'min_samples_split': 3, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.17237324253544084,0.569574419139304,0.8767416342475719,0.29780583516738657,0.15776877469549327,0.9295015003610502,0.8414038733702282,0.3972011766038631,0.9336364083270852,0.32441501893787544,0.7570367676794001,0.7389610250012031
regressor,2d,rf,1865,umap,2,42,0.48971215418964664,0.6330253001695576,0.4377042858824415,0.7467765820135067,0.9036379638780128,0.009959528793736294,0.3317268148208758,0.33464861070575364,"{'n_estimators': 68, 'max_depth': 50, 'min_samples_split': 10, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.3212411486462334,0.6330253001695576,0.8165615697616008,0.23883572002481407,0.09720935714111921,0.9585839057833634,0.9025007681458962,0.3117841515233242,0.9595914859416678,0.4007210306547585,0.6695835993775981,0.6960302185400375
regressor,2d,rf,1865,umap,4,42,0.41200063326139186,0.553287792002793,0.6596624444731503,0.6576066913061398,0.8529261700558,0.05544043315311209,0.43327094791966847,0.46551781207789084,"{'n_estimators': 470, 'max_depth': 50, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.3157437626888125,0.553287792002793,0.7274830515660554,0.1719900477584964,0.05642716586272123,0.9758066845870694,0.9449067192019789,0.2375440293139805,0.9765788881776434,0.30612738077932594,0.8217269824600776,0.8214853664289856
regressor,2d,rf,1865,umap,1,42,0.5243619031074318,0.7295400137195095,0.4693163698029098,0.9097534482154371,1.1185609302020498,-0.24489111372257266,-0.17739330867634023,-0.24201911300820564,"{'n_estimators': 405, 'max_depth': 50, 'min_samples_split': 12, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.30862272408902836,0.7295400137195095,1.251178554574475,0.3203863155451948,0.17717136470987035,0.9192956962907035,0.810334595924717,0.42091728963048114,0.9280675903920839,0.532228631617862,0.7048694435995668,0.7355439992876224
regressor,2d,rf,1865,time,5,42,0.415373559103361,0.5501421697078297,0.6978976757127235,0.6413552152028799,0.8635765269055028,0.19536579335942583,0.45028522246320973,0.47060215126664956,"{'n_estimators': 97, 'max_depth': 44, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.25748976361392806,0.5501421697078297,0.7457644178221705,0.2236734126119714,0.08564543079254992,0.9626880134258935,0.91192995145546,0.29265240609390164,0.9648962487394948,0.30265640689083845,0.8496813116146436,0.8326194734507895
regressor,2d,rf,1865,time,3,42,0.5663494152386923,0.7239646336124814,0.5353223470664513,0.8279891675917052,1.0253652820525136,0.001197356750132439,0.23636588365569194,0.212041213871956,"{'n_estimators': 259, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.5382353835642486,0.7239646336124814,1.0513739616386308,0.1421317470866111,0.03449535432347898,0.9816742341606844,0.9580076543547487,0.1857292500482328,0.9801443844339989,0.5241247907216544,0.7537845958297735,0.7604045154580192
regressor,2d,rf,1865,time,2,42,0.4176797666987806,0.5833835273826895,0.6196586874753618,0.7753243561196356,0.9620033756918199,0.11507528326029837,0.33924262721761683,0.2915768974762413,"{'n_estimators': 223, 'max_depth': 28, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3446704281157491,0.5833835273826895,0.9254504948424569,0.1819901812143091,0.05698394376162814,0.9709728812068357,0.9329708773054448,0.2387130992669404,0.9725092423940443,0.3403363400214692,0.7999221200630372,0.80955061806689
regressor,2d,rf,1865,time,4,42,0.46182821577077987,0.62890449302022,0.6070532403544383,0.800612492007931,0.9850621630238819,0.07248699194431585,0.35776931634039105,0.31571539296892104,"{'n_estimators': 395, 'max_depth': 47, 'min_samples_split': 7, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.37616232020874907,0.62890449302022,0.9703474650212889,0.19631748781538133,0.06387860591746344,0.9690164771650595,0.9262031994052679,0.25274217281147093,0.9686592045996638,0.3955208613410199,0.7945145937808288,0.7815712843185776
regressor,2d,rf,1865,time,1,42,0.34250024937361884,0.45880000418489825,0.5307530371000687,0.8081790296586927,1.0016659810859336,0.03641033100500335,0.23204006574328045,0.22722691287207786,"{'n_estimators': 395, 'max_depth': 50, 'min_samples_split': 19, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64}",-0.12158788653943892,0.45880000418489825,1.003334737664846,0.2653664849949419,0.11371201228693509,0.9379495283279303,0.8530351645023887,0.33721211764545933,0.9451167931914957,0.21049744384006264,0.7856007838716348,0.7854213585152177
regressor,2d,rf,1865,butina,5,42,0.4332997469451846,0.6073260980669718,0.6044300836616557,0.5851260242005627,0.7720938981211268,0.47248724199836734,0.7038075068773426,0.7422380030351492,"{'n_estimators': 471, 'max_depth': 48, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 256}",-0.3848180594729282,0.6073260980669718,0.596128987515877,0.1628990306450331,0.0495098272389684,0.9766273059922648,0.9469940321656147,0.2225080385940436,0.9770528336956236,0.3688449893932531,0.792392492407141,0.8177365641399585
regressor,2d,rf,1865,butina,3,42,0.41565580298418864,0.5258909925931734,0.6339858303566805,0.6041379760394257,0.7582784516324044,0.2758775557185461,0.5487758507030186,0.49128798866766654,"{'n_estimators': 50, 'max_depth': 50, 'min_samples_split': 11, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.20587271009181968,0.5258909925931734,0.5749862102100366,0.23935087664320664,0.10241170113511625,0.958103170793547,0.9023246493595488,0.3200182825013537,0.9585870744424024,0.2765613360906332,0.8056690443275034,0.7796969899016958
regressor,2d,rf,1865,butina,2,42,0.5043800865548158,0.6396519256406152,0.6440488047203112,0.5850998718371601,0.7485605309224115,0.24459927317486985,0.5200240698672759,0.43830720106217325,"{'n_estimators': 130, 'max_depth': 50, 'min_samples_split': 3, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 128}",-0.30181405568601305,0.6396519256406152,0.5603428684548426,0.26176169403992694,0.1141344263754627,0.9561632437712182,0.8878990067459598,0.3378378699546022,0.9591186060660314,0.4091545859757471,0.8286318349465186,0.8351218981279929
regressor,2d,rf,1865,butina,4,42,0.46568738146706173,0.6320984651395907,0.6148262402741622,0.6103795724721828,0.7703725048578568,0.33958062604255534,0.717508262079084,0.651470724035537,"{'n_estimators': 345, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.42801338589650206,0.6320984651395907,0.5934737962409685,0.14938675242506128,0.04165071956965775,0.9810019357778023,0.9568168779586402,0.20408507924308858,0.980817695318303,0.3995484696318264,0.7975027100651764,0.8256402442831666
regressor,2d,rf,1865,butina,1,42,0.49045394958827343,0.6318720399845051,0.5240312741936254,0.75402110433051,0.9552228269612704,0.21483648715466064,0.4971643534236928,0.43644152501301237,"{'n_estimators': 203, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 128}",-0.32224077275189994,0.6318720399845051,0.912450649147881,0.2410198711353361,0.09587152164806897,0.9607423161846121,0.8942866088290055,0.3096312672326052,0.9620855466493861,0.39926227491418004,0.7348974157065791,0.7239174335088663
regressor,2d,rf,1865,diverse_25,5,42,0.7846757976463712,0.8651612768448594,0.16792390196903673,0.7395465991892503,0.916620607545516,0.12873915015793946,0.39177138900503305,0.3568406525947815,"{'n_estimators': 228, 'max_depth': 50, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64, 'use_gpu': False}",-0.74871986936144,0.8651612768448594,0.8401933381771108,0.08592359667879249,0.013558601376719739,0.9973323423439068,0.9889343065559079,0.11644140748341948,0.9980354590839113,0.7485040349518276,0.7085032673455094,0.6827067669172932
regressor,2d,rf,1865,diverse_25,3,42,0.6181160039558584,0.7185474744572464,0.40997672772974014,0.7563728347652618,0.9095588986541624,0.3872856132519268,0.670562524739608,0.6966061906027262,"{'n_estimators': 91, 'max_depth': 33, 'min_samples_split': 5, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 64, 'use_gpu': False}",-0.5506221098976308,0.7185474744572464,0.8272973901209729,0.13449824493259568,0.028198928062479808,0.9942960269953699,0.9758906611125521,0.16792536455961563,0.9941170931769403,0.5163104730488872,0.7088471320536508,0.6345864661654135
regressor,2d,rf,1865,diverse_25,2,42,0.6946042387895093,0.9086464620842343,0.1636947012006046,0.6880050562369946,0.8281615041469889,0.3261865940089621,0.6496364398270907,0.6525933837323126,"{'n_estimators': 53, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': True, 'n_bins': 64, 'use_gpu': False}",-0.5350687445620894,0.9086464620842343,0.6858514769510031,0.3044491083931337,0.13956031102905542,0.9793304607395313,0.8869194728132779,0.3735777175221448,0.979002349440835,0.8256383930581958,0.5560273171577922,0.5293233082706766
regressor,2d,rf,1865,diverse_25,4,42,0.7797705805598882,0.9166749347608394,0.43346933490059103,0.8095089218498327,0.9710656922072909,0.21582810591348778,0.4920408491740384,0.4482103267179946,"{'n_estimators': 499, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128, 'use_gpu': False}",-0.9137725932277577,0.9166749347608394,0.942968578582025,0.0014678585191536305,8.423586374650845e-06,0.9999965974924176,0.9999927056709472,0.0029023415330816675,0.9999747665171895,0.8402929360187891,0.8071134236392723,0.8021070743197524
regressor,2d,rf,1865,diverse_25,1,42,0.8884620358935157,1.0422176504779586,0.09084748838091183,0.8039835463334234,1.0081379704314077,0.19234441738871622,0.5458185238075401,0.5206719174736223,"{'n_estimators': 461, 'max_depth': 50, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'bootstrap': True, 'n_bins': 256, 'use_gpu': False}",-0.6816996108750439,1.0422176504779586,1.016342167425558,0.29825427637039986,0.12997325687912867,0.9913804800679133,0.8871970300866773,0.36051803960291456,0.9913411437724251,1.086217630967796,0.37957298275511797,0.312781954887218
regressor,2d,rf,4822,scaffold,5,42,0.3986354210875191,0.5232757569623311,0.7865329793268996,0.5334211200627195,0.6880002054825057,0.7381192031784014,0.8642962834009273,0.8559867182681522,"{'n_estimators': 268, 'max_depth': 47, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'bootstrap': False, 'n_bins': 128}",-0.33127737305872185,0.5232757569623311,0.47334428274397006,0.14223123505924734,0.03686337942159773,0.9865645749034164,0.9708997776666932,0.19199838390360927,0.9862193472084833,0.2738175178245006,0.889281846673005,0.8834703114755925
