task,dimension,model,dataset,split,fold,seed,best_k,val_mae,val_rmse,val_r2,test_mae,test_rmse,test_r2,test_pearson_r,test_spearman_r,median_mae,median_rmse,median_r2,mean_mae,mean_rmse,mean_r2,random_mae,random_rmse,random_r2
regressor,2d,knn,260,umap,2,42,5,0.3852732917200699,0.5645757272255186,0.7173385710314135,1.1230348643626087,1.3220759918047897,-0.844303346734335,-0.02246965475900424,-0.026537113511541557,1.012458829501878,1.16733300417792,-0.4378349831880406,0.9720734685929968,1.1219828041986637,-0.3282869888808182,1.344891430994827,1.6446523923134466,-1.8540906252765654
regressor,2d,knn,260,time,2,42,3,0.347896894569853,0.47948713091740947,0.8127900697134112,0.9100675375074554,1.138467861698734,-0.10772442331737331,0.3629724077098391,0.344072169221063,0.9334284655334296,1.1264956218994893,-0.08454904713504963,0.9160808649272902,1.1021399388922752,-0.03815849411739536,1.2985509092427776,1.6112219396210674,-1.218711909766133
regressor,2d,knn,262,random,2,42,3,0.4597934002649827,0.5842218389093438,0.647002151963177,0.540584843429724,0.7716499713689593,0.5202414551603258,0.7318422246339875,0.7327375487120557,0.9307269969225522,1.1223323049361205,-0.01490398368658763,0.9281532250488581,1.1175745150825682,-0.006317462662179141,1.329705396665778,1.643589477338074,-1.1765504297553395
regressor,2d,knn,262,scaffold,2,42,3,0.4260098800791344,0.572626112745538,0.7308255149436806,0.7030137012213735,0.9350158743155185,0.2508587762493333,0.544141633245905,0.49099597273092876,0.8820056706892767,1.0822466182353223,-0.003640556364028935,0.8829567317366619,1.0803428462777092,-0.00011266879554971965,1.237259409874443,1.512729388200825,-0.9608673532083172
regressor,2d,knn,262,butina,2,42,3,0.5255969594390637,0.70959825867109,0.5158200952360315,0.8090765118251145,1.0017001187620693,0.14890671110238818,0.41051307304883905,0.4372155419835908,0.9673957007770423,1.1548928822506221,-0.1313191145864998,0.9464926989214937,1.1320677200830533,-0.08704251394637041,1.2443757220555358,1.548041209292081,-1.0326694058397208
regressor,2d,knn,262,diverse_25,2,42,3,0.7704795208653531,0.9719288816197014,0.28214777762889176,0.6762191903913561,0.8316663247312236,0.29120162262989724,0.5778793206834422,0.5483708324549671,0.850233572431569,0.9981773785209563,-0.02103335062156164,0.8502575258710684,0.9878426575606012,-7.746653629681077e-08,1.2171154946917577,1.531838441239728,-1.4046418933024278
regressor,2d,knn,262,umap,2,42,5,0.5053373999194799,0.6974998685991161,0.5405620396552075,1.1492296208100738,1.3504737504634605,-0.2630922613984126,0.043429211503170376,0.052336033940106885,1.0661592239922721,1.2330549706566425,-0.052998267517174735,1.075370240315295,1.2443318604725713,-0.0723467069318986,1.1927519356721388,1.4683414075344414,-0.4931961877382005
regressor,2d,knn,262,time,2,42,5,0.5060922822200493,0.6592812096796022,0.44279089841760644,0.9285207728224254,1.154110427878467,-0.054633139075338066,0.2246626942714221,0.18386468930608493,0.9329970329535366,1.1242471616184946,-0.000760794370397111,0.9321366806323124,1.1239623845894653,-0.00025386386542303185,1.2769678445979686,1.5460139627012612,-0.8924896254990835
regressor,2d,knn,279,random,2,42,5,0.594115592987236,0.7982253929694206,0.4668405403577681,0.5618934114521625,0.7705501220261756,0.5267469775920035,0.7300775615410756,0.7245350041369364,0.9326486143163958,1.1201022296687078,-1.5963047302891553e-05,0.9337716168274118,1.1208308724246212,-0.001317436016630813,1.2585934724604475,1.5664492501009422,-0.9557992148117378
regressor,2d,knn,279,scaffold,2,42,3,0.5678953582265961,0.7642214773920295,0.5813238750101348,0.7475786480569658,0.9677629878166483,0.17218392159664297,0.5598410237654861,0.5609541078459116,0.8944027417599496,1.0637341517532177,-0.00014287601779128245,0.8984189037232784,1.064974713443651,-0.002477035225037616,1.2398008416524615,1.5419103968109213,-1.1014260616145952
regressor,2d,knn,279,butina,2,42,3,0.5561675243166762,0.7384019120074973,0.5448969718966206,0.8001253035804925,1.0306137095986623,0.33081457209932086,0.5836729799153558,0.5568433707173024,1.0920502118157973,1.271664579793386,-0.018825472015261857,1.078316898522631,1.2633096776253927,-0.005481977945359873,1.3611834771381837,1.6779041185553072,-0.7737357718674283
regressor,2d,knn,279,diverse_25,2,42,5,0.9005929294146103,1.1305082166641045,-0.05630852299513189,0.6340035507664142,0.7995783549295827,0.35255339393280605,0.6057253099050175,0.6066869179048814,0.8170145350068898,0.9947237823719255,-0.002044257321356824,0.8168125144363352,0.9942702207427941,-0.0011306665983483732,1.379011869901433,1.718068417576694,-1.989253934949338
regressor,2d,knn,279,umap,2,42,3,0.5489194021565913,0.7375618708833144,0.5526045941860581,0.8882536002089017,1.088874137868889,-0.22071510490253,0.39080723281238194,0.3329494069625014,0.8768134620957393,1.0987105287726078,-0.24286948501662486,0.8926149375860147,1.1164556892918438,-0.2833406032809147,1.2600158004069197,1.5663839316643413,-1.5261282257718745
regressor,2d,knn,279,time,2,42,5,0.4389054442515542,0.554545035674282,0.7454589452060201,1.0164664209905288,1.2585679948710404,-0.18837705699457374,0.23672385318133077,0.24426157432359363,1.005080026757841,1.1938534783237698,-0.06930832935472786,0.9918505240924947,1.1772285228665216,-0.039734473225172984,1.2577004806352272,1.5300940289740987,-0.7564554229710814
regressor,2d,knn,284,random,2,42,5,0.4497945042079961,0.6328370990862756,0.5019228249230208,0.5154300380998137,0.7213414294248696,0.4874550639246805,0.7011091619540972,0.7048986861295949,0.8058811083958171,1.0076756446273742,-0.00021121204175211794,0.8071701990974516,1.007936314680675,-0.0007287572143788168,1.1126546168463385,1.370460523886989,-0.8500491024603232
regressor,2d,knn,284,scaffold,2,42,5,0.442029591071716,0.63126787606781,0.48013853543373086,0.5073803677263699,0.7085013964044502,0.46710586027107837,0.6936239881789008,0.6531697237852301,0.7906314885620958,0.9726557109075109,-0.004333167775548263,0.7896647369610419,0.97344432809427,-0.005962429752396359,1.161043910369137,1.4243669694691645,-1.1537897767695298
regressor,2d,knn,284,butina,2,42,3,0.5474609837862222,0.7611694084386996,0.5219515741347882,0.810597617986586,1.0540775044016388,-1.2802663778794572,-0.0413542795046096,-0.061792499508686365,0.5961132441516075,0.76994818004814,-0.2166439122150008,0.58457168272199,0.7582362539028462,-0.17991191095166914,1.0199679255594933,1.266440248281832,-2.291621590492614
regressor,2d,knn,284,diverse_25,2,42,5,0.7588252869297581,0.9974195358676115,-0.08171655583100623,0.7948825427447727,0.9558661776074363,0.11972139403242221,0.3937010990145166,0.2723363394046953,0.823912327756216,1.027355704208881,-0.016875141384742776,0.8230463753836083,1.0258246032529634,-0.01384643707695643,1.2556753641426481,1.52861037512804,-1.2512284229435737
regressor,2d,knn,284,umap,2,42,3,0.4109531966235104,0.5683736238316686,0.6523150135625713,0.9728255441717826,1.1962987788354744,-0.28682405668689026,0.14615012735572444,0.11918662425720082,0.9561350099212724,1.1386822353909605,-0.1658560828491238,0.949017725025263,1.1322169812262735,-0.15265458176683633,1.0751041353138335,1.3297963599929625,-0.590047623714288
regressor,2d,knn,284,time,2,42,5,0.3619604623054892,0.500729960936011,0.5985459724943767,0.8374918312494573,1.0520844106041207,-0.01755030189539375,0.22988768673390253,0.2618982792277176,0.8777423179706436,1.074409916344831,-0.061193870146222684,0.876531344075678,1.0730441567645017,-0.05849766547540325,1.0863675645522346,1.386623913769332,-0.7675515479029043
regressor,2d,knn,4005,random,2,42,3,0.5160690506964183,0.6786515212471804,0.6369892691418197,0.4570248890206457,0.638354706526808,0.6603582487978857,0.8170206620550673,0.7909121190652793,0.9051913897694434,1.101803752290215,-0.011825070881503308,0.9050158959828923,1.0955490866278295,-0.0003699192858963585,1.279172900237422,1.5543541463209383,-1.0137098482140003
regressor,2d,knn,4005,scaffold,2,42,3,0.4586391925363923,0.6775649941170533,0.6279443967133684,0.47098768597270896,0.6080520607864106,0.6694873102779084,0.825825049284024,0.8105820502614113,0.8957212285411038,1.0599496799554389,-0.0043315485454431535,0.9079367177611107,1.0763026032711667,-0.03556029481917178,1.1614573642224029,1.459077631960698,-0.903107883850438
regressor,2d,knn,4005,butina,2,42,5,0.4728751184413054,0.6337124132331745,0.6310549430907515,0.6157657947784323,0.7917382682201105,0.3287480563541887,0.5832458490761405,0.5888549885918092,0.872616727790689,1.0300368605250856,-0.13612944496919588,0.8824720720380016,1.0409878519269729,-0.16041572518957925,1.2793547460132488,1.5570171533149062,-1.5960262336177142
regressor,2d,knn,4005,diverse_25,2,42,3,0.6630224157256059,0.8509915403499972,0.06042768966058942,0.8438042586830934,1.08853466832835,-0.06757445436125264,0.3460470289654025,0.36052470571253337,0.8590935796998738,1.1135523806669694,-0.11721033366971723,0.8414952720204889,1.062934658853887,-0.017950778943519374,1.1768861331024019,1.5617666399569163,-1.197586235957754
regressor,2d,knn,4005,umap,2,42,5,0.4571320037511703,0.6177484000819533,0.6713074569525006,0.8478296035488578,1.0472305319558157,-0.38276682738411405,0.10952198279244571,0.026735218665174476,0.8390927280834638,0.9904364297833407,-0.23685153708782436,0.8483745436495341,0.9999023983086474,-0.2606066135499021,1.1771078520349876,1.465510053713798,-1.7079582567933813
regressor,2d,knn,4005,time,2,42,5,0.4654324218505091,0.6097882323408187,0.5102525907757094,0.8139739192068818,0.9987548805863309,0.23503182237675413,0.500520749153272,0.4922009243820236,0.9742138911875587,1.1854374480264922,-0.07766263437084042,0.962035213900931,1.1612760269215985,-0.0341807775524412,1.2521297496716393,1.5289292164444495,-0.7926697878316442
regressor,2d,knn,4822,random,2,42,3,0.46230924491630837,0.595148527760588,0.7816668152768643,0.42657136683653074,0.5844291567414848,0.7433777197219198,0.8658258513278441,0.844513040794205,0.9871086936939472,1.1540071914483048,-0.0005703777037073809,0.9867452996200324,1.1538248507696807,-0.0002542093655761857,1.2854983579030546,1.587161379816967,-0.8926607918933058
regressor,2d,knn,4822,scaffold,2,42,5,0.46968545295243735,0.6816383612647148,0.6724248213381399,0.48945003690825417,0.6501208377667687,0.7194552313136482,0.8527864858137328,0.8376111362623819,1.0338089136196875,1.238630351537855,-0.018350867705093643,1.0349430849718724,1.239922899580683,-0.020477336189674178,1.2969354736627376,1.6191231882659507,-0.7400983183884129
regressor,2d,knn,4822,butina,2,42,3,0.46423179989182983,0.6426270245507094,0.7461999112265939,0.5512843357655802,0.7413026185277221,0.38851805439885756,0.6855013902837062,0.642970468358037,0.7722987860629699,0.9543174704926476,-0.013393978030776132,0.7560051309513293,0.9486031368897719,-0.001294160236659625,1.2800896814590323,1.5729798463360847,-1.753207138641625
regressor,2d,knn,4822,diverse_25,2,42,5,0.7518550522471111,0.9623319765377875,0.44292866177141077,0.8418996505650175,1.0000363834398227,0.36195347689016577,0.6169901331684616,0.5293323536718457,1.0647842161263654,1.2662775786973293,-0.023006937744669553,1.0898328374399324,1.2526201496463427,-0.001058670854720667,1.3690607494075828,1.6456840049065615,-0.7278802511483666
regressor,2d,knn,4822,umap,2,42,5,0.3702415179169716,0.5272501495916823,0.7464635120487322,0.6962440285666182,0.8935423177032205,0.32372543809941057,0.5849855235463444,0.542550408523349,1.0358843650567124,1.1928360699617262,-0.20518669230492592,1.0169629020195514,1.1728503214217625,-0.1651396550702755,1.3608116708321896,1.6587912143569372,-1.330645679365865
regressor,2d,knn,4822,time,2,42,5,0.3984638594812539,0.5854973942423134,0.5694100914273419,1.1533442419050877,1.4990902443323357,-0.32923400901269595,0.24922005015052506,0.2675346038682146,1.1664956222641107,1.353213472357134,-0.08312483611741883,1.1837909771523332,1.389220530092452,-0.14153248283253217,1.3128908089828,1.6244886948350923,-0.56091507598679
regressor,2d,knn,1865,random,3,42,3,0.40731608322970136,0.5684201816523418,0.671010983106684,0.46026069741956127,0.6547495198122821,0.5764982494885289,0.7770017357000085,0.7766203210785563,0.8254457640538929,1.01256223340006,-0.01285734686194151,0.8212409018891711,1.0083452533412336,-0.0044384960659829,1.1468403443427235,1.408846630720458,-0.9607953485754583
regressor,2d,knn,1865,scaffold,3,42,3,0.4366754102110828,0.5714351614641847,0.6522552552240419,0.5809202542278804,0.7841820200295452,0.3545111923473575,0.6251952423831733,0.6511697051778848,0.7881782963423668,0.9780952627282085,-0.004193177258240199,0.7952456314448253,0.9855773602165937,-0.01961541534073241,1.2021172145042684,1.4604802475055787,-1.2389599791498558
regressor,2d,knn,1865,butina,3,42,3,0.4147837546130736,0.6059532638427704,0.5140577142334946,0.665585450781984,0.9025027699405375,-0.025773951776182358,0.38355921042999225,0.3721893388479447,0.7269368145426237,0.8911953919629625,-0.00023130766186496565,0.7306980257982595,0.8926571426035032,-0.003515184209381239,1.0188336567975391,1.289999764662098,-1.0957228164166066
regressor,2d,knn,1865,diverse_25,3,42,5,0.8187428460978721,0.996026476548498,0.1271202743328116,0.8686774406945166,1.0503436580799994,0.18293001193021696,0.46806718074163134,0.4708217720405361,1.034524328158049,1.1773574064625398,-0.026627903137430353,1.0281112886330597,1.1714385145768387,-0.0163315811631477,1.284461559604249,1.570506519359529,-0.8267365175750863
regressor,2d,knn,1865,umap,3,42,3,0.43304304026548046,0.6868527960423831,0.5174337566735474,0.9432824249101386,1.152273374402596,-0.18400996307097195,0.24702987249688163,0.1954585464478017,0.8750826322229505,1.0829216685541923,-0.04577532592222511,0.8687845082284662,1.0752554052372687,-0.031021144812317436,1.1330694955346048,1.399908514734628,-0.7476063477178059
regressor,2d,knn,1865,time,3,42,3,0.5297400057797196,0.6953537831726154,0.5713244351678566,0.9078160871492148,1.1271242799636187,-0.20688551915788733,0.14839792349992215,0.1506434629370346,0.8824887226131766,1.0736781103640676,-0.0951425773915644,0.8960764087263141,1.087989789740272,-0.12453274329691144,1.1544594499161693,1.4419335158698814,-0.9752084691226568
regressor,2d,knn,220,random,3,42,3,0.5132799896900619,0.7117787389798,0.5786067820752073,0.4488518336529457,0.65504615487476,0.6431837705882438,0.8134800228545294,0.791486974717329,0.8564530058288907,1.1299746165090236,-0.06178887738061012,0.8594431750009606,1.0968179074124473,-0.0003911961399629682,1.196332947680323,1.5295511489937086,-0.9454891157287455
regressor,2d,knn,220,scaffold,3,42,5,0.4995159667903267,0.704462484838695,0.5716209555248606,0.7579841407828269,1.2211079943207854,0.2703503650040483,0.5384737193019223,0.6016640904242196,1.0646745949963574,1.461497611772015,-0.04520731523510935,1.0865931442552865,1.4336849299612398,-0.0058047007861377065,1.3033906319818418,1.7375280344304709,-0.4773039587748662
regressor,2d,knn,220,butina,3,42,5,0.43662669593769426,0.5816525573464877,0.7016060982618852,0.8264859312353328,1.100317850206797,0.15099396853189762,0.42747235424099334,0.3908880571520177,0.9011462954114737,1.1956444094574425,-0.0024865017684665425,0.9795430594892203,1.2240516865525413,-0.05068848307318641,1.374868718528529,1.7609923412258235,-1.1746501188605607
regressor,2d,knn,220,diverse_25,3,42,3,0.8048208464560319,1.0544780730831096,0.062408355687013084,0.6354812633924304,0.8372606898730639,0.250297479296413,0.6074189291951023,0.474488823886543,0.7638427217353818,0.9681510367581752,-0.002429406807050949,0.7862285427388069,0.9753527639379398,-0.017398297881122682,1.1233342780583977,1.5008444343432525,-1.4090117972528535
regressor,2d,knn,220,umap,3,42,5,0.44995258611311545,0.6357319341008979,0.688131809819504,0.9956685762141095,1.270094709397726,-0.1429593317500617,0.29951620709082966,0.24216146431220195,1.0996307504263685,1.4057819891010364,-0.40021431566846366,1.0235878355992027,1.2864048952412974,-0.17250291737569912,1.3527619484905478,1.7379161590404373,-1.1400119891285745
regressor,2d,knn,220,time,3,42,5,0.5325051598141505,0.7663744980652888,0.6109252739828757,1.0379699787465693,1.349673854535483,-0.3394723630765095,0.1589655453988566,0.13551779821124185,0.9027203922753589,1.1743834934759743,-0.01413545032951502,0.9368489513267841,1.1895991221369138,-0.04058451184369538,1.2638199640774765,1.646990472398447,-0.9946112359916015
regressor,2d,knn,230,random,3,42,5,0.38428202377330367,0.5484208402430535,0.6114352315182101,0.4174558409245573,0.6011015441438474,0.5507905176277178,0.743848534957415,0.7342970538348182,0.7195569774512537,0.9021984851786973,-0.01194617956181121,0.7172240982455255,0.8968888430280689,-7.016490451228208e-05,0.9782046278943243,1.2879128994190892,-1.062178307047461
regressor,2d,knn,230,scaffold,3,42,3,0.4027207022588994,0.5973079663497401,0.5606405189230903,0.6840912226807402,0.8921330518070802,-0.5848819499897739,0.2004119031503331,0.1302732184632062,0.6002194401654836,0.7087757189701263,-0.0003577080097119101,0.6098439603663427,0.7177727386657997,-0.025915472282898477,0.8986590678810692,1.097345532311292,-1.3978635171392542
regressor,2d,knn,230,butina,3,42,1,0.40213166396915745,0.5730690495959906,0.5370744507365219,0.5782841706869601,0.8099893428054245,-0.2119263196286021,0.41474082158802517,0.3608372866563023,0.6261997382786223,0.7423267002537988,-0.017906226558702,0.643643333040621,0.7603216130907228,-0.06785498564453674,0.9406158460025291,1.214610104976254,-1.7251561203776395
