endpoint,method,repeat,n_folds,n,sigma,err_unc_corr,ece,miscalibration_area
LOG_Caco_AB,uni_G_lgbm,1,5,1616,0.08816776839630987,0.13032964704232403,0.17451263753178098,0.17484595767960606
LOG_Caco_AB,uni_G_lgbm,2,5,1616,0.09957660431310048,0.09571308223418774,0.16766101219083343,0.1699931196073587
LOG_Caco_AB,uni_G_lgbm,3,5,1616,0.11333321999720342,0.19220640456997312,0.16865267395576075,0.17071134936583843
LOG_Caco_AB,uni_G_lgbm,4,5,1616,0.10388256719544518,0.16034505528339243,0.1946555178059074,0.1972818488114666
LOG_Caco_AB,uni_G_rf,0,5,1616,0.09172580203911203,0.15731250866780766,0.16649395745002812,0.16719578274842956
LOG_Caco_AB,uni_G_rf,1,5,1616,0.0886630353148918,0.12221486755946076,0.17031359135689658,0.171506229090952
LOG_Caco_AB,uni_G_rf,2,5,1616,0.09784687296261374,0.11927532947224885,0.16319928863822342,0.1652674253930014
LOG_Caco_AB,uni_G_rf,3,5,1616,0.10867655729959448,0.1650282728125976,0.1665042191359755,0.16842812624076842
LOG_Caco_AB,uni_G_rf,4,5,1616,0.10682412094931831,0.18605966681846062,0.18281674968029898,0.18551239470486325
LOG_Caco_AB,uni_M_lgbm,0,5,1616,0.09381065355918808,0.1549797769835584,0.21779165623875776,0.2195425388474968
LOG_Caco_AB,uni_M_lgbm,1,5,1616,0.09233976981031747,0.0895283602922104,0.21533355277044558,0.2170007814695071
LOG_Caco_AB,uni_M_lgbm,2,5,1616,0.09295263691310071,0.11458223892408032,0.21683022439012703,0.21954166818486198
LOG_Caco_AB,uni_M_lgbm,3,5,1616,0.09759739396658745,0.1295004465060878,0.21520914392044252,0.21728732018323327
LOG_Caco_AB,uni_M_lgbm,4,5,1616,0.09605584113891838,0.10679923345862662,0.22054576474164134,0.2232738184950918
LOG_Caco_AB,uni_M_rf,0,5,1616,0.037433062058196034,0.16216798032716878,0.30308523113748037,0.3032183654423535
LOG_Caco_AB,uni_M_rf,1,5,1616,0.04044016867769974,-0.009664347213318951,0.30049104005195304,0.3006647355451998
LOG_Caco_AB,uni_M_rf,2,5,1616,0.04119935197010701,0.04536796191780212,0.2984850981978769,0.2985426705986096
LOG_Caco_AB,uni_M_rf,3,5,1616,0.039771602325679625,0.04137205631366931,0.2990723754325571,0.2993495061834623
LOG_Caco_AB,uni_M_rf,4,5,1616,0.03609727916391972,0.005721950621424959,0.302747211782505,0.30279269916199425
LOG_Caco_AB,uni_R_lgbm,0,5,1616,0.10353294255633734,0.09188214069189012,0.17654465000705838,0.17951780056897088
LOG_Caco_AB,uni_R_lgbm,1,5,1616,0.10823846106770062,0.0939713060956214,0.17468291124508792,0.17793514832605856
LOG_Caco_AB,uni_R_lgbm,2,5,1616,0.10478361447264094,0.11521928480525678,0.17922931981632023,0.18185643487794026
LOG_Caco_AB,uni_R_lgbm,3,5,1616,0.10036498808335853,0.045180870057083815,0.17871934421492558,0.181391870679165
LOG_Caco_AB,uni_R_lgbm,4,5,1616,0.10173596767904264,0.09919942779556061,0.18347179202568054,0.18724629818978208
LOG_Caco_AB,uni_R_rf,0,5,1616,0.04431058750530505,0.008247657089365954,0.27348969645581656,0.27444903530866205
LOG_Caco_AB,uni_R_rf,1,5,1616,0.050872387640098826,0.05676655992774455,0.2641020354348901,0.2652964522991388
LOG_Caco_AB,uni_R_rf,2,5,1616,0.045856523496253646,0.05565778769865248,0.2736839939445219,0.2747151375728955
LOG_Caco_AB,uni_R_rf,3,5,1616,0.0429063936800944,0.06709686898375294,0.2771371948202788,0.27805969987645923
LOG_Caco_AB,uni_R_rf,4,5,1616,0.04264943820022679,0.004744948251780427,0.2746609590273092,0.2753920009688635
LOG_Caco_AB,uni_S_lgbm,0,5,1616,0.12884170167511222,0.14468840435765426,0.20521323213557807,0.20754082680890834
LOG_Caco_AB,uni_S_lgbm,1,5,1616,0.11709750019748459,0.05752589336467659,0.21727065671185247,0.22017506712858098
LOG_Caco_AB,uni_S_lgbm,2,5,1616,0.13859155949134563,0.08502665113539944,0.20785969835965007,0.20936447292044102
LOG_Caco_AB,uni_S_lgbm,3,5,1616,0.12025221468075836,0.14211464494852236,0.22198847490177576,0.22287663553224896
LOG_Caco_AB,uni_S_lgbm,4,5,1616,0.12900842445632135,0.190811698381814,0.214201556337844,0.21574460229663625
LOG_Caco_AB,uni_S_rf,0,5,1616,0.1345414694275032,0.1390297284725431,0.19790080395609436,0.20008617471357829
LOG_Caco_AB,uni_S_rf,1,5,1616,0.12123010954230681,-0.03281098783098241,0.21183293995067187,0.21441976896824216
LOG_Caco_AB,uni_S_rf,2,5,1616,0.14491368618315806,0.06900463138098319,0.20399482075610526,0.20588772454503734
LOG_Caco_AB,uni_S_rf,3,5,1616,0.1229289476273965,0.09008821575820644,0.21930627053688834,0.2214657740811091
LOG_Caco_AB,uni_S_rf,4,5,1616,0.13015443268253285,0.12188702635086766,0.21253661812258293,0.21375100910864547
