endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_MPPB,fus_GRMS_late_attfp,GRMS,late,attfp,4,1103,3.0658838748931885,4.444336175918579,7.510220050811768
LOG_MBPB,uni_R_lgbm,R,unimodal,lgbm,1,819,0.03874850273132324,0.0,0.03874850273132324
LOG_MBPB,uni_R_rf,R,unimodal,rf,1,819,0.6951935291290283,0.0,0.6951935291290283
LOG_MBPB,uni_M_lgbm,M,unimodal,lgbm,1,819,0.1631479263305664,0.0,0.1631479263305664
LOG_MBPB,uni_M_rf,M,unimodal,rf,1,819,0.38931703567504883,0.0,0.38931703567504883
LOG_MBPB,uni_G_lgbm,G,unimodal,lgbm,1,819,0.1283731460571289,8.469222068786621,8.59759521484375
LOG_MBPB,uni_G_rf,G,unimodal,rf,1,819,0.4078555107116699,8.469222068786621,8.877077579498291
LOG_MBPB,uni_S_lgbm,S,unimodal,lgbm,1,819,0.06215643882751465,0.7212910652160645,0.7834475040435791
LOG_MBPB,uni_S_rf,S,unimodal,rf,1,819,1.2829372882843018,0.7212910652160645,2.004228353500366
LOG_MBPB,uni_G_attfp,G,unimodal,attfp,1,819,1.9073486328125e-06,8.469222068786621,8.469223976135254
LOG_MBPB,fus_GR_early_lgbm,GR,early,lgbm,2,819,0.07979512214660645,8.469222068786621,8.549017190933228
LOG_MBPB,fus_GR_early_rf,GR,early,rf,2,819,3.122497081756592,8.469222068786621,11.591719150543213
LOG_MBPB,fus_GR_early_attfp,GR,early,attfp,2,819,3.2039525508880615,8.469222068786621,11.673174619674683
LOG_MBPB,fus_GR_late_lgbm,GR,late,lgbm,2,819,0.04531574249267578,8.469222068786621,8.514537811279297
LOG_MBPB,fus_GR_late_rf,GR,late,rf,2,819,0.15042638778686523,8.469222068786621,8.619648456573486
LOG_MBPB,fus_GR_late_attfp,GR,late,attfp,2,819,6.241947889328003,8.469222068786621,14.711169958114624
LOG_MBPB,fus_GRM_early_lgbm,GRM,early,lgbm,3,819,0.20299124717712402,8.469222068786621,8.672213315963745
LOG_MBPB,fus_GRM_early_rf,GRM,early,rf,3,819,0.39595556259155273,8.469222068786621,8.865177631378174
LOG_MBPB,fus_GRM_early_attfp,GRM,early,attfp,3,819,4.362457513809204,8.469222068786621,12.831679582595825
LOG_MBPB,fus_GRM_late_lgbm,GRM,late,lgbm,3,819,0.21274447441101074,8.469222068786621,8.681966543197632
LOG_MBPB,fus_GRM_late_rf,GRM,late,rf,3,819,0.2603886127471924,8.469222068786621,8.729610681533813
LOG_MBPB,fus_GRM_late_attfp,GRM,late,attfp,3,819,3.3824193477630615,8.469222068786621,11.851641416549683
LOG_MBPB,fus_GRS_early_lgbm,GRS,early,lgbm,3,819,0.182755708694458,9.190513134002686,9.373268842697144
LOG_MBPB,fus_GRS_early_rf,GRS,early,rf,3,819,0.37521839141845703,9.190513134002686,9.565731525421143
LOG_MBPB,fus_GRS_early_attfp,GRS,early,attfp,3,819,3.945756435394287,9.190513134002686,13.136269569396973
LOG_MBPB,fus_GRS_late_lgbm,GRS,late,lgbm,3,819,0.049653053283691406,9.190513134002686,9.240166187286377
LOG_MBPB,fus_GRS_late_rf,GRS,late,rf,3,819,0.17431998252868652,9.190513134002686,9.364833116531372
LOG_MBPB,fus_GRS_late_attfp,GRS,late,attfp,3,819,7.516388416290283,9.190513134002686,16.70690155029297
LOG_MBPB,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,819,0.2834343910217285,9.190513134002686,9.473947525024414
LOG_MBPB,fus_GRMS_early_rf,GRMS,early,rf,4,819,0.4780888557434082,9.190513134002686,9.668601989746094
LOG_MBPB,fus_GRMS_early_attfp,GRMS,early,attfp,4,819,3.0161375999450684,9.190513134002686,12.206650733947754
LOG_MBPB,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,819,0.2171320915222168,9.190513134002686,9.407645225524902
LOG_MBPB,fus_GRMS_late_rf,GRMS,late,rf,4,819,0.26874709129333496,9.190513134002686,9.45926022529602
LOG_MBPB,fus_GRMS_late_attfp,GRMS,late,attfp,4,819,2.8821778297424316,9.190513134002686,12.072690963745117
LOG_MGMB,uni_R_lgbm,R,unimodal,lgbm,1,188,0.021071195602416992,0.0,0.021071195602416992
LOG_MGMB,uni_R_rf,R,unimodal,rf,1,188,0.12337756156921387,0.0,0.12337756156921387
LOG_MGMB,uni_M_lgbm,M,unimodal,lgbm,1,188,0.033574819564819336,0.0,0.033574819564819336
LOG_MGMB,uni_M_rf,M,unimodal,rf,1,188,0.12174367904663086,0.0,0.12174367904663086
LOG_MGMB,uni_G_lgbm,G,unimodal,lgbm,1,188,0.031806230545043945,0.9715867042541504,1.0033929347991943
LOG_MGMB,uni_G_rf,G,unimodal,rf,1,188,0.28263211250305176,0.9715867042541504,1.2542188167572021
LOG_MGMB,uni_S_lgbm,S,unimodal,lgbm,1,188,0.039229631423950195,0.1088109016418457,0.1480405330657959
LOG_MGMB,uni_S_rf,S,unimodal,rf,1,188,0.9846377372741699,0.1088109016418457,1.0934486389160156
LOG_MGMB,uni_G_attfp,G,unimodal,attfp,1,188,1.6689300537109375e-06,0.9715867042541504,0.9715883731842041
LOG_MGMB,fus_GR_early_lgbm,GR,early,lgbm,2,188,0.1192169189453125,0.9715867042541504,1.090803623199463
LOG_MGMB,fus_GR_early_rf,GR,early,rf,2,188,0.9257667064666748,0.9715867042541504,1.8973534107208252
LOG_MGMB,fus_GR_early_attfp,GR,early,attfp,2,188,1.2181329727172852,0.9715867042541504,2.1897196769714355
LOG_MGMB,fus_GR_late_lgbm,GR,late,lgbm,2,188,0.027066469192504883,0.9715867042541504,0.9986531734466553
LOG_MGMB,fus_GR_late_rf,GR,late,rf,2,188,0.03906106948852539,0.9715867042541504,1.0106477737426758
LOG_MGMB,fus_GR_late_attfp,GR,late,attfp,2,188,0.8065366744995117,0.9715867042541504,1.778123378753662
LOG_MGMB,fus_GRM_early_lgbm,GRM,early,lgbm,3,188,0.25079965591430664,0.9715867042541504,1.222386360168457
LOG_MGMB,fus_GRM_early_rf,GRM,early,rf,3,188,1.164119005203247,0.9715867042541504,2.1357057094573975
LOG_MGMB,fus_GRM_early_attfp,GRM,early,attfp,3,188,2.087787389755249,0.9715867042541504,3.0593740940093994
LOG_MGMB,fus_GRM_late_lgbm,GRM,late,lgbm,3,188,0.05829000473022461,0.9715867042541504,1.029876708984375
LOG_MGMB,fus_GRM_late_rf,GRM,late,rf,3,188,0.07361197471618652,0.9715867042541504,1.045198678970337
LOG_MGMB,fus_GRM_late_attfp,GRM,late,attfp,3,188,1.1355407238006592,0.9715867042541504,2.1071274280548096
LOG_MGMB,fus_GRS_early_lgbm,GRS,early,lgbm,3,188,0.28877878189086914,1.080397605895996,1.3691763877868652
LOG_MGMB,fus_GRS_early_rf,GRS,early,rf,3,188,0.7492990493774414,1.080397605895996,1.8296966552734375
LOG_MGMB,fus_GRS_early_attfp,GRS,early,attfp,3,188,1.5279011726379395,1.080397605895996,2.6082987785339355
LOG_MGMB,fus_GRS_late_lgbm,GRS,late,lgbm,3,188,0.027356624603271484,1.080397605895996,1.1077542304992676
LOG_MGMB,fus_GRS_late_rf,GRS,late,rf,3,188,0.09268403053283691,1.080397605895996,1.173081636428833
LOG_MGMB,fus_GRS_late_attfp,GRS,late,attfp,3,188,1.1025826930999756,1.080397605895996,2.1829802989959717
LOG_MGMB,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,188,0.4057798385620117,1.080397605895996,1.4861774444580078
LOG_MGMB,fus_GRMS_early_rf,GRMS,early,rf,4,188,2.4551546573638916,1.080397605895996,3.5355522632598877
LOG_MGMB,fus_GRMS_early_attfp,GRMS,early,attfp,4,188,1.1493170261383057,1.080397605895996,2.2297146320343018
LOG_MGMB,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,188,0.05870699882507324,1.080397605895996,1.1391046047210693
LOG_MGMB,fus_GRMS_late_rf,GRMS,late,rf,4,188,0.12988758087158203,1.080397605895996,1.2102851867675781
LOG_MGMB,fus_GRMS_late_attfp,GRMS,late,attfp,4,188,1.2473204135894775,1.080397605895996,2.3277180194854736
