endpoint,method,repeat,fold,n,r2,spearman,mae
LOG_MLM,fus_GR_late_rf,2,2,1170,0.08727268775549013,0.4193854476495194,0.4060880155910474
LOG_MLM,fus_GR_late_rf,2,3,1170,0.025337260398948236,0.4303016933184259,0.41899514292267825
LOG_MLM,fus_GR_late_rf,2,4,1170,-0.023971589994955522,0.44933353167144974,0.42820830322180936
LOG_MLM,fus_GR_late_rf,3,0,1170,0.05000282453313365,0.39975612853095,0.41701294382657367
LOG_MLM,fus_GR_late_rf,3,1,1170,0.021352911494413984,0.37662885001128915,0.420004521832682
LOG_MLM,fus_GR_late_rf,3,2,1170,0.040978819195062854,0.4564021609233059,0.41973964822477566
LOG_MLM,fus_GR_late_rf,3,3,1170,0.1317993644372223,0.4504216094184725,0.40216734987672864
LOG_MLM,fus_GR_late_rf,3,4,1170,0.05796491180498631,0.42799817847774757,0.41521749099114735
LOG_MLM,fus_GR_late_rf,4,0,1170,0.15423297176923456,0.4938348981498306,0.39851828986026794
LOG_MLM,fus_GR_late_rf,4,1,1170,0.04588074194170577,0.46697386368158394,0.41185541577442114
LOG_MLM,fus_GR_late_rf,4,2,1170,0.19199707286364653,0.39825590644980985,0.3773068626971993
LOG_MLM,fus_GR_late_rf,4,3,1170,0.001139403072038303,0.40783151855832356,0.43398048580958193
LOG_MLM,fus_GR_late_rf,4,4,1170,0.11226536784106023,0.4537138848953503,0.4003541895666811
LOG_MPPB,fus_GRMS_late_lgbm,0,0,454,0.07721958754545333,0.537397662767613,0.3024964067561097
LOG_MPPB,fus_GRMS_late_lgbm,0,1,454,-0.03971315071561965,0.5489054097175143,0.318842735267326
LOG_MPPB,fus_GRMS_late_lgbm,0,2,454,-0.24352964561041102,0.48651941648280406,0.3532260407471216
LOG_MPPB,fus_GRMS_late_lgbm,0,3,454,0.18844052456428184,0.5917800609437952,0.26919922769036986
LOG_MPPB,fus_GRMS_late_lgbm,0,4,454,-0.529347070692264,0.3771882275618958,0.3804119960882271
LOG_MPPB,fus_GRMS_late_lgbm,1,0,454,0.06260812056526355,0.551493167734095,0.29760848294830317
LOG_MPPB,fus_GRMS_late_lgbm,1,1,454,0.06926902668511659,0.54124095239646,0.30069392794854827
LOG_MPPB,fus_GRMS_late_lgbm,1,2,454,0.07439365582228197,0.5785179603538972,0.3046929121994423
LOG_MPPB,fus_GRMS_late_lgbm,1,3,454,0.08156033694398135,0.5973771821887416,0.30163068126752224
LOG_MPPB,fus_GRMS_late_lgbm,1,4,454,-0.26364403920068713,0.40699311124051685,0.3599875491437097
LOG_MPPB,fus_GRMS_late_lgbm,2,0,454,-0.15044857552120505,0.5387584045360452,0.338208609049798
LOG_MPPB,fus_GRMS_late_lgbm,2,1,454,0.018691049982700547,0.5384904837607123,0.31632132621367487
LOG_MPPB,fus_GRMS_late_lgbm,2,2,454,0.02200294267516012,0.5506534203281264,0.3068954224027235
LOG_MPPB,fus_GRMS_late_lgbm,2,3,454,-0.10584172997569086,0.5430837465397933,0.31936290667026646
LOG_MPPB,fus_GRMS_late_lgbm,2,4,454,0.10886346669326352,0.547983604014753,0.2984078415539529
LOG_MPPB,fus_GRMS_late_lgbm,3,0,454,0.1000196318012585,0.5354494599340816,0.30006209927826033
LOG_MPPB,fus_GRMS_late_lgbm,3,1,454,-0.045830751962739,0.5360370508799847,0.30282041782935615
LOG_MPPB,fus_GRMS_late_lgbm,3,2,454,0.09239751069819979,0.6156651580635117,0.2996550069677608
LOG_MPPB,fus_GRMS_late_lgbm,3,3,454,-0.1086324211254237,0.49093975040286136,0.327386887536267
LOG_MPPB,fus_GRMS_late_lgbm,3,4,454,0.04583172878672759,0.5508051513517636,0.3054647264110622
LOG_MPPB,fus_GRMS_late_lgbm,4,0,454,0.09026957144594816,0.5879173833367115,0.3001815458460362
LOG_MPPB,fus_GRMS_late_lgbm,4,1,454,0.02605999017387306,0.49885338955969366,0.31136346411031746
LOG_MPPB,fus_GRMS_late_lgbm,4,2,454,-0.010026369471482166,0.5360062094377028,0.317587156499011
LOG_MPPB,fus_GRMS_late_lgbm,4,3,454,-0.07667092983808943,0.5358865839651973,0.32242175354650854
LOG_MPPB,fus_GRMS_late_lgbm,4,4,454,-0.25488361725309927,0.4232158970622079,0.35541783084905115
LOG_MPPB,fus_GRMS_late_rf,0,0,454,0.10415497533707974,0.545008501089786,0.2995490593084697
LOG_MPPB,fus_GRMS_late_rf,0,1,454,0.037892036140962926,0.5772492230201722,0.30853302068729305
LOG_MPPB,fus_GRMS_late_rf,0,2,454,-0.19723133379910385,0.5105236801914337,0.3483624132472039
LOG_MPPB,fus_GRMS_late_rf,0,3,454,0.1988719810990266,0.5938646024077202,0.26988050349331105
LOG_MPPB,fus_GRMS_late_rf,0,4,454,-0.4161640764582377,0.4383663125166943,0.36632055986014306
LOG_MPPB,fus_GRMS_late_rf,1,0,454,0.0780708505804657,0.558091837184615,0.29607825286388223
LOG_MPPB,fus_GRMS_late_rf,1,1,454,0.1299435728194399,0.5776124624231979,0.29072314687278245
LOG_MPPB,fus_GRMS_late_rf,1,2,454,0.0740508537585739,0.5917817342513177,0.30909361141981806
LOG_MPPB,fus_GRMS_late_rf,1,3,454,0.09940665607497945,0.6098816382095952,0.30082272939670474
LOG_MPPB,fus_GRMS_late_rf,1,4,454,-0.1321302065535508,0.4922353019663093,0.34280954257987395
LOG_MPPB,fus_GRMS_late_rf,2,0,454,-0.05985158482069064,0.5641257344834107,0.3242112539962967
LOG_MPPB,fus_GRMS_late_rf,2,1,454,0.02487823125332067,0.5675016203040096,0.3164475467460745
LOG_MPPB,fus_GRMS_late_rf,2,2,454,0.025943089155725074,0.5473306301945521,0.30676391997436336
LOG_MPPB,fus_GRMS_late_rf,2,3,454,0.031602601801260066,0.5758655431221381,0.30449097120058133
LOG_MPPB,fus_GRMS_late_rf,2,4,454,0.20700431625607074,0.6008112004431408,0.2845162800187541
LOG_MPPB,fus_GRMS_late_rf,3,0,454,0.1153293109503678,0.549278336811302,0.2995064839261344
LOG_MPPB,fus_GRMS_late_rf,3,1,454,-0.013943573130651421,0.5624342070051574,0.3025411913882378
LOG_MPPB,fus_GRMS_late_rf,3,2,454,0.1040048404212659,0.6234691010310505,0.297269282326156
LOG_MPPB,fus_GRMS_late_rf,3,3,454,-0.012611020572137477,0.5190980213399325,0.31436304083005034
LOG_MPPB,fus_GRMS_late_rf,3,4,454,0.13946675438832623,0.5826165099944116,0.2956934645986941
LOG_MPPB,fus_GRMS_late_rf,4,0,454,0.14582697089111185,0.6142472538637852,0.29413442330067135
LOG_MPPB,fus_GRMS_late_rf,4,1,454,0.033830778509631565,0.5149959505730426,0.3109927141581984
LOG_MPPB,fus_GRMS_late_rf,4,2,454,0.055749624347162685,0.5558121457510095,0.30728519971894747
LOG_MPPB,fus_GRMS_late_rf,4,3,454,0.007973161036017973,0.5522212764164598,0.31074620075834397
LOG_MPPB,fus_GRMS_late_rf,4,4,454,-0.13461028669784536,0.4971536528034814,0.33934768595342174
LOG_MPPB,fus_GRM_late_lgbm,0,0,454,-0.06086529977934885,0.4726111944756795,0.3241666432726279
LOG_MPPB,fus_GRM_late_lgbm,0,1,454,0.014665384354340838,0.5681700067482205,0.3127290502355587
LOG_MPPB,fus_GRM_late_lgbm,0,2,454,-0.24065706856058133,0.49439420930895395,0.35224733378405665
LOG_MPPB,fus_GRM_late_lgbm,0,3,454,0.11420376744841154,0.5580903028846914,0.28286339222165474
LOG_MPPB,fus_GRM_late_lgbm,0,4,454,-0.5298072372795812,0.38441691396190003,0.38169753125129874
LOG_MPPB,fus_GRM_late_lgbm,1,0,454,0.02947706188403154,0.5445724473099413,0.30016126151340355
LOG_MPPB,fus_GRM_late_lgbm,1,1,454,0.05090243754035839,0.5366133285757814,0.30935900995523885
LOG_MPPB,fus_GRM_late_lgbm,1,2,454,-0.16199445785550926,0.4736662564603227,0.34360815460432215
LOG_MPPB,fus_GRM_late_lgbm,1,3,454,0.055788606311024,0.5932738421270334,0.3057341047541011
LOG_MPPB,fus_GRM_late_lgbm,1,4,454,-0.28463259910521566,0.4632933443469741,0.36006573076190324
LOG_MPPB,fus_GRM_late_lgbm,2,0,454,-0.2313205381976553,0.5186972780616155,0.34605784161389647
LOG_MPPB,fus_GRM_late_lgbm,2,1,454,0.07811750440554777,0.5675249753360215,0.3053236368517295
LOG_MPPB,fus_GRM_late_lgbm,2,2,454,-0.05751961532659844,0.5219659031718329,0.31868909274403256
LOG_MPPB,fus_GRM_late_lgbm,2,3,454,-0.1594336327802237,0.502811692205581,0.3326294798022308
LOG_MPPB,fus_GRM_late_lgbm,2,4,454,0.0670787780323353,0.5554132564604974,0.30443139709514877
LOG_MPPB,fus_GRM_late_lgbm,3,0,454,0.04404368376672363,0.5190166438617816,0.3079045380736268
LOG_MPPB,fus_GRM_late_lgbm,3,1,454,-0.036506434874552074,0.5468755815643102,0.30773104548161556
LOG_MPPB,fus_GRM_late_lgbm,3,2,454,-0.05450535879950946,0.5760416095179268,0.31923840297572187
LOG_MPPB,fus_GRM_late_lgbm,3,3,454,-0.1099006935987199,0.4863984027164327,0.3284173980645241
LOG_MPPB,fus_GRM_late_lgbm,3,4,454,0.0367493273424061,0.54318672329835,0.3110751354764688
LOG_MPPB,fus_GRM_late_lgbm,4,0,454,0.05914258433961328,0.5703270823771893,0.3035266478074198
LOG_MPPB,fus_GRM_late_lgbm,4,1,454,-0.06527251697387326,0.4975274626098657,0.32251874589264107
LOG_MPPB,fus_GRM_late_lgbm,4,2,454,0.020914331220181714,0.5513058614688208,0.31226399392405363
LOG_MPPB,fus_GRM_late_lgbm,4,3,454,-0.0810963244281504,0.5437796455105842,0.3224899519881447
LOG_MPPB,fus_GRM_late_lgbm,4,4,454,-0.2087707093057818,0.4493574750261272,0.34910315327513153
LOG_MPPB,fus_GRM_late_rf,0,0,454,0.03408078373067924,0.49996694619801413,0.3080617428932383
LOG_MPPB,fus_GRM_late_rf,0,1,454,0.04030508563406865,0.5797771587437447,0.3061965385789384
LOG_MPPB,fus_GRM_late_rf,0,2,454,-0.2189620232249323,0.502043824788361,0.3474456611631406
