bin,n,mean_sigma,mean_abs_error,endpoint,method
4,100,0.06382671681427673,0.396694241593404,LOG_MDR1_ER,fus_GRMS_late_rf
5,101,0.07309109556955153,0.4925254280055765,LOG_MDR1_ER,fus_GRMS_late_rf
6,100,0.08659575517890053,0.4665476319348841,LOG_MDR1_ER,fus_GRMS_late_rf
7,101,0.11545025416190134,0.44155328030706836,LOG_MDR1_ER,fus_GRMS_late_rf
0,101,0.020320044270354408,0.29457931467653703,LOG_MDR1_ER,fus_GRM_early_attfp
1,100,0.030109612358082533,0.33455161077410145,LOG_MDR1_ER,fus_GRM_early_attfp
2,101,0.0365427158802554,0.3300237970608442,LOG_MDR1_ER,fus_GRM_early_attfp
3,100,0.0433096603452116,0.3855438017951394,LOG_MDR1_ER,fus_GRM_early_attfp
4,100,0.05127273722668696,0.3508482938546305,LOG_MDR1_ER,fus_GRM_early_attfp
5,101,0.06097120543544692,0.3517118806513646,LOG_MDR1_ER,fus_GRM_early_attfp
6,100,0.07566081336382123,0.393119934675293,LOG_MDR1_ER,fus_GRM_early_attfp
7,101,0.1131137185632991,0.4234367367395619,LOG_MDR1_ER,fus_GRM_early_attfp
0,101,0.013815456558780363,0.13023633396981885,LOG_MDR1_ER,fus_GRM_early_lgbm
1,100,0.026054707167942857,0.18119564071012037,LOG_MDR1_ER,fus_GRM_early_lgbm
2,101,0.03693308339853104,0.22217464694380318,LOG_MDR1_ER,fus_GRM_early_lgbm
3,100,0.04917740123174423,0.3116168920804448,LOG_MDR1_ER,fus_GRM_early_lgbm
4,100,0.06509159666910293,0.35764334343606685,LOG_MDR1_ER,fus_GRM_early_lgbm
5,101,0.08234467124194379,0.37288630278388735,LOG_MDR1_ER,fus_GRM_early_lgbm
6,100,0.10392710161133074,0.4888123210289787,LOG_MDR1_ER,fus_GRM_early_lgbm
7,101,0.14855447955707643,0.4915013945097933,LOG_MDR1_ER,fus_GRM_early_lgbm
0,101,0.011954971970961965,0.11885189105438515,LOG_MDR1_ER,fus_GRM_early_rf
1,100,0.02337445115393844,0.1747348828104388,LOG_MDR1_ER,fus_GRM_early_rf
2,101,0.034216663787846026,0.2735511831312585,LOG_MDR1_ER,fus_GRM_early_rf
3,100,0.04677440329159538,0.28210218606457854,LOG_MDR1_ER,fus_GRM_early_rf
4,100,0.06206464429441826,0.3578702011224441,LOG_MDR1_ER,fus_GRM_early_rf
5,101,0.07696353741339797,0.402885824623273,LOG_MDR1_ER,fus_GRM_early_rf
6,100,0.09616857126575021,0.4500564949477011,LOG_MDR1_ER,fus_GRM_early_rf
7,101,0.13827249501201866,0.508545550324848,LOG_MDR1_ER,fus_GRM_early_rf
0,101,0.011964826709266142,0.22698510199066046,LOG_MDR1_ER,fus_GRM_late_attfp
1,100,0.019188072635401014,0.22071439025028539,LOG_MDR1_ER,fus_GRM_late_attfp
2,101,0.0247494394145097,0.3028408974808425,LOG_MDR1_ER,fus_GRM_late_attfp
3,100,0.029052602823635306,0.29604198743127275,LOG_MDR1_ER,fus_GRM_late_attfp
4,100,0.034530383862975175,0.40490566473351075,LOG_MDR1_ER,fus_GRM_late_attfp
5,101,0.040451020283874706,0.4098967647663414,LOG_MDR1_ER,fus_GRM_late_attfp
6,100,0.047559946432229314,0.40027779227343735,LOG_MDR1_ER,fus_GRM_late_attfp
7,101,0.06182886145172787,0.4872781019476145,LOG_MDR1_ER,fus_GRM_late_attfp
0,101,0.017984372081508954,0.23703700526970856,LOG_MDR1_ER,fus_GRM_late_lgbm
1,100,0.03038407993615395,0.2596049246989161,LOG_MDR1_ER,fus_GRM_late_lgbm
2,101,0.040430191893210364,0.29199362709218835,LOG_MDR1_ER,fus_GRM_late_lgbm
3,100,0.0492548366741091,0.36561407536295154,LOG_MDR1_ER,fus_GRM_late_lgbm
4,100,0.05960933987307177,0.430867453482213,LOG_MDR1_ER,fus_GRM_late_lgbm
5,101,0.07001026193084743,0.437424784510394,LOG_MDR1_ER,fus_GRM_late_lgbm
6,100,0.08242200886280311,0.4597395416660913,LOG_MDR1_ER,fus_GRM_late_lgbm
7,101,0.10706213684850609,0.48078242815662386,LOG_MDR1_ER,fus_GRM_late_lgbm
0,101,0.02055334340824456,0.2088742452603349,LOG_MDR1_ER,fus_GRM_late_rf
1,100,0.032619789735394006,0.3039973990811159,LOG_MDR1_ER,fus_GRM_late_rf
2,101,0.04435374050634386,0.28730104635710424,LOG_MDR1_ER,fus_GRM_late_rf
3,100,0.0541194163227936,0.4319310944733361,LOG_MDR1_ER,fus_GRM_late_rf
4,100,0.06359194986627757,0.4298247354455199,LOG_MDR1_ER,fus_GRM_late_rf
5,101,0.07341017695434825,0.4799534470341093,LOG_MDR1_ER,fus_GRM_late_rf
6,100,0.08676485377112338,0.47773625477494086,LOG_MDR1_ER,fus_GRM_late_rf
7,101,0.11558783072765924,0.4182084628600522,LOG_MDR1_ER,fus_GRM_late_rf
0,101,0.020474725486396245,0.2275019992346357,LOG_MDR1_ER,fus_GRS_early_attfp
1,100,0.03194107474043526,0.23254152885521367,LOG_MDR1_ER,fus_GRS_early_attfp
2,101,0.04087032095489377,0.27375513337614926,LOG_MDR1_ER,fus_GRS_early_attfp
3,100,0.049975305473570514,0.3392895688794374,LOG_MDR1_ER,fus_GRS_early_attfp
4,100,0.06026854277132886,0.41947978372580524,LOG_MDR1_ER,fus_GRS_early_attfp
5,101,0.07385278130129562,0.44499304380169175,LOG_MDR1_ER,fus_GRS_early_attfp
6,100,0.09340739231406686,0.44180325540152593,LOG_MDR1_ER,fus_GRS_early_attfp
7,101,0.13549286692785584,0.5320713148312171,LOG_MDR1_ER,fus_GRS_early_attfp
0,101,0.015099175039320812,0.1546745752674039,LOG_MDR1_ER,fus_GRS_early_lgbm
1,100,0.027085835450605195,0.16660181515636963,LOG_MDR1_ER,fus_GRS_early_lgbm
2,101,0.03811669696537351,0.21470008933183704,LOG_MDR1_ER,fus_GRS_early_lgbm
3,100,0.050433644631096924,0.3383865005051014,LOG_MDR1_ER,fus_GRS_early_lgbm
4,100,0.06482764403242325,0.3226679273519628,LOG_MDR1_ER,fus_GRS_early_lgbm
5,101,0.08119630000441337,0.4082327019006076,LOG_MDR1_ER,fus_GRS_early_lgbm
6,100,0.10098059476720923,0.4440529771814905,LOG_MDR1_ER,fus_GRS_early_lgbm
7,101,0.14366491967040929,0.5222218037762378,LOG_MDR1_ER,fus_GRS_early_lgbm
0,101,0.013367947349625589,0.13107616635251784,LOG_MDR1_ER,fus_GRS_early_rf
1,100,0.02440455550326001,0.16003055145828696,LOG_MDR1_ER,fus_GRS_early_rf
2,101,0.03524601558307687,0.2568947073677775,LOG_MDR1_ER,fus_GRS_early_rf
3,100,0.04750003138337108,0.2945338149580858,LOG_MDR1_ER,fus_GRS_early_rf
4,100,0.06028636107304317,0.37346335529799807,LOG_MDR1_ER,fus_GRS_early_rf
5,101,0.07425115803970042,0.3849161886859452,LOG_MDR1_ER,fus_GRS_early_rf
6,100,0.09396443014317363,0.4411526339713268,LOG_MDR1_ER,fus_GRS_early_rf
7,101,0.1318125010952403,0.5386666156795,LOG_MDR1_ER,fus_GRS_early_rf
0,101,0.012652876310951888,0.18483921828850433,LOG_MDR1_ER,fus_GRS_late_attfp
1,100,0.02027553836923057,0.2034377087590877,LOG_MDR1_ER,fus_GRS_late_attfp
2,101,0.02630889889837523,0.24668484772370602,LOG_MDR1_ER,fus_GRS_late_attfp
3,100,0.031847682873751136,0.29235697988499515,LOG_MDR1_ER,fus_GRS_late_attfp
4,100,0.037669084976654076,0.35647101604377035,LOG_MDR1_ER,fus_GRS_late_attfp
5,101,0.04513146237596011,0.42387912892270785,LOG_MDR1_ER,fus_GRS_late_attfp
6,100,0.05472098034099703,0.472587219753136,LOG_MDR1_ER,fus_GRS_late_attfp
7,101,0.0726640203632872,0.4991095443667527,LOG_MDR1_ER,fus_GRS_late_attfp
0,101,0.013317270799994141,0.18037226383793656,LOG_MDR1_ER,fus_GRS_late_lgbm
1,100,0.02352480465282902,0.20122235817433784,LOG_MDR1_ER,fus_GRS_late_lgbm
2,101,0.03218766291489201,0.3080059583734414,LOG_MDR1_ER,fus_GRS_late_lgbm
3,100,0.041577778385494944,0.3332472077412185,LOG_MDR1_ER,fus_GRS_late_lgbm
4,100,0.05141226758955618,0.4440617169207298,LOG_MDR1_ER,fus_GRS_late_lgbm
5,101,0.06315574515085431,0.4392802825073598,LOG_MDR1_ER,fus_GRS_late_lgbm
6,100,0.07834181753996367,0.4557861526488475,LOG_MDR1_ER,fus_GRS_late_lgbm
7,101,0.1032880722167965,0.43915135444846404,LOG_MDR1_ER,fus_GRS_late_lgbm
0,101,0.01456568786522204,0.17883032325052844,LOG_MDR1_ER,fus_GRS_late_rf
1,100,0.025499129320414406,0.24042975847539022,LOG_MDR1_ER,fus_GRS_late_rf
2,101,0.03711416039992747,0.3082692350073194,LOG_MDR1_ER,fus_GRS_late_rf
3,100,0.04779201351929019,0.40346570877788673,LOG_MDR1_ER,fus_GRS_late_rf
4,100,0.058449244224533105,0.3869908119828461,LOG_MDR1_ER,fus_GRS_late_rf
5,101,0.07185055900693987,0.4412879472140942,LOG_MDR1_ER,fus_GRS_late_rf
6,100,0.08576790797697142,0.46411533916204234,LOG_MDR1_ER,fus_GRS_late_rf
7,101,0.11438525642276662,0.4356137339133163,LOG_MDR1_ER,fus_GRS_late_rf
0,101,0.019773531607512693,0.2517257648900519,LOG_MDR1_ER,fus_GR_early_attfp
1,100,0.030698762642072323,0.26663351895048765,LOG_MDR1_ER,fus_GR_early_attfp
2,101,0.03842646083827846,0.3418561067928673,LOG_MDR1_ER,fus_GR_early_attfp
3,100,0.04621360018663207,0.37225276475616037,LOG_MDR1_ER,fus_GR_early_attfp
4,100,0.054909715709108575,0.37048960634347566,LOG_MDR1_ER,fus_GR_early_attfp
5,101,0.06664644017175383,0.3387636326861186,LOG_MDR1_ER,fus_GR_early_attfp
6,100,0.0837772606009357,0.4112585258555103,LOG_MDR1_ER,fus_GR_early_attfp
7,101,0.12692990776791002,0.4741863325062602,LOG_MDR1_ER,fus_GR_early_attfp
0,101,0.013870879673336197,0.12410395031250832,LOG_MDR1_ER,fus_GR_early_lgbm
1,100,0.025047441567378856,0.168281609352165,LOG_MDR1_ER,fus_GR_early_lgbm
2,101,0.03671762691809799,0.2540802578291629,LOG_MDR1_ER,fus_GR_early_lgbm
3,100,0.04665315027272349,0.2929098451600504,LOG_MDR1_ER,fus_GR_early_lgbm
4,100,0.06276679610983162,0.38531663032348035,LOG_MDR1_ER,fus_GR_early_lgbm
5,101,0.07847515109714565,0.4031165532748022,LOG_MDR1_ER,fus_GR_early_lgbm
6,100,0.1007526001863567,0.4391210424924462,LOG_MDR1_ER,fus_GR_early_lgbm
7,101,0.145432503361662,0.5063180935300194,LOG_MDR1_ER,fus_GR_early_lgbm
0,101,0.012706636005581102,0.12817370658326685,LOG_MDR1_ER,fus_GR_early_rf
1,100,0.024708941117523166,0.1886906588376451,LOG_MDR1_ER,fus_GR_early_rf
2,101,0.0350156691553188,0.2522870210329477,LOG_MDR1_ER,fus_GR_early_rf
3,100,0.04745579126365,0.32434239567035095,LOG_MDR1_ER,fus_GR_early_rf
4,100,0.06250279074604392,0.27929612778234925,LOG_MDR1_ER,fus_GR_early_rf
5,101,0.07852563724532946,0.4443115435965178,LOG_MDR1_ER,fus_GR_early_rf
6,100,0.09815624297709348,0.42025605231306273,LOG_MDR1_ER,fus_GR_early_rf
7,101,0.13878528052388814,0.5280768191073023,LOG_MDR1_ER,fus_GR_early_rf
0,101,0.013603848887837075,0.171204080306989,LOG_MDR1_ER,fus_GR_late_attfp
1,100,0.021033050797637842,0.24864637416480231,LOG_MDR1_ER,fus_GR_late_attfp
2,101,0.0268401057786424,0.23580189523915843,LOG_MDR1_ER,fus_GR_late_attfp
3,100,0.03244152140944465,0.3136358571517614,LOG_MDR1_ER,fus_GR_late_attfp
4,100,0.037430854782245934,0.3397181583598384,LOG_MDR1_ER,fus_GR_late_attfp
5,101,0.04428010635112707,0.41098837943596594,LOG_MDR1_ER,fus_GR_late_attfp
6,100,0.0537876397115681,0.4839769204954992,LOG_MDR1_ER,fus_GR_late_attfp
7,101,0.07215088559405182,0.4939106100049742,LOG_MDR1_ER,fus_GR_late_attfp
0,101,0.016971317236588575,0.2007356673044439,LOG_MDR1_ER,fus_GR_late_lgbm
1,100,0.028894722462406687,0.2080789172466426,LOG_MDR1_ER,fus_GR_late_lgbm
2,101,0.03903398950804081,0.29393544205054345,LOG_MDR1_ER,fus_GR_late_lgbm
3,100,0.04999968202614599,0.41258538579985604,LOG_MDR1_ER,fus_GR_late_lgbm
4,100,0.06144828907842255,0.38608400427579964,LOG_MDR1_ER,fus_GR_late_lgbm
5,101,0.07273180918521006,0.48002608346248943,LOG_MDR1_ER,fus_GR_late_lgbm
6,100,0.08734987913335863,0.4355572531329513,LOG_MDR1_ER,fus_GR_late_lgbm
7,101,0.11582371016685668,0.4480202623567257,LOG_MDR1_ER,fus_GR_late_lgbm
0,101,0.014264138232486108,0.17367881741514277,LOG_MDR1_ER,fus_GR_late_rf
1,100,0.025164609220807696,0.2196933930029488,LOG_MDR1_ER,fus_GR_late_rf
2,101,0.0363309059608802,0.37392662093974316,LOG_MDR1_ER,fus_GR_late_rf
3,100,0.04672130853690528,0.34871468521258264,LOG_MDR1_ER,fus_GR_late_rf
4,100,0.05814935879218659,0.42593994282750236,LOG_MDR1_ER,fus_GR_late_rf
5,101,0.07046377473460815,0.4219956684063044,LOG_MDR1_ER,fus_GR_late_rf
6,100,0.08431734534032573,0.44119389366960654,LOG_MDR1_ER,fus_GR_late_rf
7,101,0.11292057711552474,0.4436006618957762,LOG_MDR1_ER,fus_GR_late_rf
0,101,0.022412518301461137,0.2930679142961193,LOG_MDR1_ER,lgbm
1,100,0.03454878691831967,0.32677308769943075,LOG_MDR1_ER,lgbm
2,101,0.04256407844457293,0.3069935570174535,LOG_MDR1_ER,lgbm
3,100,0.04962359754207128,0.3569603670741644,LOG_MDR1_ER,lgbm
4,100,0.05657342346913285,0.4217368899493729,LOG_MDR1_ER,lgbm
5,101,0.06448892064440301,0.3591411112549016,LOG_MDR1_ER,lgbm
6,100,0.07410892157840493,0.4073113095498848,LOG_MDR1_ER,lgbm
7,101,0.09797931040577451,0.49697859071758616,LOG_MDR1_ER,lgbm
0,101,0.016791451343434193,0.16337613514961227,LOG_MDR1_ER,uni_G_attfp
1,100,0.02950682952340041,0.1912915500516745,LOG_MDR1_ER,uni_G_attfp
2,101,0.03974183594115445,0.25212752667968363,LOG_MDR1_ER,uni_G_attfp
3,100,0.05136185083236716,0.33761767593265346,LOG_MDR1_ER,uni_G_attfp
4,100,0.0633991211317134,0.3031584803409709,LOG_MDR1_ER,uni_G_attfp
5,101,0.07822660730389279,0.4078567630334373,LOG_MDR1_ER,uni_G_attfp
6,100,0.09652346955618288,0.4597963994144475,LOG_MDR1_ER,uni_G_attfp
7,101,0.13163707180568587,0.47583284052572944,LOG_MDR1_ER,uni_G_attfp
0,101,0.011285468377101971,0.11550728890467502,LOG_MDR1_ER,uni_G_lgbm
1,100,0.020745660699958646,0.1827466686895139,LOG_MDR1_ER,uni_G_lgbm
2,101,0.03243398412575378,0.24888832460106228,LOG_MDR1_ER,uni_G_lgbm
3,100,0.045223119988183375,0.30330251498053906,LOG_MDR1_ER,uni_G_lgbm
4,100,0.05965344865415203,0.3621887880890099,LOG_MDR1_ER,uni_G_lgbm
5,101,0.07718694211849955,0.41961981533350656,LOG_MDR1_ER,uni_G_lgbm
6,100,0.09652755779903664,0.43885361200583817,LOG_MDR1_ER,uni_G_lgbm
7,101,0.1375135894196869,0.5067691343208481,LOG_MDR1_ER,uni_G_lgbm
0,101,0.012670813429168138,0.12864029270271862,LOG_MDR1_ER,uni_G_rf
1,100,0.023996015425603732,0.168259192645081,LOG_MDR1_ER,uni_G_rf
2,101,0.03492661204512615,0.2730601277709357,LOG_MDR1_ER,uni_G_rf
3,100,0.04719094757600853,0.26561365445150903,LOG_MDR1_ER,uni_G_rf
4,100,0.06310251325962735,0.36182068501076536,LOG_MDR1_ER,uni_G_rf
5,101,0.0784964238013959,0.42222848565609417,LOG_MDR1_ER,uni_G_rf
6,100,0.09766340662684778,0.44237416264956453,LOG_MDR1_ER,uni_G_rf
7,101,0.13848634610581473,0.5085277603901115,LOG_MDR1_ER,uni_G_rf
0,101,0.018073456137485854,0.20680709438255213,LOG_MDR1_ER,uni_M_lgbm
1,100,0.028948003653916442,0.30111377667567246,LOG_MDR1_ER,uni_M_lgbm
2,101,0.03796988122546681,0.29495836765212363,LOG_MDR1_ER,uni_M_lgbm
3,100,0.04649441573960166,0.39016490143678384,LOG_MDR1_ER,uni_M_lgbm
4,100,0.05420615925309212,0.4023533817238818,LOG_MDR1_ER,uni_M_lgbm
5,101,0.06312325577045928,0.47767691210544644,LOG_MDR1_ER,uni_M_lgbm
6,100,0.07417491509325559,0.44768386581072406,LOG_MDR1_ER,uni_M_lgbm
7,101,0.09927017727650926,0.47005155515910413,LOG_MDR1_ER,uni_M_lgbm
0,101,0.007692169574125285,0.22560424901339007,LOG_MDR1_ER,uni_M_rf
1,100,0.0139195140265952,0.31429493059065006,LOG_MDR1_ER,uni_M_rf
2,101,0.018328470614308277,0.3614963226181927,LOG_MDR1_ER,uni_M_rf
3,100,0.021778517845098117,0.4323214186054467,LOG_MDR1_ER,uni_M_rf
4,100,0.02603951034572329,0.41219244535929067,LOG_MDR1_ER,uni_M_rf
5,101,0.030474194580787324,0.4653403148187459,LOG_MDR1_ER,uni_M_rf
6,100,0.03795222028419264,0.4919783411142207,LOG_MDR1_ER,uni_M_rf
7,101,0.05364564495728016,0.46962696583019625,LOG_MDR1_ER,uni_M_rf
0,101,0.015961062582954603,0.23232159721557585,LOG_MDR1_ER,uni_R_lgbm
1,100,0.025578303176011067,0.24148888126207735,LOG_MDR1_ER,uni_R_lgbm
2,101,0.032390471517845895,0.3377370228224215,LOG_MDR1_ER,uni_R_lgbm
3,100,0.03871192073763143,0.3045736812675401,LOG_MDR1_ER,uni_R_lgbm
4,100,0.04537166061276988,0.4000203302194943,LOG_MDR1_ER,uni_R_lgbm
5,101,0.05354010488764279,0.4365676017895699,LOG_MDR1_ER,uni_R_lgbm
6,100,0.06423985898192973,0.5062645090374118,LOG_MDR1_ER,uni_R_lgbm
7,101,0.08474500305462664,0.43567982930768434,LOG_MDR1_ER,uni_R_lgbm
0,101,0.008219264686852712,0.23142788427976022,LOG_MDR1_ER,uni_R_rf
1,100,0.013555915854951427,0.31024288600715716,LOG_MDR1_ER,uni_R_rf
2,101,0.017541749376058943,0.4073251185886416,LOG_MDR1_ER,uni_R_rf
3,100,0.02097735690583692,0.39911225398770384,LOG_MDR1_ER,uni_R_rf
4,100,0.024978410854851196,0.39260950426716884,LOG_MDR1_ER,uni_R_rf
5,101,0.02996624661024401,0.4272566040032264,LOG_MDR1_ER,uni_R_rf
6,100,0.035781165544703925,0.4781000096853481,LOG_MDR1_ER,uni_R_rf
7,101,0.04735284618116576,0.4906040486409533,LOG_MDR1_ER,uni_R_rf
0,101,0.008965677092639191,0.2009351065990582,LOG_MDR1_ER,uni_S_lgbm
1,100,0.01840911048507538,0.21228853383649832,LOG_MDR1_ER,uni_S_lgbm
2,101,0.029161325523624753,0.3048249267353913,LOG_MDR1_ER,uni_S_lgbm
3,100,0.04076195460298417,0.4101072683110239,LOG_MDR1_ER,uni_S_lgbm
4,100,0.05432440076475148,0.3945829674575812,LOG_MDR1_ER,uni_S_lgbm
5,101,0.07115972326323884,0.4538915548315696,LOG_MDR1_ER,uni_S_lgbm
6,100,0.09315982405806313,0.48217479913322414,LOG_MDR1_ER,uni_S_lgbm
7,101,0.14433342095181026,0.5763660215889824,LOG_MDR1_ER,uni_S_lgbm
0,101,0.008873269331087301,0.1597728641490847,LOG_MDR1_ER,uni_S_rf
1,100,0.017808765147177892,0.21007944750873273,LOG_MDR1_ER,uni_S_rf
2,101,0.0277993839049489,0.340121728084884,LOG_MDR1_ER,uni_S_rf
3,100,0.03858594087635897,0.34484610930796683,LOG_MDR1_ER,uni_S_rf
4,100,0.0522857716141176,0.44340379815748215,LOG_MDR1_ER,uni_S_rf
5,101,0.07077335069933678,0.44690835514297644,LOG_MDR1_ER,uni_S_rf
6,100,0.09407282664998397,0.48317597210470387,LOG_MDR1_ER,uni_S_rf
7,101,0.14389266103866588,0.5889833839957657,LOG_MDR1_ER,uni_S_rf
0,116,0.022133069532155672,0.35722250508793096,LOG_RLM,chemeleon
1,115,0.03267161742722364,0.3794459439513044,LOG_RLM,chemeleon
2,115,0.03992809587990131,0.38686925404521744,LOG_RLM,chemeleon
3,115,0.047288648714387996,0.35860476117565215,LOG_RLM,chemeleon
4,115,0.05400299583959242,0.3716523188904347,LOG_RLM,chemeleon
5,115,0.06183387654908883,0.38511449568173906,LOG_RLM,chemeleon
6,115,0.07239810260976984,0.4314846931513044,LOG_RLM,chemeleon
7,116,0.10601637529695107,0.43135512621896555,LOG_RLM,chemeleon
0,116,0.01593715634592779,0.3669986470396551,LOG_RLM,chemprop
1,115,0.0243443548551568,0.4381124167269565,LOG_RLM,chemprop
2,115,0.03062808127609755,0.3875912995982609,LOG_RLM,chemprop
3,115,0.03648784296946318,0.37138804012347815,LOG_RLM,chemprop
4,115,0.04213757341399541,0.42854928685043475,LOG_RLM,chemprop
5,115,0.04962860202532291,0.42274904713043476,LOG_RLM,chemprop
6,115,0.06086294601503018,0.4367723561478261,LOG_RLM,chemprop
7,116,0.09459606639041847,0.4914264679620691,LOG_RLM,chemprop
0,116,0.017961418461260308,0.39367652727241376,LOG_RLM,chemprop_st
1,115,0.027901222101660815,0.341786575987826,LOG_RLM,chemprop_st
2,115,0.03453421663024662,0.38770345766608694,LOG_RLM,chemprop_st
3,115,0.040936901719601175,0.40900507534782604,LOG_RLM,chemprop_st
4,115,0.047468774858133646,0.45073298070434786,LOG_RLM,chemprop_st
5,115,0.05536091698316374,0.4110643610890435,LOG_RLM,chemprop_st
6,115,0.06805142497509599,0.4518862090434782,LOG_RLM,chemprop_st
7,116,0.10364355347156416,0.5176876470189655,LOG_RLM,chemprop_st
0,116,0.03662459312277377,0.39807142517305255,LOG_RLM,fus_GRMS_early_attfp
1,115,0.05245668692989402,0.4188434425383104,LOG_RLM,fus_GRMS_early_attfp
2,115,0.06166777302294681,0.41862774045217427,LOG_RLM,fus_GRMS_early_attfp
3,115,0.07083472265038497,0.46082214515198006,LOG_RLM,fus_GRMS_early_attfp
4,115,0.08169989709443694,0.4580388919166851,LOG_RLM,fus_GRMS_early_attfp
5,115,0.09349029349921863,0.4110904494127975,LOG_RLM,fus_GRMS_early_attfp
6,115,0.10910625860079845,0.5078468573179141,LOG_RLM,fus_GRMS_early_attfp
7,116,0.14942267515637986,0.4703540604978369,LOG_RLM,fus_GRMS_early_attfp
0,116,0.025933247925524597,0.2980523668363867,LOG_RLM,fus_GRMS_early_lgbm
1,115,0.04192044065100712,0.36201969130605965,LOG_RLM,fus_GRMS_early_lgbm
2,115,0.05283900046767067,0.36992231522580477,LOG_RLM,fus_GRMS_early_lgbm
3,115,0.062247103743023016,0.37381803080495624,LOG_RLM,fus_GRMS_early_lgbm
4,115,0.0721469891855855,0.41636535382826884,LOG_RLM,fus_GRMS_early_lgbm
5,115,0.08415798167538378,0.41070159558586933,LOG_RLM,fus_GRMS_early_lgbm
6,115,0.09834302161888359,0.4312582052601646,LOG_RLM,fus_GRMS_early_lgbm
7,116,0.1344741216577958,0.5058077205555898,LOG_RLM,fus_GRMS_early_lgbm
0,116,0.023521116061912175,0.3233540545033424,LOG_RLM,fus_GRMS_early_rf
1,115,0.038630295104352376,0.3203529977179221,LOG_RLM,fus_GRMS_early_rf
2,115,0.048999552927000416,0.4106459153002098,LOG_RLM,fus_GRMS_early_rf
3,115,0.05772279380101177,0.3850057442466456,LOG_RLM,fus_GRMS_early_rf
4,115,0.0674517113885183,0.3949170801313449,LOG_RLM,fus_GRMS_early_rf
5,115,0.07762544089253104,0.3953590855008988,LOG_RLM,fus_GRMS_early_rf
6,115,0.0905414462135477,0.4240331002384443,LOG_RLM,fus_GRMS_early_rf
7,116,0.12605677890425232,0.4989601698489949,LOG_RLM,fus_GRMS_early_rf
0,116,0.01809686157343856,0.3709168529157696,LOG_RLM,fus_GRMS_late_attfp
1,115,0.026604840210051193,0.3681124088454806,LOG_RLM,fus_GRMS_late_attfp
2,115,0.03232320053535409,0.42900274997259363,LOG_RLM,fus_GRMS_late_attfp
3,115,0.037097050562722216,0.39629430698953116,LOG_RLM,fus_GRMS_late_attfp
4,115,0.041702224735559346,0.42134807686471687,LOG_RLM,fus_GRMS_late_attfp
5,115,0.047060225932871284,0.4254252744577196,LOG_RLM,fus_GRMS_late_attfp
6,115,0.054638396626718044,0.41122733269339706,LOG_RLM,fus_GRMS_late_attfp
7,116,0.07190494167926656,0.4665743919263545,LOG_RLM,fus_GRMS_late_attfp
0,116,0.033140909670051025,0.41102893326953965,LOG_RLM,fus_GRMS_late_lgbm
1,115,0.04832653829003931,0.4677213284527157,LOG_RLM,fus_GRMS_late_lgbm
2,115,0.05865326065877271,0.3733565490434271,LOG_RLM,fus_GRMS_late_lgbm
3,115,0.06755855647646905,0.4237293201477358,LOG_RLM,fus_GRMS_late_lgbm
4,115,0.07742732863436635,0.43273284423145736,LOG_RLM,fus_GRMS_late_lgbm
5,115,0.0868030673172451,0.5319900391542752,LOG_RLM,fus_GRMS_late_lgbm
6,115,0.09875613167271928,0.48468319091873346,LOG_RLM,fus_GRMS_late_lgbm
7,116,0.12283535213737126,0.4780748304732623,LOG_RLM,fus_GRMS_late_lgbm
0,116,0.034601709184611563,0.4104017340546243,LOG_RLM,fus_GRMS_late_rf
1,115,0.051488229497485945,0.4407287785569149,LOG_RLM,fus_GRMS_late_rf
2,115,0.062278158058793505,0.4471187072022744,LOG_RLM,fus_GRMS_late_rf
3,115,0.07267583892785184,0.44554652120803473,LOG_RLM,fus_GRMS_late_rf
4,115,0.08219069270191016,0.44566510878386445,LOG_RLM,fus_GRMS_late_rf
5,115,0.09356280591256574,0.5111494681368038,LOG_RLM,fus_GRMS_late_rf
6,115,0.10665983990344843,0.47419042711819726,LOG_RLM,fus_GRMS_late_rf
7,116,0.1314449640173709,0.5046579709343374,LOG_RLM,fus_GRMS_late_rf
0,116,0.02850469878409216,0.3768579976057475,LOG_RLM,fus_GRM_early_attfp
1,115,0.04102112482606574,0.4035681169148703,LOG_RLM,fus_GRM_early_attfp
2,115,0.05065580280650818,0.42511864650846204,LOG_RLM,fus_GRM_early_attfp
3,115,0.05943252240003773,0.38778949064369794,LOG_RLM,fus_GRM_early_attfp
4,115,0.06829685134218648,0.3598984500652869,LOG_RLM,fus_GRM_early_attfp
5,115,0.07818621407901762,0.3356701961389872,LOG_RLM,fus_GRM_early_attfp
6,115,0.09148205172642106,0.40927980479698806,LOG_RLM,fus_GRM_early_attfp
7,116,0.13602690018716712,0.43355790076571876,LOG_RLM,fus_GRM_early_attfp
0,116,0.02366214212300665,0.34601817392694373,LOG_RLM,fus_GRM_early_lgbm
1,115,0.03664779203869964,0.3605712811186833,LOG_RLM,fus_GRM_early_lgbm
2,115,0.04571403814591034,0.3637048740144861,LOG_RLM,fus_GRM_early_lgbm
3,115,0.05430802489405023,0.34340392892784216,LOG_RLM,fus_GRM_early_lgbm
4,115,0.0628917053101336,0.3748242124251834,LOG_RLM,fus_GRM_early_lgbm
5,115,0.07463457979474818,0.41546552383721713,LOG_RLM,fus_GRM_early_lgbm
6,115,0.08975029829733502,0.46903305613348706,LOG_RLM,fus_GRM_early_lgbm
7,116,0.12833293996042552,0.47309279457290937,LOG_RLM,fus_GRM_early_lgbm
