split,metric,test,left,right,n_folds,mean_diff,sd_diff,right_wins,p_raw,p_holm
random,spearman,t_target,lgbm,chemeleon,10,0.021032319809852217,0.013943671734500653,1.0,0.0010154965791634523,0.004061986316653809
random,spearman,t_target,lgbm,monroe35,10,0.03586251164497467,0.021657162555463003,1.0,0.0005372748383871992,0.002686374191935996
random,spearman,t_target,chemeleon,monroe35,10,0.014830191835122453,0.010887706776838717,0.9,0.001969314740909226,0.005907944222727678
scaffold,spearman,t,knn,lgbm,50,0.033780334069383314,0.07352785947304462,0.8,0.0020975003919653456,0.004195000783930691
scaffold,spearman,t,knn,chemeleon,50,0.06480555305803391,0.06038657519242368,0.9,8.17588369422906e-10,4.08794184711453e-09
scaffold,spearman,t,knn,monroe35,50,0.08494088489361296,0.0690139875527087,0.94,1.641413884487475e-11,9.848483306924851e-11
scaffold,spearman,t,lgbm,chemeleon,50,0.03102521898865061,0.05695510450552288,0.76,0.0003407132489349392,0.0010221397468048177
scaffold,spearman,t,lgbm,monroe35,50,0.05116055082422968,0.0715121692086791,0.8,6.323016101285948e-06,2.5292064405143793e-05
scaffold,spearman,t,chemeleon,monroe35,50,0.020135331835579064,0.05107240395095515,0.72,0.007532757936085283,0.007532757936085283
scaffold,spearman,wilcoxon,knn,lgbm,50,0.033780334069383314,0.07352785947304462,0.8,0.0002409992117797799,0.0004819984235595598
scaffold,spearman,wilcoxon,knn,chemeleon,50,0.06480555305803391,0.06038657519242368,0.9,5.802245794939154e-09,2.901122897469577e-08
scaffold,spearman,wilcoxon,knn,monroe35,50,0.08494088489361296,0.0690139875527087,0.94,1.0192735544478637e-11,6.115641326687182e-11
scaffold,spearman,wilcoxon,lgbm,chemeleon,50,0.03102521898865061,0.05695510450552288,0.76,6.825250486741652e-05,0.00020475751460224956
scaffold,spearman,wilcoxon,lgbm,monroe35,50,0.05116055082422968,0.0715121692086791,0.8,3.486415511844143e-07,1.3945662047376572e-06
scaffold,spearman,wilcoxon,chemeleon,monroe35,50,0.020135331835579064,0.05107240395095515,0.72,0.0033148150460355907,0.0033148150460355907
scaffold,spearman,t_target,knn,lgbm,10,0.0337803340693833,0.05256508701998472,0.9,0.07267556731199294,0.14048542618708926
scaffold,spearman,t_target,knn,chemeleon,10,0.0648055530580339,0.03234683484414082,1.0,0.0001351745598404157,0.0006758727992020785
scaffold,spearman,t_target,knn,monroe35,10,0.08494088489361298,0.037236683003502746,1.0,5.0095842748374274e-05,0.0003005750564902456
scaffold,spearman,t_target,lgbm,chemeleon,10,0.03102521898865061,0.03518845911647266,0.9,0.02111792827503312,0.06335378482509936
scaffold,spearman,t_target,lgbm,monroe35,10,0.05116055082422968,0.04485065311864437,1.0,0.005684361687663266,0.022737446750653065
scaffold,spearman,t_target,chemeleon,monroe35,10,0.020135331835579067,0.031010993987245196,0.7,0.07024271309354463,0.14048542618708926
butina,spearman,t,knn,lgbm,50,0.06899042490958877,0.11926924895700006,0.76,0.0001600308670229031,0.0006401234680916124
butina,spearman,t,knn,chemeleon,50,0.10525556210278675,0.1468792164199149,0.74,6.140672400049546e-06,3.070336200024773e-05
butina,spearman,t,knn,monroe35,50,0.1256433149732753,0.15556779490832567,0.86,6.506187385503881e-07,3.903712431302328e-06
butina,spearman,t,lgbm,chemeleon,50,0.036265137193197974,0.11156589211456969,0.66,0.025839745032358058,0.051679490064716116
butina,spearman,t,lgbm,monroe35,50,0.056652890063686547,0.10996642959358419,0.72,0.0006499992055865391,0.001949997616759617
butina,spearman,t,chemeleon,monroe35,50,0.02038775287048857,0.10079981984126896,0.7,0.15900766088030208,0.15900766088030208
butina,spearman,wilcoxon,knn,lgbm,50,0.06899042490958877,0.11926924895700006,0.76,0.00017022784864551,0.00068091139458204
butina,spearman,wilcoxon,knn,chemeleon,50,0.10525556210278675,0.1468792164199149,0.74,3.801371960321376e-06,1.900685980160688e-05
butina,spearman,wilcoxon,knn,monroe35,50,0.1256433149732753,0.15556779490832567,0.86,2.649707155910619e-07,1.5898242935463713e-06
butina,spearman,wilcoxon,lgbm,chemeleon,50,0.036265137193197974,0.11156589211456969,0.66,0.055465717070337206,0.055465717070337206
butina,spearman,wilcoxon,lgbm,monroe35,50,0.056652890063686547,0.10996642959358419,0.72,0.0004153236253312542,0.0012459708759937627
butina,spearman,wilcoxon,chemeleon,monroe35,50,0.02038775287048857,0.10079981984126896,0.7,0.020120643634562896,0.04024128726912579
butina,spearman,t_target,knn,lgbm,10,0.06899042490958877,0.07155707355967825,0.8,0.013818559230079354,0.05527423692031742
butina,spearman,t_target,knn,chemeleon,10,0.10525556210278672,0.08374479459328732,0.9,0.0032323539928927635,0.016161769964463817
butina,spearman,t_target,knn,monroe35,10,0.12564331497327533,0.07841297170917014,1.0,0.0006746015918903954,0.004047609551342372
butina,spearman,t_target,lgbm,chemeleon,10,0.03626513719319797,0.05951100994317892,0.7,0.08607919449134598,0.17215838898269195
butina,spearman,t_target,lgbm,monroe35,10,0.056652890063686547,0.05949658449467786,0.9,0.014688837992570451,0.05527423692031742
butina,spearman,t_target,chemeleon,monroe35,10,0.020387752870488572,0.037464487806721736,0.8,0.11938149262014386,0.17215838898269195
diverse_25,spearman,t,knn,lgbm,50,0.03959409933968468,0.12207894471293396,0.58,0.026155610712678322,0.052311221425356644
diverse_25,spearman,t,knn,chemeleon,50,0.052479182084835756,0.11825818865705837,0.64,0.002878698789919393,0.00863609636975818
diverse_25,spearman,t,knn,monroe35,50,0.10024540823149121,0.10591243252625313,0.86,1.9857104524972876e-08,1.1914262714983726e-07
diverse_25,spearman,t,lgbm,chemeleon,50,0.012885082745151105,0.11163662274465189,0.62,0.4183691267591911,0.4183691267591911
diverse_25,spearman,t,lgbm,monroe35,50,0.060651308891806546,0.08252718044830192,0.78,3.9271140833041615e-06,1.9635570416520808e-05
diverse_25,spearman,t,chemeleon,monroe35,50,0.04776622614665544,0.0897652954483576,0.68,0.0004497196293595876,0.0017988785174383505
diverse_25,spearman,wilcoxon,knn,lgbm,50,0.03959409933968468,0.12207894471293396,0.58,0.01407853473248366,0.02815706946496732
diverse_25,spearman,wilcoxon,knn,chemeleon,50,0.052479182084835756,0.11825818865705837,0.64,0.0069413795797625966,0.02082413873928779
diverse_25,spearman,wilcoxon,knn,monroe35,50,0.10024540823149121,0.10591243252625313,0.86,1.260182003193222e-08,7.561092019159332e-08
diverse_25,spearman,wilcoxon,lgbm,chemeleon,50,0.012885082745151105,0.11163662274465189,0.62,0.24122024636948858,0.24122024636948858
diverse_25,spearman,wilcoxon,lgbm,monroe35,50,0.060651308891806546,0.08252718044830192,0.78,5.070202146129077e-06,2.5351010730645385e-05
diverse_25,spearman,wilcoxon,chemeleon,monroe35,50,0.04776622614665544,0.0897652954483576,0.68,0.0011230364884825734,0.004492145953930294
diverse_25,spearman,t_target,knn,lgbm,10,0.03959409933968468,0.06762607820599129,0.8,0.09712377627879856,0.19424755255759713
diverse_25,spearman,t_target,knn,chemeleon,10,0.0524791820848358,0.06845258315197993,0.9,0.03833549393269323,0.11500648179807971
diverse_25,spearman,t_target,knn,monroe35,10,0.10024540823149124,0.044178216440800736,1.0,5.219464976953209e-05,0.00031316789861719253
diverse_25,spearman,t_target,lgbm,chemeleon,10,0.012885082745151127,0.06385542482796462,0.7,0.5393025520011675,0.5393025520011675
diverse_25,spearman,t_target,lgbm,monroe35,10,0.06065130889180655,0.04697432281304202,0.8,0.0027456405290753397,0.013728202645376698
diverse_25,spearman,t_target,chemeleon,monroe35,10,0.04776622614665542,0.04801801070212204,0.8,0.011819140553865237,0.04727656221546095
umap,spearman,t,knn,lgbm,50,0.06912345258624814,0.16407045439249826,0.68,0.004488000893499809,0.013464002680499427
umap,spearman,t,knn,chemeleon,50,0.12666248923364737,0.1728374038482189,0.68,4.132558064143087e-06,2.479534838485852e-05
umap,spearman,t,knn,monroe35,50,0.1377746011388888,0.1961817984183226,0.74,8.695986902501963e-06,4.347993451250982e-05
umap,spearman,t,lgbm,chemeleon,50,0.05753903664739924,0.13785194473201437,0.72,0.004842086351549144,0.013464002680499427
umap,spearman,t,lgbm,monroe35,50,0.0686511485526407,0.13961545981729148,0.78,0.001072755963046817,0.004291023852187268
umap,spearman,t,chemeleon,monroe35,50,0.011112111905241471,0.14612217398198857,0.6,0.5931964246480981,0.5931964246480981
umap,spearman,wilcoxon,knn,lgbm,50,0.06912345258624814,0.16407045439249826,0.68,0.0037864469724659955,0.011359340917397986
umap,spearman,wilcoxon,knn,chemeleon,50,0.12666248923364737,0.1728374038482189,0.68,1.1033688904760197e-05,6.620213342856118e-05
umap,spearman,wilcoxon,knn,monroe35,50,0.1377746011388888,0.1961817984183226,0.74,1.8759072675678112e-05,9.379536337839056e-05
umap,spearman,wilcoxon,lgbm,chemeleon,50,0.05753903664739924,0.13785194473201437,0.72,0.004459422606641894,0.011359340917397986
umap,spearman,wilcoxon,lgbm,monroe35,50,0.0686511485526407,0.13961545981729148,0.78,0.0005510827602233093,0.002204331040893237
umap,spearman,wilcoxon,chemeleon,monroe35,50,0.011112111905241471,0.14612217398198857,0.6,0.44326672141018975,0.44326672141018975
umap,spearman,t_target,knn,lgbm,10,0.06912345258624815,0.11336390635112122,0.8,0.08592096024698545,0.1718419204939709
umap,spearman,t_target,knn,chemeleon,10,0.12666248923364737,0.11701716935145746,0.9,0.007592619176459584,0.0455557150587575
umap,spearman,t_target,knn,monroe35,10,0.13777460113888884,0.1342787717799966,0.9,0.010084055189978212,0.050420275949891055
umap,spearman,t_target,lgbm,chemeleon,10,0.05753903664739922,0.0660169266151458,0.8,0.022250809418833128,0.08900323767533251
umap,spearman,t_target,lgbm,monroe35,10,0.06865114855264069,0.0850797148501907,0.8,0.03111020861219871,0.09333062583659613
umap,spearman,t_target,chemeleon,monroe35,10,0.011112111905241468,0.0750425160237993,0.6,0.6507301438117067,0.6507301438117067
time,spearman,t,knn,lgbm,50,0.055731777612754226,0.0999353442397814,0.74,0.0002554597528687521,0.0007663792586062562
time,spearman,t,knn,chemeleon,50,0.09943155779384641,0.13062196464367212,0.8,2.057958600895876e-06,1.028979300447938e-05
time,spearman,t,knn,monroe35,50,0.11490047254638178,0.14093481462098095,0.72,5.378684693125154e-07,3.2272108158750923e-06
time,spearman,t,lgbm,chemeleon,50,0.04369978018109217,0.097945193369744,0.7,0.0027434549971700173,0.005486909994340035
time,spearman,t,lgbm,monroe35,50,0.059168694933627544,0.09055022233822911,0.74,2.804068876764341e-05,0.00011216275507057364
time,spearman,t,chemeleon,monroe35,50,0.015468914752535383,0.07597812053456668,0.62,0.15632548924501793,0.15632548924501793
time,spearman,wilcoxon,knn,lgbm,50,0.055731777612754226,0.0999353442397814,0.74,0.0004506016805585489,0.0013518050416756466
time,spearman,wilcoxon,knn,chemeleon,50,0.09943155779384641,0.13062196464367212,0.8,7.723469384046666e-07,3.861734692023333e-06
time,spearman,wilcoxon,knn,monroe35,50,0.11490047254638178,0.14093481462098095,0.72,4.56562391448756e-07,2.739374348692536e-06
time,spearman,wilcoxon,lgbm,chemeleon,50,0.04369978018109217,0.097945193369744,0.7,0.0015962870115284744,0.003192574023056949
time,spearman,wilcoxon,lgbm,monroe35,50,0.059168694933627544,0.09055022233822911,0.74,2.191284211150446e-05,8.765136844601784e-05
time,spearman,wilcoxon,chemeleon,monroe35,50,0.015468914752535383,0.07597812053456668,0.62,0.1781010477908609,0.1781010477908609
time,spearman,t_target,knn,lgbm,10,0.05573177761275423,0.07392058328969868,0.8,0.04094674443919194,0.12284023331757582
time,spearman,t_target,knn,chemeleon,10,0.09943155779384638,0.09129526306775361,0.8,0.0073427816324908935,0.04405668979494536
time,spearman,t_target,knn,monroe35,10,0.11490047254638176,0.1118707939501824,0.8,0.010030724287524714,0.05015362143762357
time,spearman,t_target,lgbm,chemeleon,10,0.04369978018109218,0.05857824347495582,0.7,0.04266554554855143,0.12284023331757582
time,spearman,t_target,lgbm,monroe35,10,0.05916869493362755,0.06668104784227194,0.7,0.020510204253312292,0.08204081701324917
time,spearman,t_target,chemeleon,monroe35,10,0.015468914752535373,0.03241011287748208,0.7,0.16549700671777626,0.16549700671777626
