target,split,fold,method,n,mae,r2,spearman,source
230,scaffold,5,median,233.0,0.6889153657443419,-0.0016439680784876565,,fitted
230,scaffold,5,monroe35,233.0,0.514429847246365,0.35132792691659465,0.5711287827952958,fitted
230,scaffold,5,pub_gnn,,0.6413740515708923,0.0672810673713684,0.354691431579171,published
230,scaffold,5,pub_knn,,0.5352183215874221,0.2452707083955821,0.551709555831297,published
230,scaffold,5,pub_mlp,,0.5727543830871582,0.2047924399375915,0.5013387321193914,published
230,scaffold,5,pub_rf,,0.5262566987191845,0.3262410994872867,0.5772094653276105,published
230,scaffold,5,pub_svm,,0.5591011792567413,0.2689739972722512,0.491018316341595,published
230,scaffold,5,pub_xgboost,,0.5223192437250456,0.3285954798363278,0.5866975373882086,published
260,scaffold,1,chemeleon,271.0,0.5109391615042163,0.5506143694850125,0.7338806674143056,fitted
260,scaffold,1,knn,271.0,0.5519948574379763,0.4474739285592457,0.6764743168940751,fitted
260,scaffold,1,lgbm,271.0,0.5662797668411884,0.47103778889651193,0.6769570281109767,fitted
260,scaffold,1,median,271.0,0.8252881514783194,-0.02802937124376581,,fitted
260,scaffold,1,monroe35,271.0,0.5114677379962754,0.5546295966383675,0.7496790386793657,fitted
260,scaffold,1,pub_gnn,,0.6583346128463745,0.2838014960289001,0.6373204602865674,published
260,scaffold,1,pub_knn,,0.5519948594865572,0.4474739249026896,0.6764743168940751,published
260,scaffold,1,pub_mlp,,0.5599059462547302,0.4442157745361328,0.6808225838303172,published
260,scaffold,1,pub_rf,,0.4966027731855166,0.5709209126784326,0.7372602399937633,published
260,scaffold,1,pub_svm,,0.5079812796949169,0.5351851203990521,0.7020303815711322,published
260,scaffold,1,pub_xgboost,,0.4918699095910099,0.5956491110812359,0.7637444136831586,published
260,scaffold,2,chemeleon,270.0,0.44748691424037823,0.7030152297731318,0.8457007108384288,fitted
260,scaffold,2,knn,270.0,0.4881625915363967,0.623843773356046,0.8045508607876033,fitted
260,scaffold,2,lgbm,270.0,0.42276149111033745,0.7417788707559736,0.8618512246064776,fitted
260,scaffold,2,median,270.0,0.9064845286406639,-0.04268974515477564,,fitted
260,scaffold,2,monroe35,270.0,0.4090130281109941,0.7577395278286928,0.8677492818410851,fitted
260,scaffold,2,pub_gnn,,0.5341305136680603,0.5733294486999512,0.766860718883439,published
260,scaffold,2,pub_knn,,0.4881625918604466,0.6238437733031738,0.8045508607876033,published
260,scaffold,2,pub_mlp,,0.4575628638267517,0.6909047365188599,0.842362389277955,published
260,scaffold,2,pub_rf,,0.4760279103662941,0.6907435520293774,0.8465759113863348,published
260,scaffold,2,pub_svm,,0.4256201815628222,0.7416600086457434,0.8679139165245401,published
260,scaffold,2,pub_xgboost,,0.4239773513581626,0.7334682538930932,0.8665040236182125,published
260,scaffold,3,chemeleon,270.0,0.5517180132648092,0.7101319993010167,0.8497808785417906,fitted
260,scaffold,3,knn,270.0,0.6060383123765789,0.5405865064974625,0.7524610438615393,fitted
260,scaffold,3,lgbm,270.0,0.588161763643822,0.6278917192683722,0.8008519168958873,fitted
260,scaffold,3,median,270.0,1.1057490502143767,-0.0013447431658468734,,fitted
260,scaffold,3,monroe35,270.0,0.5322038360366355,0.722058258687652,0.8581576826106219,fitted
260,scaffold,3,pub_gnn,,0.6516109704971313,0.5084859132766724,0.7378260612380125,published
260,scaffold,3,pub_knn,,0.6060383131277737,0.5405865047268428,0.7524610438615393,published
260,scaffold,3,pub_mlp,,0.5924219489097595,0.6580018997192383,0.819474827502711,published
260,scaffold,3,pub_rf,,0.6212842225451328,0.6241068056782592,0.8220679545622662,published
260,scaffold,3,pub_svm,,0.5594753324356776,0.6787696896841511,0.833326322217932,published
260,scaffold,3,pub_xgboost,,0.6043417043283613,0.6586654541864285,0.8234203406593411,published
260,scaffold,4,chemeleon,270.0,0.5420773193273263,0.5294068160160457,0.728586888967446,fitted
260,scaffold,4,knn,270.0,0.6190353850244877,0.40656164645531967,0.6692432213405999,fitted
260,scaffold,4,lgbm,270.0,0.570570534955599,0.4936509664781238,0.6903624144772088,fitted
260,scaffold,4,median,270.0,0.8927288958986432,-0.0024700340122951747,,fitted
260,scaffold,4,monroe35,270.0,0.5226141610188334,0.5645806515283389,0.7370375116187488,fitted
260,scaffold,4,pub_gnn,,0.6743937134742737,0.2779200673103332,0.6451683512686696,published
260,scaffold,4,pub_knn,,0.6190353855355146,0.4065616446886638,0.6692432213405999,published
260,scaffold,4,pub_mlp,,0.7789091467857361,0.0269111990928649,0.615570594916531,published
260,scaffold,4,pub_rf,,0.5745682591045785,0.5268752628321853,0.7145152197785952,published
260,scaffold,4,pub_svm,,0.5390304212690368,0.5800108409393645,0.7501108117306177,published
260,scaffold,4,pub_xgboost,,0.5682836349764563,0.4986128363137632,0.6918245352707729,published
260,scaffold,5,chemeleon,270.0,0.6639349800528083,0.4259059491539924,0.6745216723980271,fitted
260,scaffold,5,knn,270.0,0.6637227506463639,0.36449291471099776,0.686304494730348,fitted
260,scaffold,5,lgbm,270.0,0.6315134394387847,0.49432148852130176,0.7038466340248761,fitted
260,scaffold,5,median,270.0,0.9407430292263534,-0.017198699845160093,,fitted
260,scaffold,5,monroe35,270.0,0.5602629715902485,0.5878107178949961,0.7728364123007279,fitted
260,scaffold,5,pub_gnn,,0.6666586399078369,0.4556506276130676,0.664570487889546,published
260,scaffold,5,pub_knn,,0.6637227521496988,0.3644929128725677,0.686304494730348,published
260,scaffold,5,pub_mlp,,0.602817714214325,0.5202264785766602,0.7299576715531799,published
260,scaffold,5,pub_rf,,0.6854878304184061,0.38453345425275,0.6239243925083784,published
260,scaffold,5,pub_svm,,0.6676358853422173,0.4382977439046043,0.7042392674535898,published
260,scaffold,5,pub_xgboost,,0.6385962747720771,0.4688755075914187,0.6959793331489149,published
262,scaffold,1,chemeleon,200.0,0.6583666544225341,0.2877509560845781,0.6033662185787859,fitted
262,scaffold,1,knn,200.0,0.7126387591250551,0.24194482652754146,0.5482510748777927,fitted
262,scaffold,1,lgbm,200.0,0.692409802307286,0.28680509357629136,0.6028342969644638,fitted
262,scaffold,1,median,200.0,0.8859573794352826,-0.027225438633405874,,fitted
262,scaffold,1,monroe35,200.0,0.6209331911925315,0.4087443943061314,0.6462890481710644,fitted
262,scaffold,1,pub_gnn,,0.8402451872825623,0.0657877326011657,0.4874172762371087,published
262,scaffold,1,pub_knn,,0.712638756922192,0.2419448274778922,0.5482510748777927,published
262,scaffold,1,pub_mlp,,0.7790063619613647,0.0544797778129577,0.4866139919969932,published
262,scaffold,1,pub_rf,,0.6639491015539033,0.3204220212025205,0.5977507292176797,published
262,scaffold,1,pub_svm,,0.6692004175104538,0.356432032913243,0.6473833448156288,published
262,scaffold,1,pub_xgboost,,0.7105778081169302,0.2495665706192698,0.5748147515680697,published
262,scaffold,2,chemeleon,200.0,0.7093705428043865,0.2909318002199527,0.5398240344629243,fitted
262,scaffold,2,knn,200.0,0.7030137000556742,0.2508587766223882,0.49099597273092876,fitted
262,scaffold,2,lgbm,200.0,0.6174267025620226,0.4672994150298512,0.6840139778042945,fitted
262,scaffold,2,median,200.0,0.8820056706892767,-0.003640556364028935,,fitted
262,scaffold,2,monroe35,200.0,0.6312758852006805,0.43172124819704816,0.6493066117424575,fitted
262,scaffold,2,pub_gnn,,0.7322714328765869,0.2459832429885864,0.5122872574385988,published
262,scaffold,2,pub_knn,,0.7030137012213735,0.2508587762493333,0.4909959727309287,published
262,scaffold,2,pub_mlp,,0.6684155464172363,0.2789031863212585,0.5693986559927541,published
262,scaffold,2,pub_rf,,0.6452517246229035,0.3977970385657551,0.6387963743277962,published
262,scaffold,2,pub_svm,,0.6535142661736635,0.3966577712870709,0.6433438352173338,published
262,scaffold,2,pub_xgboost,,0.6542908161686699,0.3246201740371932,0.5880220196554986,published
262,scaffold,3,chemeleon,200.0,0.5372517435432025,0.5955957141221242,0.7328381344588114,fitted
262,scaffold,3,knn,200.0,0.655252298374077,0.428512212411163,0.6592655486279291,fitted
262,scaffold,3,lgbm,200.0,0.6029749428386694,0.5583960797559351,0.7266626066641394,fitted
262,scaffold,3,median,200.0,0.9881802042436992,-0.01008424163895083,,fitted
262,scaffold,3,monroe35,200.0,0.568567636203478,0.5859905689920271,0.7348107303768384,fitted
262,scaffold,3,pub_gnn,,0.7375689148902893,0.3654898405075073,0.622113250430424,published
262,scaffold,3,pub_knn,,0.6552522963506763,0.4285122158714742,0.659258551063451,published
262,scaffold,3,pub_mlp,,0.7099589705467224,0.3245924115180969,0.5616378097952455,published
262,scaffold,3,pub_rf,,0.6140081280684653,0.5542448339882724,0.7226518891497905,published
262,scaffold,3,pub_svm,,0.6203104615494891,0.5429854974292867,0.7025629123176854,published
262,scaffold,3,pub_xgboost,,0.6570507370916662,0.4915168954038561,0.6483221568045433,published
262,scaffold,4,chemeleon,200.0,0.5931303957628885,0.5059686252768326,0.7563951982034448,fitted
262,scaffold,4,knn,200.0,0.749627634067271,0.13354842050875715,0.5839468125362582,fitted
262,scaffold,4,lgbm,200.0,0.5812099397275841,0.5440905005487402,0.7516919925673926,fitted
262,scaffold,4,median,200.0,0.9458629142582091,-0.10412561863502523,,fitted
262,scaffold,4,monroe35,200.0,0.5579287555393597,0.5677985622431172,0.752628507984364,fitted
262,scaffold,4,pub_gnn,,0.7149766683578491,0.3243448138236999,0.6529387236178401,published
262,scaffold,4,pub_knn,,0.7496276340672711,0.1335484205087572,0.5834688913836525,published
262,scaffold,4,pub_mlp,,0.5933416485786438,0.4948422312736511,0.7233957817221829,published
262,scaffold,4,pub_rf,,0.5601980883470076,0.5611008390310412,0.7611969406930017,published
262,scaffold,4,pub_svm,,0.5923942637608642,0.5224421241387502,0.7466319551564964,published
262,scaffold,4,pub_xgboost,,0.5873024419435862,0.5349132293066363,0.7367743650469031,published
262,scaffold,5,chemeleon,200.0,0.5716510456816214,0.443455793040635,0.6677684624820968,fitted
262,scaffold,5,knn,200.0,0.5892200004194854,0.3722182044868404,0.6266498409469781,fitted
262,scaffold,5,lgbm,200.0,0.545157274140213,0.492350471349314,0.7004355808310131,fitted
262,scaffold,5,median,200.0,0.8182963816558271,-0.02138617053823877,,fitted
262,scaffold,5,monroe35,200.0,0.5101943432089527,0.561393203959541,0.7465539820918857,fitted
262,scaffold,5,pub_gnn,,0.764000415802002,0.0966183543205261,0.4168417989914031,published
262,scaffold,5,pub_knn,,0.5892199999581578,0.3722182045811548,0.6266498409469781,published
262,scaffold,5,pub_mlp,,0.5941410064697266,0.4101706147193908,0.6329642554604912,published
262,scaffold,5,pub_rf,,0.543130324582762,0.5267493933203538,0.7318528964351889,published
262,scaffold,5,pub_svm,,0.5487140885690871,0.5076613578888587,0.7024524152862182,published
262,scaffold,5,pub_xgboost,,0.5769333695475088,0.4543112361045389,0.6714603674901873,published
279,scaffold,1,chemeleon,455.0,0.6590446797039459,0.46725545201555274,0.6882338851121662,fitted
279,scaffold,1,knn,455.0,0.6818748106454904,0.36548231218253513,0.6532334165292618,fitted
279,scaffold,1,lgbm,455.0,0.6273773759927616,0.5010083901830479,0.7144883593264564,fitted
279,scaffold,1,median,455.0,1.0203297409138634,-0.11046343976932738,,fitted
279,scaffold,1,monroe35,455.0,0.6411566799979117,0.46630198150841495,0.7065549501430358,fitted
279,scaffold,1,pub_gnn,,0.7564263343811035,0.2894729375839233,0.6175204571966452,published
279,scaffold,1,pub_knn,,0.6818748112436583,0.3654823100250612,0.6532334165292618,published
279,scaffold,1,pub_mlp,,0.7311020493507385,0.3271495103836059,0.6268509152214058,published
279,scaffold,1,pub_rf,,0.6918297945507708,0.4286427016261179,0.6716868138653017,published
279,scaffold,1,pub_svm,,0.6584010541452934,0.4721588687979192,0.6822463740851453,published
279,scaffold,1,pub_xgboost,,0.7204463631384727,0.3826192256879136,0.6205416934840585,published
279,scaffold,2,chemeleon,455.0,0.6799989668048201,0.3341788681186415,0.6527945065602199,fitted
279,scaffold,2,knn,455.0,0.7475786502432418,0.17218392120675174,0.5609541078459116,fitted
279,scaffold,2,lgbm,455.0,0.6772913170545493,0.3571651701079004,0.6226355603555189,fitted
279,scaffold,2,median,455.0,0.8944027417599496,-0.00014287601779128245,,fitted
279,scaffold,2,monroe35,455.0,0.6413351908113565,0.4261970077706866,0.6488690508527588,fitted
279,scaffold,2,pub_gnn,,0.8083277344703674,0.1065693497657775,0.5542717215340703,published
279,scaffold,2,pub_knn,,0.7475786480569658,0.1721839215966429,0.5609541078459116,published
279,scaffold,2,pub_mlp,,0.6583171486854553,0.3948737978935241,0.650995355285478,published
279,scaffold,2,pub_rf,,0.6666003196295925,0.3852954954922872,0.6259917269136741,published
279,scaffold,2,pub_svm,,0.6571252466818925,0.4118145162193731,0.6510900105800175,published
279,scaffold,2,pub_xgboost,,0.6538672649452205,0.3806401413490342,0.6379989795114702,published
279,scaffold,3,chemeleon,455.0,0.5176791614156254,0.5382416548457205,0.7207052370133756,fitted
279,scaffold,3,knn,455.0,0.560934628687572,0.47457718578742314,0.6944856025466011,fitted
279,scaffold,3,lgbm,455.0,0.5804263120149368,0.45752887943354403,0.6665390366292504,fitted
279,scaffold,3,median,455.0,0.8320439961333692,-1.078242135599261e-05,,fitted
279,scaffold,3,monroe35,455.0,0.5280505973148989,0.5840089439994577,0.7463023304400278,fitted
279,scaffold,3,pub_gnn,,0.7263886332511902,0.1795284748077392,0.602542045925072,published
279,scaffold,3,pub_knn,,0.5609346278020855,0.474577185673866,0.6944856025466011,published
279,scaffold,3,pub_mlp,,0.5587265491485596,0.5379847288131714,0.7299647386818264,published
279,scaffold,3,pub_rf,,0.5574629327271283,0.5300296202655365,0.7203182928534497,published
279,scaffold,3,pub_svm,,0.5455148339930913,0.5436483847282589,0.7152752127349816,published
279,scaffold,3,pub_xgboost,,0.5776398557729474,0.4771146580823506,0.6720774975178953,published
279,scaffold,4,chemeleon,454.0,0.6325130985856386,0.5241371457400277,0.715382494195473,fitted
279,scaffold,4,knn,454.0,0.7069916465767099,0.44532396673514607,0.6520719715174224,fitted
279,scaffold,4,lgbm,454.0,0.6453382791575123,0.5167888668656981,0.7148102194908793,fitted
279,scaffold,4,median,454.0,0.9735335207763173,-0.0007336976809031448,,fitted
279,scaffold,4,monroe35,454.0,0.6251901777913654,0.528435685788764,0.7494941702958299,fitted
279,scaffold,4,pub_gnn,,0.6627411246299744,0.4837939143180847,0.6902338903171495,published
279,scaffold,4,pub_knn,,0.7069916466604816,0.4453239672832108,0.6520719715174224,published
279,scaffold,4,pub_mlp,,0.6585286259651184,0.5219975709915161,0.7305347253627404,published
279,scaffold,4,pub_rf,,0.6621035040281981,0.5001708529702871,0.7138363815118244,published
279,scaffold,4,pub_svm,,0.639558879297253,0.5466774316986918,0.7518327059542322,published
279,scaffold,4,pub_xgboost,,0.6915162885480469,0.4513120277401531,0.6521616885385131,published
279,scaffold,5,chemeleon,454.0,0.6789490162287503,0.32187981795312337,0.6057286541053729,fitted
279,scaffold,5,knn,454.0,0.7024857308748541,0.22097486365977625,0.5662297747083898,fitted
279,scaffold,5,lgbm,454.0,0.655708132598654,0.3845797917784515,0.6210836835074793,fitted
279,scaffold,5,median,454.0,0.8865953961967463,-0.012182656508133993,,fitted
279,scaffold,5,monroe35,454.0,0.6331526850965713,0.38513764454236077,0.6117909875147848,fitted
279,scaffold,5,pub_gnn,,0.7168064117431641,0.2470701336860656,0.5753226668530692,published
279,scaffold,5,pub_knn,,0.7024857304030667,0.2209748638693828,0.5662297747083898,published
279,scaffold,5,pub_mlp,,0.6354133486747742,0.4052105545997619,0.6496320486755335,published
279,scaffold,5,pub_rf,,0.6392479652549409,0.4267532722286402,0.6311076383062875,published
279,scaffold,5,pub_svm,,0.6179668090652197,0.4446985576801087,0.6595778610454036,published
279,scaffold,5,pub_xgboost,,0.6233127510843571,0.4402164885218873,0.6479667824262025,published
284,scaffold,1,chemeleon,264.0,0.6031792807164742,0.20909524220320197,0.5889913089602413,fitted
284,scaffold,1,knn,264.0,0.6474582448829701,0.12136795024096492,0.4542140695172044,fitted
284,scaffold,1,lgbm,264.0,0.6600474209093171,0.10584075429656736,0.44823002160130004,fitted
284,scaffold,1,median,264.0,0.7100997111592128,-0.008254627906110645,,fitted
284,scaffold,1,monroe35,264.0,0.5445285097160957,0.31070121330617606,0.5897902737632766,fitted
284,scaffold,1,pub_gnn,,0.6985427737236023,-0.0767387151718139,0.4491392054046044,published
284,scaffold,1,pub_knn,,0.6474582454651052,0.1213679479305384,0.4542066580229376,published
284,scaffold,1,pub_mlp,,0.6061648726463318,0.2066311240196228,0.5349265021171301,published
284,scaffold,1,pub_rf,,0.5849035115776002,0.2893780520358856,0.5304333849513257,published
284,scaffold,1,pub_svm,,0.5773004161792034,0.3060985523031893,0.5688048925224085,published
284,scaffold,1,pub_xgboost,,0.5920986644440892,0.2522889509117668,0.5324401016119419,published
284,scaffold,2,chemeleon,263.0,0.4557349976657865,0.5435556283558858,0.720460239725049,fitted
284,scaffold,2,knn,263.0,0.5073803688674794,0.46710586014136446,0.6531697237852301,fitted
284,scaffold,2,lgbm,263.0,0.5126579068603949,0.45595343319267856,0.6421242114609624,fitted
284,scaffold,2,median,263.0,0.7906314885620958,-0.004333167775548263,,fitted
284,scaffold,2,monroe35,263.0,0.49876138468407266,0.4761667856501358,0.6646919400993238,fitted
284,scaffold,2,pub_gnn,,0.5327050685882568,0.4104360342025757,0.6716913846569419,published
284,scaffold,2,pub_knn,,0.5073803677263699,0.4671058602710783,0.6531697237852301,published
284,scaffold,2,pub_mlp,,0.4682194590568542,0.5428818464279175,0.7062195810013714,published
284,scaffold,2,pub_rf,,0.50095879322653,0.5275990333708649,0.7022114169061744,published
284,scaffold,2,pub_svm,,0.4703084378755905,0.5438028907038548,0.7277176158431052,published
284,scaffold,2,pub_xgboost,,0.523229986740068,0.4898232061425029,0.6650518901403236,published
284,scaffold,3,chemeleon,263.0,0.49272869347033055,0.48571574703095377,0.6952897582586619,fitted
284,scaffold,3,knn,263.0,0.5552579584264775,0.3442058173295104,0.6006697613132852,fitted
284,scaffold,3,lgbm,263.0,0.5614500399594627,0.3990005207605629,0.6111112119332424,fitted
284,scaffold,3,median,263.0,0.7531423243402655,-0.012622802521373488,,fitted
284,scaffold,3,monroe35,263.0,0.515989783104059,0.47058618356575743,0.6421261486261164,fitted
284,scaffold,3,pub_gnn,,0.683086097240448,0.0654596090316772,0.4592247024742459,published
284,scaffold,3,pub_knn,,0.5552579574913761,0.3442058199689768,0.6006697613132852,published
284,scaffold,3,pub_mlp,,0.5361270904541016,0.4207164049148559,0.6777211581762864,published
284,scaffold,3,pub_rf,,0.5110654300815217,0.4731058579617866,0.6409212655678057,published
284,scaffold,3,pub_svm,,0.509568772599223,0.4844785728827609,0.6777650260784914,published
284,scaffold,3,pub_xgboost,,0.550016595622643,0.383006494455848,0.597300408917205,published
284,scaffold,4,chemeleon,263.0,0.5721978902419363,0.36954118944479963,0.651610701976523,fitted
284,scaffold,4,knn,263.0,0.6022986776690581,0.30330624880626345,0.5742469608771489,fitted
284,scaffold,4,lgbm,263.0,0.6128373173313362,0.28794130474153157,0.5804482752293595,fitted
284,scaffold,4,median,263.0,0.8049022126935615,-0.017118048916974438,,fitted
284,scaffold,4,monroe35,263.0,0.5179104821781607,0.49033824938794346,0.7216522730131486,fitted
284,scaffold,4,pub_gnn,,0.6427606344223022,0.2598228454589844,0.5841085468879977,published
284,scaffold,4,pub_knn,,0.6022986774101614,0.3033062476703364,0.5742469608771489,published
284,scaffold,4,pub_mlp,,0.650039792060852,0.2366732358932495,0.5355835702088694,published
284,scaffold,4,pub_rf,,0.5536221741101188,0.4437185083457668,0.7023195301938214,published
284,scaffold,4,pub_svm,,0.5714026628640724,0.4157434132853398,0.6659586164774141,published
284,scaffold,4,pub_xgboost,,0.6006181879027636,0.3361235320483592,0.6002303253931598,published
284,scaffold,5,chemeleon,263.0,0.551595894967131,0.49242293602014,0.7427332660990329,fitted
284,scaffold,5,knn,263.0,0.6044011015677049,0.3369461992194741,0.6584810643387882,fitted
284,scaffold,5,lgbm,263.0,0.5562480080890866,0.4959888962116692,0.7263420358226584,fitted
284,scaffold,5,median,263.0,0.8683477609822556,-0.022826232245749756,,fitted
284,scaffold,5,monroe35,263.0,0.609013296701455,0.3675558273195365,0.6546872540060977,fitted
284,scaffold,5,pub_gnn,,0.7283462285995483,0.1311306953430175,0.5057087139198743,published
284,scaffold,5,pub_knn,,0.6044011014191077,0.3369461983481374,0.6584810643387882,published
284,scaffold,5,pub_mlp,,0.5560205578804016,0.485562264919281,0.7244069349001161,published
284,scaffold,5,pub_rf,,0.5682787560075161,0.4515238673064249,0.7053173638899201,published
284,scaffold,5,pub_svm,,0.5555410795649007,0.4767993982688984,0.7221465708436353,published
284,scaffold,5,pub_xgboost,,0.5864583741356503,0.4195967439158016,0.6853349276380937,published
1865,scaffold,1,chemeleon,207.0,0.6394347738107272,0.25794736897117954,0.6405707335829549,fitted
1865,scaffold,1,knn,207.0,0.6884404763949283,0.10693097568298437,0.5508592531174186,fitted
1865,scaffold,1,lgbm,207.0,0.633333433090501,0.29393686178388156,0.5977376406185438,fitted
1865,scaffold,1,median,207.0,0.838284072864043,-0.0994847657761484,,fitted
1865,scaffold,1,monroe35,207.0,0.556875230399205,0.4368888005711158,0.6874556059818095,fitted
1865,scaffold,1,pub_gnn,,0.8750905394554138,-0.7885129451751709,0.4367787866689035,published
1865,scaffold,1,pub_knn,,0.6884404762440408,0.1069309754126058,0.5508592531174186,published
1865,scaffold,1,pub_mlp,,0.6199840307235718,0.3228012323379516,0.6480240070848089,published
1865,scaffold,1,pub_rf,,0.6187567743491096,0.3214241035801849,0.6064838288367753,published
1865,scaffold,1,pub_svm,,0.588887768006051,0.3737296551322434,0.6517121980076549,published
1865,scaffold,1,pub_xgboost,,0.6184525395306335,0.3014077452635931,0.5863559459053079,published
1865,scaffold,2,chemeleon,207.0,0.6058063860663303,0.33693166400607444,0.5708965649622341,fitted
1865,scaffold,2,knn,207.0,0.6009115713794475,0.2626031991744132,0.5587186145110683,fitted
1865,scaffold,2,lgbm,207.0,0.6229603142695674,0.32651744193345944,0.5859131625056319,fitted
1865,scaffold,2,median,207.0,0.8085166311131026,-0.0014591458161115067,,fitted
1865,scaffold,2,monroe35,207.0,0.5753750686588153,0.37481424752448345,0.6356158138574891,fitted
1865,scaffold,2,pub_gnn,,0.7073128819465637,0.1534460186958313,0.4692453345243058,published
1865,scaffold,2,pub_knn,,0.6009115718778831,0.2626031991113017,0.5587186145110683,published
1865,scaffold,2,pub_mlp,,0.644435703754425,0.2614821791648865,0.4947406625236389,published
1865,scaffold,2,pub_rf,,0.5885769314665547,0.3939995602123906,0.6023776441107968,published
1865,scaffold,2,pub_svm,,0.5992937797934363,0.3874829781692982,0.5920727385064605,published
1865,scaffold,2,pub_xgboost,,0.659365082776367,0.2518454293091824,0.4934690364488248,published
1865,scaffold,3,chemeleon,207.0,0.5534754725964696,0.3819824570664897,0.6620074659008266,fitted
1865,scaffold,3,knn,207.0,0.5809202534397384,0.3545111938245803,0.6511697051778848,fitted
1865,scaffold,3,lgbm,207.0,0.592849578620203,0.38434794433603514,0.6848781849193115,fitted
1865,scaffold,3,median,207.0,0.7881782963423668,-0.004193177258240199,,fitted
1865,scaffold,3,monroe35,207.0,0.5356829830606072,0.3899835347629912,0.6740861658557202,fitted
1865,scaffold,3,pub_gnn,,0.751071035861969,0.095376968383789,0.3453220644748316,published
1865,scaffold,3,pub_knn,,0.5809202542278804,0.3545111923473575,0.6511697051778848,published
1865,scaffold,3,pub_mlp,,0.6203713417053223,0.2192885875701904,0.5471268287957124,published
1865,scaffold,3,pub_rf,,0.5607893717079253,0.4396871594263997,0.7183099117119817,published
1865,scaffold,3,pub_svm,,0.5865349159038418,0.3776173576568635,0.6683281261939903,published
1865,scaffold,3,pub_xgboost,,0.5847873296993954,0.4230501215277916,0.6722399351321411,published
1865,scaffold,4,chemeleon,207.0,0.4879928448255776,0.5468497613242045,0.7283528900885823,fitted
1865,scaffold,4,knn,207.0,0.5722554317438444,0.3590992682746412,0.6514086401098458,fitted
1865,scaffold,4,lgbm,207.0,0.5476189337234081,0.4703964658510602,0.7054579575134975,fitted
1865,scaffold,4,median,207.0,0.8117070434799437,-0.0007280978346151379,,fitted
1865,scaffold,4,monroe35,207.0,0.5532911899023248,0.48003276303159936,0.6967515510479105,fitted
1865,scaffold,4,pub_gnn,,0.6197152733802795,0.3515595197677612,0.5814507027490897,published
1865,scaffold,4,pub_knn,,0.5722554317659478,0.3590992690250979,0.6514086401098458,published
1865,scaffold,4,pub_mlp,,0.547767162322998,0.4478853344917297,0.6894522021415771,published
1865,scaffold,4,pub_rf,,0.4977595883523291,0.5622807263335123,0.7719941267681124,published
1865,scaffold,4,pub_svm,,0.5153893930214052,0.5138723501143803,0.7484658053444276,published
1865,scaffold,4,pub_xgboost,,0.5417127992197358,0.4881691647661955,0.7145940007873521,published
1865,scaffold,5,chemeleon,206.0,0.5004489816585507,0.5427806949278704,0.7472490439620199,fitted
1865,scaffold,5,knn,206.0,0.5445909702440347,0.43295636494695044,0.6928137751575253,fitted
1865,scaffold,5,lgbm,206.0,0.5245167369136948,0.5076554266410567,0.7245242380935611,fitted
1865,scaffold,5,median,206.0,0.7786217505945443,-0.002696307425637867,,fitted
1865,scaffold,5,monroe35,206.0,0.505686424014143,0.5437339609396143,0.748575831444697,fitted
1865,scaffold,5,pub_gnn,,0.6694165468215942,0.1485300660133361,0.5944309932994695,published
1865,scaffold,5,pub_knn,,0.5445909706875098,0.4329563639754515,0.6928137751575253,published
1865,scaffold,5,pub_mlp,,0.5615922212600708,0.4433007836341858,0.6919017444898364,published
1865,scaffold,5,pub_rf,,0.5345025642402251,0.4958645787419403,0.7388976137907535,published
1865,scaffold,5,pub_svm,,0.5237672602595229,0.5012859044227443,0.7276840320186981,published
1865,scaffold,5,pub_xgboost,,0.5601637405551345,0.4377725383284664,0.680073732313923,published
2409,scaffold,1,chemeleon,246.0,0.6032974490093103,0.5669357830263142,0.7572756463203568,fitted
2409,scaffold,1,knn,246.0,0.7652510793694401,0.32128549641423443,0.6047858710845996,fitted
2409,scaffold,1,lgbm,246.0,0.6472066334801359,0.5430831154653184,0.71610942783917,fitted
2409,scaffold,1,median,246.0,1.0099523168309974,-0.05952966146434657,,fitted
2409,scaffold,1,monroe35,246.0,0.534750428983352,0.6623448549795592,0.8016956556198654,fitted
2409,scaffold,1,pub_gnn,,0.753911554813385,0.3349810838699341,0.7177679048659443,published
2409,scaffold,1,pub_knn,,0.7652510813274379,0.3212854942520728,0.6047858710845996,published
2409,scaffold,1,pub_mlp,,0.6942870616912842,0.3983402848243713,0.6655963715712737,published
2409,scaffold,1,pub_rf,,0.6833258671293224,0.5031787505307561,0.7473575973668465,published
2409,scaffold,1,pub_svm,,0.6539403387153754,0.4736333891340578,0.703411603574504,published
2409,scaffold,1,pub_xgboost,,0.6588521279064543,0.503856424776655,0.6974772795807179,published
2409,scaffold,2,chemeleon,246.0,0.6064623504293046,0.4207084498058574,0.6728612491715082,fitted
2409,scaffold,2,knn,246.0,0.6756483207199999,0.30184898393376236,0.5646895350488589,fitted
2409,scaffold,2,lgbm,246.0,0.6035423533293781,0.4376360495795294,0.6575914258020513,fitted
2409,scaffold,2,median,246.0,0.8672512542591448,-0.009880365811904435,,fitted
2409,scaffold,2,monroe35,246.0,0.5373782544843672,0.5498791018768072,0.7377534173621478,fitted
2409,scaffold,2,pub_gnn,,0.7586310505867004,0.1594515442848205,0.4387835098564579,published
2409,scaffold,2,pub_knn,,0.6756483193397376,0.3018489877592512,0.5646895350488589,published
2409,scaffold,2,pub_mlp,,0.6050751805305481,0.4590442180633545,0.6905595085043604,published
