endpoint,method,combo,fusion,learner,n_modalities,n_train,fit_seconds,encoder_seconds,total_seconds
LOG_RLM,fus_GR_early_rf,GR,early,rf,2,1701,4.806214094161987,12.010747909545898,16.816962003707886
LOG_RLM,fus_GR_early_attfp,GR,early,attfp,2,1701,11.98177695274353,12.010747909545898,23.99252486228943
LOG_RLM,fus_GR_late_lgbm,GR,late,lgbm,2,1701,0.10243773460388184,12.010747909545898,12.11318564414978
LOG_RLM,fus_GR_late_rf,GR,late,rf,2,1701,0.15146803855895996,12.010747909545898,12.162215948104858
LOG_RLM,fus_GR_late_attfp,GR,late,attfp,2,1701,9.28931188583374,12.010747909545898,21.30005979537964
LOG_RLM,fus_GRM_early_lgbm,GRM,early,lgbm,3,1701,0.568098783493042,12.010747909545898,12.57884669303894
LOG_RLM,fus_GRM_early_rf,GRM,early,rf,3,1701,1.2768223285675049,12.010747909545898,13.287570238113403
LOG_RLM,fus_GRM_early_attfp,GRM,early,attfp,3,1701,13.607568264007568,12.010747909545898,25.618316173553467
LOG_RLM,fus_GRM_late_lgbm,GRM,late,lgbm,3,1701,0.32353949546813965,12.010747909545898,12.334287405014038
LOG_RLM,fus_GRM_late_rf,GRM,late,rf,3,1701,0.41272807121276855,12.010747909545898,12.423475980758667
LOG_RLM,fus_GRM_late_attfp,GRM,late,attfp,3,1701,5.986020088195801,12.010747909545898,17.9967679977417
LOG_RLM,fus_GRS_early_lgbm,GRS,early,lgbm,3,1701,0.18867969512939453,14.263607263565063,14.452286958694458
LOG_RLM,fus_GRS_early_rf,GRS,early,rf,3,1701,8.95231008529663,14.263607263565063,23.215917348861694
LOG_RLM,fus_GRS_early_attfp,GRS,early,attfp,3,1701,4.616530179977417,14.263607263565063,18.88013744354248
LOG_RLM,fus_GRS_late_lgbm,GRS,late,lgbm,3,1701,0.09439277648925781,14.263607263565063,14.358000040054321
LOG_RLM,fus_GRS_late_rf,GRS,late,rf,3,1701,0.2890784740447998,14.263607263565063,14.552685737609863
LOG_RLM,fus_GRS_late_attfp,GRS,late,attfp,3,1701,6.519378662109375,14.263607263565063,20.78298592567444
LOG_RLM,fus_GRMS_early_lgbm,GRMS,early,lgbm,4,1701,0.2983250617980957,14.263607263565063,14.56193232536316
LOG_RLM,fus_GRMS_early_rf,GRMS,early,rf,4,1701,41.91887426376343,14.263607263565063,56.18248152732849
LOG_RLM,fus_GRMS_early_attfp,GRMS,early,attfp,4,1701,4.333601474761963,14.263607263565063,18.597208738327026
LOG_RLM,fus_GRMS_late_lgbm,GRMS,late,lgbm,4,1701,0.32801294326782227,14.263607263565063,14.591620206832886
